case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
001,tensor_packet,2,ok,149436,0.45682469999883324,0.8904685000015888,233110,1.5599320110281325,3369216,1729664,1728512,cbd269a23cb7e2b41bab333d0ba516f46515f08b6cc5093d5348d5e5f463cd81,results/a/q2-yuanzhifang/feedback-20260924/round7a/001-tensor_packet/run.json
002,tensor_packet,2,ok,126790,0.8115739999993821,1.2086748000001535,261945,2.065975234639956,1777152,552960,0,81ba7828dc2f64dcf5a0e77e053d83b82bee0b650227b99adf52acb6c567ae09,results/a/q2-yuanzhifang/feedback-20260924/round7a/002-tensor_packet/run.json
003,tensor_packet,2,ok,511949,2.545144400002755,13.63012610000078,602212,1.176312484251361,1382568,98304,0,4a29ebdcdab901cd2467a7806c4397bce0254a8bae77423ee56d1b90c2598c6f,results/a/q2-yuanzhifang/feedback-20260924/round7a/003-tensor_packet/run.json
004,tensor_packet,2,ok,251460,0.7016046999997343,1.7207903999988048,392357,1.5603157559850473,4666368,3873792,3763200,fa4a70ae06bd374d7fc75aef4000977ceeb618075dd8bbb02bd95e6ea550c092,results/a/q2-yuanzhifang/feedback-20260924/round7a/004-tensor_packet/run.json
005,tensor_packet,2,ok,71775,0.8394915999997465,2.8058513999967545,95618,1.3321908742598398,2224428,1891014,0,1f7e63a19a5e16d09c5e1618fe62516ef00ae0ed8ec2a4e74519bdf806039a91,results/a/q2-yuanzhifang/feedback-20260924/round7a/005-tensor_packet/run.json
006,tensor_packet,2,ok,40976,0.4670014999974228,0.9968480999996245,82837,2.021598008590394,560628,17280,0,959699a6f611ef4fbb943f6330662753cfb86d9b0ce0a0f340f0266c2f64c206,results/a/q2-yuanzhifang/feedback-20260924/round7a/006-tensor_packet/run.json
007,tensor_packet,2,ok,746371,0.8306232999966596,3.9179503999985172,1012562,1.3566470294263844,18473472,16740864,16713216,1dcfbbb107bb7b6cfd86c4d425551eb9088bee1789072b8a68ddc7f806d3a011,results/a/q2-yuanzhifang/feedback-20260924/round7a/007-tensor_packet/run.json
008,tensor_packet,2,ok,125682,0.49810099999740487,1.3133168999993359,487605,3.8796725068028834,2654424,0,0,e8eca3e27bfd006270404ca5ad96fd790dd8329340926195b0c5aa07016cf631,results/a/q2-yuanzhifang/feedback-20260924/round7a/008-tensor_packet/run.json
009,tensor_packet,2,ok,87233,1.4772683000010147,5.224804699999368,153261,1.7569153875253631,495332,0,0,c93879dce261f1a789027f7a6f93f0405d45c028bd09a0144350d3a76a6bae37,results/a/q2-yuanzhifang/feedback-20260924/round7a/009-tensor_packet/run.json
010,tensor_packet,2,ok,46318,1.3192976999998791,1.895106299998588,86969,1.8776501576061142,404886,20736,0,7a34538a2559320b46426e787cc956dcd52fda48f3f45426bf567e0cfe27a029,results/a/q2-yuanzhifang/feedback-20260924/round7a/010-tensor_packet/run.json
011,tensor_packet,2,ok,92646,1.2694198999997752,2.015352800000983,184697,1.9935777043801135,786432,180224,0,0c40fa9dd67f9e308e612f4647cd0ee94214ef74cd5eb27de1cd7c3268735c55,results/a/q2-yuanzhifang/feedback-20260924/round7a/011-tensor_packet/run.json
012,tensor_packet,2,ok,28536,1.9117159000015818,1.4324773000007553,59088,2.0706476030277545,564114,9216,0,9dd30a65fc0a8e86a092d3474608b30c0ecfe9ae232af0659dd1b986678ce6b1,results/a/q2-yuanzhifang/feedback-20260924/round7a/012-tensor_packet/run.json
013,tensor_packet,2,ok,182058,2.2318054999996093,2.593381300001056,263949,1.4498072042975316,4485120,1957888,1949696,9790c69bde5f8725dde82cdc2d64fb423299b6a265989b38a04ff5121e6b2960,results/a/q2-yuanzhifang/feedback-20260924/round7a/013-tensor_packet/run.json
014,tensor_packet,2,ok,8870132,6.591146999999182,56.67334570000094,17698626,1.9953058195751765,57565468,47632728,37739520,f304ddea6ed10e87a8ce39a485538ee4b22dc697181048501421d91aecedf8b3,results/a/q2-yuanzhifang/feedback-20260924/round7a/014-tensor_packet/run.json
015,tensor_packet,2,ok,84229,0.780298199999379,1.0151320999975724,177362,2.105711809471797,994438,109824,0,29e71cc13ef205fc11b4a6eb1370eb20af3ad25b778958f25437c55918df578e,results/a/q2-yuanzhifang/feedback-20260924/round7a/015-tensor_packet/run.json
016,tensor_packet,2,ok,4324381,2.8324901000014506,16.841433499997947,7715523,1.7841913096926474,731882,338664,0,3921ff8dc4410f0abc1128275a37741dc02d397a055dc92c584b0c8fc65a22ae,results/a/q2-yuanzhifang/feedback-20260924/round7a/016-tensor_packet/run.json
017,tensor_packet,2,ok,91058,0.555775699998776,0.7701625999980024,162810,1.7879812866524634,726806,82944,0,7c1db461628fa2fd936b8206c7f9b34195091365720512742a20fd4d5516c708,results/a/q2-yuanzhifang/feedback-20260924/round7a/017-tensor_packet/run.json
018,tensor_packet,2,ok,506102,0.7196272000001045,2.1406792999987374,1004367,1.9845149791939174,3293712,1700864,401408,7411cbc73f379d6691eb7ae31b2da702496925eb2b091de2cf16445821ef1e0e,results/a/q2-yuanzhifang/feedback-20260924/round7a/018-tensor_packet/run.json
019,tensor_packet,2,ok,43375,0.5249691999997594,0.7032594000011159,81144,1.8707550432276656,211560,24576,0,ad8b7f8c5c078b49ef95e36a04a729a0eec4d8f2357cc881264e23acb758056f,results/a/q2-yuanzhifang/feedback-20260924/round7a/019-tensor_packet/run.json
