case,cores,method,baseline,makespan,speedup,baseline_cycles,makespan_cycles,observed_speedup,plot_speedup,attempt_id,revision
064,1,p1_v4_a0537aeb,19116,19116,1.0,19116,19116,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-064-k1-r0,1
064,2,p1_v4_a0537aeb,19116,17551,1.0891687083357073,19116,17551,1.0891687083357073,1.0891687083357073,nikolastarx-20260924T1952Z-s59ee-P1-064-k2-r0,1
064,3,p1_v4_a0537aeb,19116,16262,1.1755011683679744,19116,16262,1.1755011683679744,1.1755011683679744,nikolastarx-20260924T1952Z-s59ee-P1-064-k3-r0,1
064,4,p1_v4_a0537aeb,19116,12982,1.4725003851486673,19116,12982,1.4725003851486673,1.4725003851486673,nikolastarx-20260924T1952Z-s59ee-P1-064-k4-r0,1
064,5,p1_v4_a0537aeb,19116,13028,1.4673011974209396,19116,13028,1.4673011974209396,1.4673011974209396,nikolastarx-20260924T1952Z-s59ee-P1-064-k5-r0,1
065,1,p1_v4_a0537aeb,53068,53068,1.0,53068,53068,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-065-k1-r0,1
065,2,p1_v4_a0537aeb,53068,26928,1.970736779560309,53068,26928,1.970736779560309,1.970736779560309,nikolastarx-20260924T1952Z-s59ee-P1-065-k2-r0,1
065,3,p1_v4_a0537aeb,53068,18135,2.926275158533223,53068,18135,2.926275158533223,2.926275158533223,nikolastarx-20260924T1952Z-s59ee-P1-065-k3-r0,1
065,4,p1_v4_a0537aeb,53068,14617,3.630567147841554,53068,14617,3.630567147841554,3.630567147841554,nikolastarx-20260924T1952Z-s59ee-P1-065-k4-r0,1
065,5,p1_v4_a0537aeb,53068,12169,4.3609170843947735,53068,12169,4.3609170843947735,4.3609170843947735,nikolastarx-20260924T1952Z-s59ee-P1-065-k5-r0,1
066,1,p1_v4_a0537aeb,359070,359505,0.9987900029206827,359070,359505,0.9987900029206827,1.0,nikolastarx-20260924T1952Z-s59ee-P1-066-k1-r0,1
066,2,p1_v4_a0537aeb,359070,192974,1.8607169877807372,359070,192974,1.8607169877807372,1.8607169877807372,nikolastarx-20260924T1952Z-s59ee-P1-066-k2-r0,1
066,3,p1_v4_a0537aeb,359070,142595,2.518110733195414,359070,142595,2.518110733195414,2.518110733195414,nikolastarx-20260924T1952Z-s59ee-P1-066-k3-r0,1
066,4,p1_v4_a0537aeb,359070,110219,3.2577867699761383,359070,110219,3.2577867699761383,3.2577867699761383,nikolastarx-20260924T1952Z-s59ee-P1-066-k4-r0,1
066,5,p1_v4_a0537aeb,359070,99777,3.5987251571003336,359070,99777,3.5987251571003336,3.5987251571003336,nikolastarx-20260924T1952Z-s59ee-P1-066-k5-r0,1
067,1,p1_v4_a0537aeb,63834834,63950466,0.9981918505488294,63834834,63950466,0.9981918505488294,1.0,nikolastarx-20260924T1952Z-s59ee-P1-067-k1-r0,1
067,2,p1_v4_a0537aeb,63834834,31349962,2.036201319797453,63834834,31349962,2.036201319797453,2.036201319797453,nikolastarx-20260924T1952Z-s59ee-P1-067-k2-r0,1
067,3,p1_v4_a0537aeb,63834834,20677204,3.087208212483661,63834834,20677204,3.087208212483661,3.087208212483661,nikolastarx-20260924T1952Z-s59ee-P1-067-k3-r0,1
067,4,p1_v4_a0537aeb,63834834,15594873,4.093321824422681,63834834,15594873,4.093321824422681,4.093321824422681,nikolastarx-20260924T1952Z-s59ee-P1-067-k4-r0,1
067,5,p1_v4_a0537aeb,63834834,12908390,4.945220434151742,63834834,12908390,4.945220434151742,4.945220434151742,nikolastarx-20260924T1952Z-s59ee-P1-067-k5-r0,1
068,1,p1_v4_a0537aeb,362095,362138,0.999881260734858,362095,362138,0.999881260734858,1.0,nikolastarx-20260924T1952Z-s59ee-P1-068-k1-r0,1
068,2,p1_v4_a0537aeb,362095,208664,1.7353017290955794,362095,208664,1.7353017290955794,1.7353017290955794,nikolastarx-20260924T1952Z-s59ee-P1-068-k2-r0,1
068,3,p1_v4_a0537aeb,362095,167136,2.1664692226689644,362095,167136,2.1664692226689644,2.1664692226689644,nikolastarx-20260924T1952Z-s59ee-P1-068-k3-r0,1
068,4,p1_v4_a0537aeb,362095,132506,2.7326687093414637,362095,132506,2.7326687093414637,2.7326687093414637,nikolastarx-20260924T1952Z-s59ee-P1-068-k4-r0,1
068,5,p1_v4_a0537aeb,362095,131234,2.7591554018013627,362095,131234,2.7591554018013627,2.7591554018013627,nikolastarx-20260924T1952Z-s59ee-P1-068-k5-r0,1
069,1,p1_v4_a0537aeb,25144,25144,1.0,25144,25144,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-069-k1-r0,1
069,2,p1_v4_a0537aeb,25144,16769,1.499433478442364,25144,16769,1.499433478442364,1.499433478442364,nikolastarx-20260924T1952Z-s59ee-P1-069-k2-r0,1
069,3,p1_v4_a0537aeb,25144,14021,1.7933100349475786,25144,14021,1.7933100349475786,1.7933100349475786,nikolastarx-20260924T1952Z-s59ee-P1-069-k3-r0,1
069,4,p1_v4_a0537aeb,25144,13107,1.9183642328526742,25144,13107,1.9183642328526742,1.9183642328526742,nikolastarx-20260924T1952Z-s59ee-P1-069-k4-r0,1
069,5,p1_v4_a0537aeb,25144,14135,1.7788468340997523,25144,14135,1.7788468340997523,1.7788468340997523,nikolastarx-20260924T1952Z-s59ee-P1-069-k5-r0,1
070,1,p1_v4_a0537aeb,117300,117300,1.0,117300,117300,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-070-k1-r0,1
070,2,p1_v4_a0537aeb,117300,58498,2.005196758863551,117300,58498,2.005196758863551,2.005196758863551,nikolastarx-20260924T1952Z-s59ee-P1-070-k2-r0,1
070,3,p1_v4_a0537aeb,117300,45660,2.568988173455979,117300,45660,2.568988173455979,2.568988173455979,nikolastarx-20260924T1952Z-s59ee-P1-070-k3-r0,1
070,4,p1_v4_a0537aeb,117300,36336,3.228203434610304,117300,36336,3.228203434610304,3.228203434610304,nikolastarx-20260924T1952Z-s59ee-P1-070-k4-r0,1
070,5,p1_v4_a0537aeb,117300,26669,4.3983651430499835,117300,26669,4.3983651430499835,4.3983651430499835,nikolastarx-20260924T1952Z-s59ee-P1-070-k5-r0,1
071,1,p1_v4_a0537aeb,18919,18919,1.0,18919,18919,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-071-k1-r0,1
071,2,p1_v4_a0537aeb,18919,14501,1.3046686435418247,18919,14501,1.3046686435418247,1.3046686435418247,nikolastarx-20260924T1952Z-s59ee-P1-071-k2-r0,1
071,3,p1_v4_a0537aeb,18919,12080,1.5661423841059603,18919,12080,1.5661423841059603,1.5661423841059603,nikolastarx-20260924T1952Z-s59ee-P1-071-k3-r0,1
071,4,p1_v4_a0537aeb,18919,12078,1.566401722139427,18919,12078,1.566401722139427,1.566401722139427,nikolastarx-20260924T1952Z-s59ee-P1-071-k4-r0,1
071,5,p1_v4_a0537aeb,18919,10760,1.758271375464684,18919,10760,1.758271375464684,1.758271375464684,nikolastarx-20260924T1952Z-s59ee-P1-071-k5-r0,1
072,1,p1_v4_a0537aeb,23897828,23616371,1.01191787679826,23897828,23616371,1.01191787679826,1.0,nikolastarx-20260924T1952Z-s59ee-P1-072-k1-r0,1
072,2,p1_v4_a0537aeb,23897828,11768616,2.0306404763312864,23897828,11768616,2.0306404763312864,2.0306404763312864,nikolastarx-20260924T1952Z-s59ee-P1-072-k2-r0,1
072,3,p1_v4_a0537aeb,23897828,7919200,3.0177073441761793,23897828,7919200,3.0177073441761793,3.0177073441761793,nikolastarx-20260924T1952Z-s59ee-P1-072-k3-r0,1
072,4,p1_v4_a0537aeb,23897828,5897473,4.0522149062827415,23897828,5897473,4.0522149062827415,4.0522149062827415,nikolastarx-20260924T1952Z-s59ee-P1-072-k4-r0,1
072,5,p1_v4_a0537aeb,23897828,4764999,5.015284997961174,23897828,4764999,5.015284997961174,5.015284997961174,nikolastarx-20260924T1952Z-s59ee-P1-072-k5-r0,1
073,1,p1_v4_a0537aeb,10081626,10133074,0.9949227647997044,10081626,10133074,0.9949227647997044,1.0,nikolastarx-20260924T1952Z-s59ee-P1-073-k1-r0,1
073,2,p1_v4_a0537aeb,10081626,4417545,2.2821784497950786,10081626,4417545,2.2821784497950786,2.2821784497950786,nikolastarx-20260924T1952Z-s59ee-P1-073-k2-r0,1
073,3,p1_v4_a0537aeb,10081626,2994137,3.3671224796994927,10081626,2994137,3.3671224796994927,3.3671224796994927,nikolastarx-20260924T1952Z-s59ee-P1-073-k3-r0,1
073,4,p1_v4_a0537aeb,10081626,2347408,4.29479067976253,10081626,2347408,4.29479067976253,4.29479067976253,nikolastarx-20260924T1952Z-s59ee-P1-073-k4-r0,1
073,5,p1_v4_a0537aeb,10081626,1974363,5.106267692415225,10081626,1974363,5.106267692415225,5.106267692415225,nikolastarx-20260924T1952Z-s59ee-P1-073-k5-r0,1
074,1,p1_v4_a0537aeb,1682239,1682239,1.0,1682239,1682239,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-074-k1-r0,1
074,2,p1_v4_a0537aeb,1682239,826889,2.034419371886674,1682239,826889,2.034419371886674,2.034419371886674,nikolastarx-20260924T1952Z-s59ee-P1-074-k2-r0,1
074,3,p1_v4_a0537aeb,1682239,548347,3.06783660711192,1682239,548347,3.06783660711192,3.06783660711192,nikolastarx-20260924T1952Z-s59ee-P1-074-k3-r0,1
074,4,p1_v4_a0537aeb,1682239,424418,3.9636372632640464,1682239,424418,3.9636372632640464,3.9636372632640464,nikolastarx-20260924T1952Z-s59ee-P1-074-k4-r0,1
074,5,p1_v4_a0537aeb,1682239,345470,4.869421367991432,1682239,345470,4.869421367991432,4.869421367991432,nikolastarx-20260924T1952Z-s59ee-P1-074-k5-r0,1
075,1,p1_v4_a0537aeb,1441809,1441809,1.0,1441809,1441809,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-075-k1-r0,1
075,2,p1_v4_a0537aeb,1441809,784026,1.8389811052184495,1441809,784026,1.8389811052184495,1.8389811052184495,nikolastarx-20260924T1952Z-s59ee-P1-075-k2-r0,1
075,3,p1_v4_a0537aeb,1441809,669164,2.15464221028029,1441809,669164,2.15464221028029,2.15464221028029,nikolastarx-20260924T1952Z-s59ee-P1-075-k3-r0,1
075,4,p1_v4_a0537aeb,1441809,464500,3.1040021528525297,1441809,464500,3.1040021528525297,3.1040021528525297,nikolastarx-20260924T1952Z-s59ee-P1-075-k4-r0,1
075,5,p1_v4_a0537aeb,1441809,378832,3.805932444988808,1441809,378832,3.805932444988808,3.805932444988808,nikolastarx-20260924T1952Z-s59ee-P1-075-k5-r0,1
076,1,p1_v4_a0537aeb,6185113,6084070,1.0166077970832026,6185113,6084070,1.0166077970832026,1.0,nikolastarx-20260924T1952Z-s59ee-P1-076-k1-r0,1
076,2,p1_v4_a0537aeb,6185113,3041124,2.033824664827873,6185113,3041124,2.033824664827873,2.033824664827873,nikolastarx-20260924T1952Z-s59ee-P1-076-k2-r0,1
076,3,p1_v4_a0537aeb,6185113,2028575,3.048993998250003,6185113,2028575,3.048993998250003,3.048993998250003,nikolastarx-20260924T1952Z-s59ee-P1-076-k3-r0,1
076,4,p1_v4_a0537aeb,6185113,1523838,4.05890455547112,6185113,1523838,4.05890455547112,4.05890455547112,nikolastarx-20260924T1952Z-s59ee-P1-076-k4-r0,1
076,5,p1_v4_a0537aeb,6185113,1231527,5.022312137695723,6185113,1231527,5.022312137695723,5.022312137695723,nikolastarx-20260924T1952Z-s59ee-P1-076-k5-r0,1
077,1,p1_v4_a0537aeb,495320,495604,0.9994269618485726,495320,495604,0.9994269618485726,1.0,nikolastarx-20260924T1952Z-s59ee-P1-077-k1-r0,1
077,2,p1_v4_a0537aeb,495320,250735,1.9754721119907472,495320,250735,1.9754721119907472,1.9754721119907472,nikolastarx-20260924T1952Z-s59ee-P1-077-k2-r0,1
077,3,p1_v4_a0537aeb,495320,178739,2.771191513883372,495320,178739,2.771191513883372,2.771191513883372,nikolastarx-20260924T1952Z-s59ee-P1-077-k3-r0,1
077,4,p1_v4_a0537aeb,495320,144734,3.4222781101883455,495320,144734,3.4222781101883455,3.4222781101883455,nikolastarx-20260924T1952Z-s59ee-P1-077-k4-r0,1
077,5,p1_v4_a0537aeb,495320,121081,4.090815239385205,495320,121081,4.090815239385205,4.090815239385205,nikolastarx-20260924T1952Z-s59ee-P1-077-k5-r0,1
078,1,p1_v4_a0537aeb,2296143,2296143,1.0,2296143,2296143,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-078-k1-r0,1
078,2,p1_v4_a0537aeb,2296143,1110808,2.067092602862061,2296143,1110808,2.067092602862061,2.067092602862061,nikolastarx-20260924T1952Z-s59ee-P1-078-k2-r0,1
078,3,p1_v4_a0537aeb,2296143,847980,2.7077796646147316,2296143,847980,2.7077796646147316,2.7077796646147316,nikolastarx-20260924T1952Z-s59ee-P1-078-k3-r0,1
078,4,p1_v4_a0537aeb,2296143,643992,3.5654837327171767,2296143,643992,3.5654837327171767,3.5654837327171767,nikolastarx-20260924T1952Z-s59ee-P1-078-k4-r0,1
078,5,p1_v4_a0537aeb,2296143,599211,3.8319440063683743,2296143,599211,3.8319440063683743,3.8319440063683743,nikolastarx-20260924T1952Z-s59ee-P1-078-k5-r0,1
079,1,p1_v4_a0537aeb,31052251,29441984,1.0546928834687228,31052251,29441984,1.0546928834687228,1.0,nikolastarx-20260924T1952Z-s59ee-P1-079-k1-r0,1
079,2,p1_v4_a0537aeb,31052251,15048600,2.063464441874992,31052251,15048600,2.063464441874992,2.063464441874992,nikolastarx-20260924T1952Z-s59ee-P1-079-k2-r0,1
079,3,p1_v4_a0537aeb,31052251,9819501,3.1623043777886473,31052251,9819501,3.1623043777886473,3.1623043777886473,nikolastarx-20260924T1952Z-s59ee-P1-079-k3-r0,1
079,4,p1_v4_a0537aeb,31052251,7559556,4.107681853272864,31052251,7559556,4.107681853272864,4.107681853272864,nikolastarx-20260924T1952Z-s59ee-P1-079-k4-r0,1
079,5,p1_v4_a0537aeb,31052251,6063040,5.121564594658785,31052251,6063040,5.121564594658785,5.121564594658785,nikolastarx-20260924T1952Z-s59ee-P1-079-k5-r0,1
080,1,p1_v4_a0537aeb,292138,292138,1.0,292138,292138,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-080-k1-r0,1
080,2,p1_v4_a0537aeb,292138,145825,2.0033464769415397,292138,145825,2.0033464769415397,2.0033464769415397,nikolastarx-20260924T1952Z-s59ee-P1-080-k2-r0,1
080,3,p1_v4_a0537aeb,292138,100325,2.9119162721156244,292138,100325,2.9119162721156244,2.9119162721156244,nikolastarx-20260924T1952Z-s59ee-P1-080-k3-r0,1
080,4,p1_v4_a0537aeb,292138,91774,3.1832327238651468,292138,91774,3.1832327238651468,3.1832327238651468,nikolastarx-20260924T1952Z-s59ee-P1-080-k4-r0,1
080,5,p1_v4_a0537aeb,292138,97383,2.9998870439399075,292138,97383,2.9998870439399075,2.9998870439399075,nikolastarx-20260924T1952Z-s59ee-P1-080-k5-r0,1
081,1,p1_v4_a0537aeb,151795,151795,1.0,151795,151795,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-081-k1-r0,1
081,2,p1_v4_a0537aeb,151795,76860,1.9749544626593807,151795,76860,1.9749544626593807,1.9749544626593807,nikolastarx-20260924T1952Z-s59ee-P1-081-k2-r0,1
081,3,p1_v4_a0537aeb,151795,51943,2.9223379473653814,151795,51943,2.9223379473653814,2.9223379473653814,nikolastarx-20260924T1952Z-s59ee-P1-081-k3-r0,1
081,4,p1_v4_a0537aeb,151795,39588,3.834369000707285,151795,39588,3.834369000707285,3.834369000707285,nikolastarx-20260924T1952Z-s59ee-P1-081-k4-r0,1
081,5,p1_v4_a0537aeb,151795,30943,4.905632937982743,151795,30943,4.905632937982743,4.905632937982743,nikolastarx-20260924T1952Z-s59ee-P1-081-k5-r0,1
082,1,p1_v4_a0537aeb,721041,721041,1.0,721041,721041,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-082-k1-r0,1
082,2,p1_v4_a0537aeb,721041,380215,1.8964033507357678,721041,380215,1.8964033507357678,1.8964033507357678,nikolastarx-20260924T1952Z-s59ee-P1-082-k2-r0,1
082,3,p1_v4_a0537aeb,721041,270269,2.667864238961923,721041,270269,2.667864238961923,2.667864238961923,nikolastarx-20260924T1952Z-s59ee-P1-082-k3-r0,1
082,4,p1_v4_a0537aeb,721041,232100,3.10659629470056,721041,232100,3.10659629470056,3.10659629470056,nikolastarx-20260924T1952Z-s59ee-P1-082-k4-r0,1
082,5,p1_v4_a0537aeb,721041,228535,3.1550572122432015,721041,228535,3.1550572122432015,3.1550572122432015,nikolastarx-20260924T1952Z-s59ee-P1-082-k5-r0,1
083,1,p1_v4_a0537aeb,1057993,1057993,1.0,1057993,1057993,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-083-k1-r0,1
083,2,p1_v4_a0537aeb,1057993,450094,2.3506045403848974,1057993,450094,2.3506045403848974,2.3506045403848974,nikolastarx-20260924T1952Z-s59ee-P1-083-k2-r0,1
083,3,p1_v4_a0537aeb,1057993,323229,3.273199496332322,1057993,323229,3.273199496332322,3.273199496332322,nikolastarx-20260924T1952Z-s59ee-P1-083-k3-r0,1
083,4,p1_v4_a0537aeb,1057993,272906,3.876767091965732,1057993,272906,3.876767091965732,3.876767091965732,nikolastarx-20260924T1952Z-s59ee-P1-083-k4-r0,1
083,5,p1_v4_a0537aeb,1057993,247686,4.271509088119635,1057993,247686,4.271509088119635,4.271509088119635,nikolastarx-20260924T1952Z-s59ee-P1-083-k5-r0,1
084,1,p1_v4_a0537aeb,2507412,2509460,0.9991838881671754,2507412,2509460,0.9991838881671754,1.0,nikolastarx-20260924T1952Z-s59ee-P1-084-k1-r0,1
084,2,p1_v4_a0537aeb,2507412,792218,3.1650530535786867,2507412,792218,3.1650530535786867,3.1650530535786867,nikolastarx-20260924T1952Z-s59ee-P1-084-k2-r0,1
084,3,p1_v4_a0537aeb,2507412,560475,4.473726749632009,2507412,560475,4.473726749632009,4.473726749632009,nikolastarx-20260924T1952Z-s59ee-P1-084-k3-r0,1
084,4,p1_v4_a0537aeb,2507412,446068,5.621142964749769,2507412,446068,5.621142964749769,5.621142964749769,nikolastarx-20260924T1952Z-s59ee-P1-084-k4-r0,1
084,5,p1_v4_a0537aeb,2507412,399121,6.282335432112066,2507412,399121,6.282335432112066,6.282335432112066,nikolastarx-20260924T1952Z-s59ee-P1-084-k5-r0,1
085,1,p1_v4_a0537aeb,3187899,3187899,1.0,3187899,3187899,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-085-k1-r0,1
085,2,p1_v4_a0537aeb,3187899,1639782,1.9440992766111593,3187899,1639782,1.9440992766111593,1.9440992766111593,nikolastarx-20260924T1952Z-s59ee-P1-085-k2-r0,1
085,3,p1_v4_a0537aeb,3187899,1149298,2.773779298319496,3187899,1149298,2.773779298319496,2.773779298319496,nikolastarx-20260924T1952Z-s59ee-P1-085-k3-r0,1
085,4,p1_v4_a0537aeb,3187899,900325,3.5408313664510036,3187899,900325,3.5408313664510036,3.5408313664510036,nikolastarx-20260924T1952Z-s59ee-P1-085-k4-r0,1
085,5,p1_v4_a0537aeb,3187899,783703,4.06773867140996,3187899,783703,4.06773867140996,4.06773867140996,nikolastarx-20260924T1952Z-s59ee-P1-085-k5-r0,1
086,1,p1_v4_a0537aeb,118403,118403,1.0,118403,118403,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-086-k1-r0,1
086,2,p1_v4_a0537aeb,118403,69001,1.7159606382516195,118403,69001,1.7159606382516195,1.7159606382516195,nikolastarx-20260924T1952Z-s59ee-P1-086-k2-r0,1
086,3,p1_v4_a0537aeb,118403,55741,2.1241635420964817,118403,55741,2.1241635420964817,2.1241635420964817,nikolastarx-20260924T1952Z-s59ee-P1-086-k3-r0,1
086,4,p1_v4_a0537aeb,118403,43378,2.729563373138457,118403,43378,2.729563373138457,2.729563373138457,nikolastarx-20260924T1952Z-s59ee-P1-086-k4-r0,1
086,5,p1_v4_a0537aeb,118403,48800,2.4262909836065574,118403,48800,2.4262909836065574,2.4262909836065574,nikolastarx-20260924T1952Z-s59ee-P1-086-k5-r0,1
087,1,p1_v4_a0537aeb,3974071,3948695,1.0064264269587802,3974071,3948695,1.0064264269587802,1.0,nikolastarx-20260924T1952Z-s59ee-P1-087-k1-r0,1
087,2,p1_v4_a0537aeb,3974071,1975773,2.0114006011824235,3974071,1975773,2.0114006011824235,2.0114006011824235,nikolastarx-20260924T1952Z-s59ee-P1-087-k2-r0,1
087,3,p1_v4_a0537aeb,3974071,1378740,2.882393344648012,3974071,1378740,2.882393344648012,2.882393344648012,nikolastarx-20260924T1952Z-s59ee-P1-087-k3-r0,1
087,4,p1_v4_a0537aeb,3974071,1046678,3.796842008717103,3974071,1046678,3.796842008717103,3.796842008717103,nikolastarx-20260924T1952Z-s59ee-P1-087-k4-r0,1
087,5,p1_v4_a0537aeb,3974071,869315,4.571497098290033,3974071,869315,4.571497098290033,4.571497098290033,nikolastarx-20260924T1952Z-s59ee-P1-087-k5-r0,1
088,1,p1_v4_a0537aeb,243623,243623,1.0,243623,243623,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-088-k1-r0,1
088,2,p1_v4_a0537aeb,243623,139970,1.7405372579838536,243623,139970,1.7405372579838536,1.7405372579838536,nikolastarx-20260924T1952Z-s59ee-P1-088-k2-r0,1
088,3,p1_v4_a0537aeb,243623,112172,2.1718699853795957,243623,112172,2.1718699853795957,2.1718699853795957,nikolastarx-20260924T1952Z-s59ee-P1-088-k3-r0,1
088,4,p1_v4_a0537aeb,243623,89713,2.715581911205734,243623,89713,2.715581911205734,2.715581911205734,nikolastarx-20260924T1952Z-s59ee-P1-088-k4-r0,1
088,5,p1_v4_a0537aeb,243623,91469,2.66344881872547,243623,91469,2.66344881872547,2.66344881872547,nikolastarx-20260924T1952Z-s59ee-P1-088-k5-r0,1
089,1,p1_v4_a0537aeb,693092,694660,0.9977427806408891,693092,694660,0.9977427806408891,1.0,nikolastarx-20260924T1952Z-s59ee-P1-089-k1-r0,1
089,2,p1_v4_a0537aeb,693092,330406,2.09769798369279,693092,330406,2.09769798369279,2.09769798369279,nikolastarx-20260924T1952Z-s59ee-P1-089-k2-r0,1
089,3,p1_v4_a0537aeb,693092,232396,2.982374911788499,693092,232396,2.982374911788499,2.982374911788499,nikolastarx-20260924T1952Z-s59ee-P1-089-k3-r0,1
089,4,p1_v4_a0537aeb,693092,178160,3.8902784014369107,693092,178160,3.8902784014369107,3.8902784014369107,nikolastarx-20260924T1952Z-s59ee-P1-089-k4-r0,1
089,5,p1_v4_a0537aeb,693092,147432,4.701096098540344,693092,147432,4.701096098540344,4.701096098540344,nikolastarx-20260924T1952Z-s59ee-P1-089-k5-r0,1
090,1,p1_v4_a0537aeb,1178363,1178363,1.0,1178363,1178363,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-090-k1-r0,1
090,2,p1_v4_a0537aeb,1178363,512913,2.2973935150795555,1178363,512913,2.2973935150795555,2.2973935150795555,nikolastarx-20260924T1952Z-s59ee-P1-090-k2-r0,1
090,3,p1_v4_a0537aeb,1178363,403245,2.9222011432255823,1178363,403245,2.9222011432255823,2.9222011432255823,nikolastarx-20260924T1952Z-s59ee-P1-090-k3-r0,1
090,4,p1_v4_a0537aeb,1178363,354097,3.327797185516963,1178363,354097,3.327797185516963,3.327797185516963,nikolastarx-20260924T1952Z-s59ee-P1-090-k4-r0,1
090,5,p1_v4_a0537aeb,1178363,319844,3.6841804129513136,1178363,319844,3.6841804129513136,3.6841804129513136,nikolastarx-20260924T1952Z-s59ee-P1-090-k5-r0,1
091,1,p1_v4_a0537aeb,9186769,9094590,1.0101355861011876,9186769,9094590,1.0101355861011876,1.0,nikolastarx-20260924T1952Z-s59ee-P1-091-k1-r0,1
091,2,p1_v4_a0537aeb,9186769,4540779,2.023170253386038,9186769,4540779,2.023170253386038,2.023170253386038,nikolastarx-20260924T1952Z-s59ee-P1-091-k2-r0,1
091,3,p1_v4_a0537aeb,9186769,3038706,3.023250357224424,9186769,3038706,3.023250357224424,3.023250357224424,nikolastarx-20260924T1952Z-s59ee-P1-091-k3-r0,1
091,4,p1_v4_a0537aeb,9186769,2293515,4.005541276163443,9186769,2293515,4.005541276163443,4.005541276163443,nikolastarx-20260924T1952Z-s59ee-P1-091-k4-r0,1
091,5,p1_v4_a0537aeb,9186769,1861803,4.934339991932552,9186769,1861803,4.934339991932552,4.934339991932552,nikolastarx-20260924T1952Z-s59ee-P1-091-k5-r0,1
092,1,p1_v4_a0537aeb,4815554,4912704,0.9802247397767095,4815554,4912704,0.9802247397767095,1.0,nikolastarx-20260924T1952Z-s59ee-P1-092-k1-r0,1
092,2,p1_v4_a0537aeb,4815554,1955568,2.4624835341956914,4815554,1955568,2.4624835341956914,2.4624835341956914,nikolastarx-20260924T1952Z-s59ee-P1-092-k2-r0,1
092,3,p1_v4_a0537aeb,4815554,1343229,3.585058095082819,4815554,1343229,3.585058095082819,3.585058095082819,nikolastarx-20260924T1952Z-s59ee-P1-092-k3-r0,1
092,4,p1_v4_a0537aeb,4815554,1045928,4.604097031535631,4815554,1045928,4.604097031535631,4.604097031535631,nikolastarx-20260924T1952Z-s59ee-P1-092-k4-r0,1
092,5,p1_v4_a0537aeb,4815554,888151,5.421999187075171,4815554,888151,5.421999187075171,5.421999187075171,nikolastarx-20260924T1952Z-s59ee-P1-092-k5-r0,1
093,1,p1_v4_a0537aeb,74205,74205,1.0,74205,74205,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-093-k1-r0,1
093,2,p1_v4_a0537aeb,74205,37827,1.9616940280751844,74205,37827,1.9616940280751844,1.9616940280751844,nikolastarx-20260924T1952Z-s59ee-P1-093-k2-r0,1
093,3,p1_v4_a0537aeb,74205,25103,2.956021192686133,74205,25103,2.956021192686133,2.956021192686133,nikolastarx-20260924T1952Z-s59ee-P1-093-k3-r0,1
093,4,p1_v4_a0537aeb,74205,19779,3.751706355225239,74205,19779,3.751706355225239,3.751706355225239,nikolastarx-20260924T1952Z-s59ee-P1-093-k4-r0,1
093,5,p1_v4_a0537aeb,74205,15876,4.674036281179139,74205,15876,4.674036281179139,4.674036281179139,nikolastarx-20260924T1952Z-s59ee-P1-093-k5-r0,1
094,1,p1_v4_a0537aeb,94892,94892,1.0,94892,94892,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-094-k1-r0,1
094,2,p1_v4_a0537aeb,94892,53135,1.785866189893667,94892,53135,1.785866189893667,1.785866189893667,nikolastarx-20260924T1952Z-s59ee-P1-094-k2-r0,1
094,3,p1_v4_a0537aeb,94892,39889,2.37890145152799,94892,39889,2.37890145152799,2.37890145152799,nikolastarx-20260924T1952Z-s59ee-P1-094-k3-r0,1
094,4,p1_v4_a0537aeb,94892,29962,3.16707829917896,94892,29962,3.16707829917896,3.16707829917896,nikolastarx-20260924T1952Z-s59ee-P1-094-k4-r0,1
094,5,p1_v4_a0537aeb,94892,24943,3.804353926953454,94892,24943,3.804353926953454,3.804353926953454,nikolastarx-20260924T1952Z-s59ee-P1-094-k5-r0,1
095,1,p1_v4_a0537aeb,2084853,2084853,1.0,2084853,2084853,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-095-k1-r0,1
095,2,p1_v4_a0537aeb,2084853,822952,2.533383478015729,2084853,822952,2.533383478015729,2.533383478015729,nikolastarx-20260924T1952Z-s59ee-P1-095-k2-r0,1
095,3,p1_v4_a0537aeb,2084853,695775,2.9964471273040854,2084853,695775,2.9964471273040854,2.9964471273040854,nikolastarx-20260924T1952Z-s59ee-P1-095-k3-r0,1
