case,cores,makespan,extra_ddr,ddr_bytes,spill_bytes,solver_wall,evaluation_wall,e0_result_reused,platform,cpu,workers,timing_scope,attempt_id,revision,run_id,solver_commit,source_result_sha256
015,2,92810,224536,1109150,114712,0.6537640409660526,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-015-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,064b86476474b6ba22397f5a0197407be549fe78409104acefc3e8fdc41490f7
015,3,61224,306448,1191062,98320,0.7269009579904377,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-015-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,90129189ec5dacc1853bb6bfeb226772b0d2539204019f17bc7a554cd6aea85d
015,4,53474,263936,1148550,32768,0.6759642079705372,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-015-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f5d784bd926d081f99340e7dfca94e9ac787922d8dfbb62b23fa9bafa0ad23ef
015,5,43411,321536,1206150,8192,0.6707929580006748,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-015-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,49821aac1d8a82575ef8aa4f8da67de906cd88db8760057668f2ada3a64d9f14
016,1,7715523,0,393218,0,0.6675847080186941,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-016-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,adfd4ffddda161e5785b86515085f1778e0d7992abf04e9bd54eb116c646580f
016,2,4550194,119554128,119947346,0,11.458609458000865,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-016-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,76e53a310b82f127751c010949b51a3cbadc182ff32999c17b903edf164fbdc1
016,3,3546086,119555344,119948562,0,11.754944999993313,9.154186790983658,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-016-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,6c31061cd9f83c17dd3ca64d170944cb909ab0c12f67dae74978ac00dcfcb015
016,4,3112138,119555952,119949170,0,12.0360104580177,10.078341624990571,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-016-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,7f6299be98f8fbb186d36d0841377b6a9de7d3531b17c949ddb3db3e80797274
016,5,2941234,119547424,119940642,0,11.739496166992467,9.161953500006348,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-016-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,0225c581cb5c867f93f2aaac813568751232cec4bfcfcfcaeb5095775fe342d6
017,1,162810,22528,666390,22528,0.3504812080063857,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-017-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,caf50bf2b6835119573d300d8268c88782d73e642981faf9d349be1dddc23f08
017,2,82005,531100,1174962,0,0.6464240000350401,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-017-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,db9d0eb6cadd5b2db2e267760fe4703acf373f350e4eb274a6cdb11e118cb989
017,3,58579,175104,818966,0,0.6471172079909593,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-017-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f6c08829151ba9509307b69a85d2dd67d8eb5796b77721f80fa8866b5a89763a
017,4,42384,259200,903062,0,0.702075999986846,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-017-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,15c00dddff0d947702c65fcc5414799f1db9c67e7ceb0efa2c107dd1d2bf907c
017,5,35496,340992,984854,0,0.6882432500133291,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-017-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,79bf650a1cedeb2a9ccb33e06fd7924fbfa3246159aed595108fbdeddb0f245d
018,1,1004367,1970176,3563024,1970176,0.37303883401909843,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-018-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8c4106b3de75e506aed3142b0ae34eea346e8f2a864da8e4dd96caf53784ca2b
018,2,504468,3253248,4846096,1953792,1.2556252499925904,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-018-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,2faff68270300adc1cb24a59ccf90716d3ea55d03b55a4936425f0568c5762dc
018,3,339838,4075904,5668752,1601536,1.2279722910025157,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-018-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4951bb4d27ff167b0d6986055d6bd6d57367f60115cba404b9967a3c83accdc7
018,4,258063,4914944,6507792,1159168,1.2451039589941502,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-018-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,a8535e1bf2edb4643e1bdc30ee9e1a760c609132e896ca5c41c30e9eb2eaf0c5
018,5,205917,5320704,6913552,638976,1.2357902500079945,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-018-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,867bfdc6b22df662616dbd91c4ba0b9cd28fa277b7b83ef2bc03cd0d64d2e996
019,1,81144,0,186984,0,0.3883206250029616,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-019-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,76e93f80591696b2a97051374a5604270f0cab7e6098f893ee98512e81c1a1c1
019,2,43224,27168,214152,0,0.36213954200502485,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-019-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,47c05d177ecba8aa2bc113a600271b6a7c3bd50459d61c1b12bf4570fedfa8db
019,3,28986,27168,214152,0,0.36044237500755116,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-019-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,0b3045e23a66c41b912e0fc49af41cff569f851827633739b3f012b3613d8a92
019,4,24099,51744,238728,0,0.6528144580079243,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-019-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f5db200ec9bda676e048451f54c381cd9064b352b8fc0a089ee63103c32d202b
019,5,24169,81504,268488,0,0.650323958019726,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-019-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,a250d18bad7197001a983a254ea9339f43c0fa5c3c7b527679931f084038d969
020,1,534174,0,2359296,0,0.3822068329900503,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-020-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c9ee439a0d48b13ac9ec63f4367cb8851ebfdaf4138f907ebd175d1213154544
020,2,266580,0,2359296,0,2.420715041051153,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-020-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c959889e5f90f0c91e83d5afdc345c26f32064f100a093555350ab564cbd86b7
020,3,177950,0,2359296,0,2.4047444579773583,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-020-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,bc5c0412e78c22d896323c1e10f2eca9e1c258d263c196233e12f0d3400eaf94
020,4,133704,0,2359296,0,2.4139941670000553,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-020-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,bf1669f33a3440d684b977924dfc9068825aecc4308bd436f6edab42a64536d7
020,5,107650,0,2359296,0,2.4110618749982677,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-020-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,a78269e624b88c2a9ca013c0de4347cd20bccedac8ec6306460e470b13a1c4cc
021,1,6567937,4501504,7839744,4501504,0.35192216699942946,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-021-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d751fd59063254a211e8bfad2a5f51127f5e37ba885447d115f728d4af8378e9
021,2,3194570,3174400,6512640,1638400,0.34890079201431945,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-021-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,914522b7e81b66b60f650a9aaae302f9c3e7393976f7a17798de333ec3797e58
021,3,2108919,4972544,8310784,1105920,1.811089541995898,2.416574041999411,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-021-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,ac454a83b55852a24e69d74ebe2022ee7f63a709bd61539f60458582c4ca9041
021,4,1550324,4608000,7946240,0,0.6366924999747425,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-021-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,86219fa386106c54ab8b1da9d6d454a11bafa354d3bb796e52e835999ceb26a3
021,5,1250168,11431936,14770176,2011136,1.5150141670019366,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-021-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,071a0ebcfc387aa6def43d98063b77195c2a102c9fab675f8b24e8390698b47a
022,1,56780,0,213686,0,0.359550625027623,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-022-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,3bf9381ec2ca52cdf7ad6583f31c11040928ee8f40381626788782e338b0bfa2
022,2,28415,6912,220598,0,0.637490541965235,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-022-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,a5e6e7f3e23ef6afa12d3cbcc4ac434e8c5ed5ff01dd88e56036816a563c7482
022,3,19197,13824,227510,0,0.6444120000232942,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-022-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,eb36b6538532e0f9574aae70a89fcde64bda6cc342c87db931acd3069b921c1a
022,4,14654,13824,227510,0,0.6516193749848753,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-022-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f258fc07b6f1b53fa5786f912ac48c3b2e68f76dbc0025101df4ef56ad3a7551
022,5,11828,20736,234422,0,0.6614542080205865,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-022-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,86d566f4990b44cf25fb5faf23536fd17c09d30347c700e3b53ca6ad1dc318a0
023,1,122614,0,443444,0,0.3663763749646023,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-023-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d09c19f6cddbc60ddd345fa7fd8da1ab9d161610d87b6e5510624e0d9a6e8aca
023,2,61829,74016,517460,0,0.6540461250115186,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-023-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,72a7127c9e047a07ddbd9cc3cfc8e0c375bc0a4b4fe4fff8264b1a5d02a65896
023,3,41488,196896,640340,0,0.67841229098849,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-023-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4ca384fded19110af3cb414eaa286855b6dab86b9c8b87c2c14ff484501b883a
023,4,31518,281280,724724,0,0.6646798749570735,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-023-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e9f9fe5c564bc3d9dddc1ac21708bea0ad94d19b4e8ce628ba6fb1220d2791a9
023,5,24940,280992,724436,0,0.6531993329990655,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-023-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,865a750db0de0aab96817ab29c95f275fd35b17acd5b5bfff22a975dd88702ff
024,1,2555343,0,393218,0,0.3591388330096379,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-024-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e94b6509da1af1313fcce23c525a59263e23433eef4dab04198bcace8466bb5e
024,2,1506718,39327048,39720266,0,2.6746113330009393,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-024-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,459d399faf4db78bbf9c9a2b8e7eb15f6eab705742d5a30d99ad90627c910d73
024,3,1173974,39327448,39720666,0,2.670072542037815,1.4915515829925425,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-024-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,574dc490d1b310d2e0954afa7e9d8d488f9038703a15e1af13c2ed0907b7c3f9
024,4,1030318,39327648,39720866,0,2.663694375019986,1.4957060830201954,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-024-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8a92aa39716a0850e3f3bfef199dde7ba5250f247961fab831847b54023e3c99
024,5,974062,39324832,39718050,0,2.6486188750131987,1.5086974169826135,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-024-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,82583459366afae4b32fef5f40e94f363a6174258deabcac7f13f4354f3c8c49
025,1,4869182,497664,8715264,0,0.6406410000054166,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-025-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,53029d9a4bf4e848149d4309b11cccb69b413241d585c0b9b48bf1cbddfad77a
025,2,2436772,525312,8742912,0,10.2057860000059,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-025-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,473f773715e80d88744e49ade025ceaa8e87726325b98f13bdfaf20891d7dae8
025,3,1626688,552960,8770560,0,9.685957540990785,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-025-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f7d90cdfdee1ac09fa1fcd6f9c29d6fcfc12d8eb80aa8c8bd64d31c6a978247a
025,4,1221396,525312,8742912,0,9.34317824995378,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-025-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,50f180915d7fd6057f1e72063bc55b15f1d297d888d9457169551db0aa4eaf68
025,5,975282,110592,8328192,0,16.622663707996253,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-025-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,887d6ee3261da592869880d7d7a3f4db47eb17a22126a43f0ebeabbb868bc671
026,1,99203,0,528854,0,0.3432104999665171,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-026-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8e4e456b3ba9c7c07297f83bc8810ff38b637747812fb52beacd3da5f427b4c1
026,2,58112,288,529142,0,0.3386357080307789,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-026-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,6fb003e607876e506bde7976a00933dd2e5e47c6ddc97f7adda03091cca11d34
026,3,38785,259516,788370,0,0.3478528330451809,0.34530437499051914,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-026-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,3959ea4a76ee974b3291abed5f85ed3c41f351a1487998453e80e4984123895b
026,4,39602,334684,863538,0,0.34450841596117243,0.3390412910375744,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-026-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,2c99720ac90c2cebef4beb87405dcdc95127a59b61d713e54687ff53a85d661b
026,5,42014,375532,904386,0,0.3459831249783747,0.3428041249862872,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-026-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,54e64fd31d5527bb26664d8e02c2f69da5e5e0c49ccb92ce1e064c722b22bc2a
027,1,2363952,1400832,3440640,1400832,0.34552345803240314,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-027-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e3bd73f6a57b4f95344c880ed436ac73f48c56454ee510ec8cb0c1ef7702d0fb
027,2,1120962,1744896,3784704,638976,0.3418243749765679,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-027-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c1af39dc90456606153cb2a79bd732944da6d50807e593a98625d02074ab5f40
027,3,837049,3686400,5726208,0,0.9161824999609962,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-027-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,238de14f01ea69bfdefed3395801d5ca5f02faa4ab5a6fd03c98c5fbfe58fc1a
027,4,559196,3317760,5357568,0,0.35817750002024695,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-027-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,0513103d0a2f8548a168c3357e3443edfc40751dbb07233f709eb0852718221b
027,5,508076,6660096,8699904,0,0.9264878750545904,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-027-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e3f3c11f3d1a70ae29879ceabe2c7dfd1f27a13580a2c3757074bc7775e111ea
028,1,43896686,281067912,286976520,240246792,0.6509714580024593,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-028-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e16b1cc0ca8414fefafadf91775e2c7854a4ab12c86ea1f8e6803bd66e193171
028,2,20304493,73177728,79086336,27764736,9.16447162500117,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-028-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,aed5a96f0a38acb97dae07c0e186a4f5fee872f4a365d53511b65f7c528636db
028,3,13802319,74559744,80468352,27021312,9.210573334014043,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-028-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,59dee842637438d50731b46ed48aad8154456ca32ecc25e5b6e8c064d8a2af54
028,4,10263317,78350208,84258816,26486784,9.191289915994275,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-028-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,458be8b0d67d70ae898f5754828a1a75b5d1ddd98b56269d0c66c1ef9c8eb2a4
028,5,8279736,80845824,86754432,26320896,10.449282250017859,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-028-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,b77dd728cf2cec7d170d985fae4e11ddd4a34ba0e39687c9fb412650eba4802e
029,1,37555,0,430164,0,0.35808333300519735,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-029-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,02a59127974d1d6e780bdc2a3af0a8e25271c9cf5628540d3de685348bdaf0cc
029,2,19740,0,430164,0,0.39349379198392853,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-029-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d9593afbd043b0b9ed2280f583a03be6a25a930ae25e1ba94b4e7d7b342f147e
029,3,12743,0,430164,0,0.3757888750405982,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-029-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8cdced5a1508a701c3a21d7ec52df6f169c757f7c843d12f2e71a9d458ced1a0
029,4,11028,0,430164,0,0.370741166989319,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-029-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,5405bb21355ba663c1319057eb56378effa2c26f695f5747ba79189d61373cee
