case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
001,tensor_packet,3,ok,100159,0.8570590999988781,1.153136100001575,233110,2.327399434898511,2596224,956672,954368,ddaaff102ceae632f933eb83e87704cb8f844f32727af4b3527286aa37c91838,results/a/q2-yuanzhifang/feedback-20260924/round8a/001-tensor_packet/run.json
002,tensor_packet,3,ok,86935,1.1749786000000313,2.6051669999978913,261945,3.013113245528268,1890816,666624,0,f2d9dfe4f70d66f36ea5739837652bdea57d7d50f0ea323a204301c967d121e0,results/a/q2-yuanzhifang/feedback-20260924/round8a/002-tensor_packet/run.json
003,tensor_packet,3,ok,513160,2.1422425999990082,15.668678300000465,602212,1.1735365188245381,1480872,196608,0,94aa862be9c7451ab4ce0dbacf496d0428b4681a69f40935e47e2a4c9b8f5c0a,results/a/q2-yuanzhifang/feedback-20260924/round8a/003-tensor_packet/run.json
004,tensor_packet,3,ok,132570,1.2024547000000894,1.3898789999984729,392357,2.959621332126424,3142656,2350080,2128896,43ad84d318e6ba35d98dcb55a941d82b33c3fe9678187795976a27615f5b5f3d,results/a/q2-yuanzhifang/feedback-20260924/round8a/004-tensor_packet/run.json
005,tensor_packet,3,ok,74372,2.284227000000101,5.068068200002017,95618,1.2856720271069757,2919698,2586284,0,245e27b538100f72f816e6eedeb4cb56574f26636a9e1c4d464bba504be6464b,results/a/q2-yuanzhifang/feedback-20260924/round8a/005-tensor_packet/run.json
006,tensor_packet,3,ok,31151,1.1502115999974194,2.4697699999996985,82837,2.6592083721228854,587252,43904,0,225ab7951620bdbf3f219bd61e722164dff34fa83edc441609f765e746268d0e,results/a/q2-yuanzhifang/feedback-20260924/round8a/006-tensor_packet/run.json
007,tensor_packet,3,ok,536382,1.5880667999990692,4.960182099999656,1012562,1.8877628257473218,16197120,14464512,14409216,94c1192097e4377868fe42caee39f5a54f2c89c977f288d81c83e09c6988d7a7,results/a/q2-yuanzhifang/feedback-20260924/round8a/007-tensor_packet/run.json
008,tensor_packet,3,ok,84303,0.7819754000011017,1.4588638999994146,487605,5.783957866268104,2654424,0,0,7103c670026f0c68205fbb96908dcd8cb68e3bb8abf81e699977a3a55c746cba,results/a/q2-yuanzhifang/feedback-20260924/round8a/008-tensor_packet/run.json
009,tensor_packet,3,ok,87297,1.3933141000015894,5.5295463999973435,153261,1.755627341145744,519908,24576,0,0c9d9d971524bd7adcee074fe08ad0dfcc43d6217a743e7b1c1385a2a93932a9,results/a/q2-yuanzhifang/feedback-20260924/round8a/009-tensor_packet/run.json
010,tensor_packet,3,ok,30278,1.3534657999989577,1.099065000002156,86969,2.872349560737169,432534,48384,0,9cd0d594664db078542e7baf7655ab14961dc1a62d5eef95988148bf91258307,results/a/q2-yuanzhifang/feedback-20260924/round8a/010-tensor_packet/run.json
011,tensor_packet,3,ok,69625,1.1701881000008143,1.4248712999979034,184697,2.6527396768402154,1146880,540672,0,f7b8a534ecb4891cc87893d2c316598a1f7180ec55ea9611f082674d62c3b00c,results/a/q2-yuanzhifang/feedback-20260924/round8a/011-tensor_packet/run.json
012,tensor_packet,3,ok,19534,1.2533401000000595,1.430532200000016,59088,3.024879696938671,591762,36864,0,623285fd8354fecb1afce393705d9e448996cd95f659902ff9fa9e673589849b,results/a/q2-yuanzhifang/feedback-20260924/round8a/012-tensor_packet/run.json
013,tensor_packet,3,ok,118522,1.1252635999990162,2.8537968000018736,263949,2.2270042692495906,3452928,925696,909312,5350115073c161148968b1fa0c49a350d18750c75cabce75cd026e6ec8cdb735,results/a/q2-yuanzhifang/feedback-20260924/round8a/013-tensor_packet/run.json
014,tensor_packet,3,ok,5838368,5.301887599998736,43.36990110000261,17698626,3.0314337842355945,57715996,47783256,31818240,b4f12ce7036ee3a5fc2680656463a780fdbbdf0a2b7475cdf719254b116eb96d,results/a/q2-yuanzhifang/feedback-20260924/round8a/014-tensor_packet/run.json
015,tensor_packet,3,ok,67738,0.7635713999989093,1.1531197000003885,177362,2.6183530662257524,1099654,215040,0,34badf87590616146f9c66b74c71905d3242eeeded091715c9373b3ee41af8ad,results/a/q2-yuanzhifang/feedback-20260924/round8a/015-tensor_packet/run.json
016,tensor_packet,3,ok,3044013,2.731082799997239,14.84337659999801,7715523,2.5346550753889683,799854,406636,0,70eac0b928c03dd483b97dfef6328e215f6fe32d782ab1ad46c8ae125c9ff730,results/a/q2-yuanzhifang/feedback-20260924/round8a/016-tensor_packet/run.json
017,tensor_packet,3,ok,65455,0.9703847999990103,0.9029353000005358,162810,2.4873577266824536,808598,164736,0,12579640409fc74c05230d16e3884cc41ddf6eb4ba39919e0747990db8299b69,results/a/q2-yuanzhifang/feedback-20260924/round8a/017-tensor_packet/run.json
018,tensor_packet,3,ok,342778,1.1200582000019494,1.874171599996771,1004367,2.9300801101587615,4196496,2603648,126976,52aa2ddf7246d945981c1953b99e9715f881a854de0f2e099745b7d48ab2f334,results/a/q2-yuanzhifang/feedback-20260924/round8a/018-tensor_packet/run.json
019,tensor_packet,3,ok,30104,0.8268607000027259,0.9576497000016388,81144,2.695455753388254,211560,24576,0,d44b8b527db3eeca040ee6cf1c97493dbd0a8e0e7216b36721cc776436705248,results/a/q2-yuanzhifang/feedback-20260924/round8a/019-tensor_packet/run.json
020,tensor_packet,3,ok,177950,1.1465792000017245,3.1809427000007418,532746,2.993796010115201,2359296,0,0,732be88f43bf737bbea179a9e56e20f285e30eb075253c544de8413a31cabfd4,results/a/q2-yuanzhifang/feedback-20260924/round8a/020-tensor_packet/run.json
021,tensor_packet,3,ok,2110186,1.1844577000010759,3.4814602000005834,6567937,3.1124919793800165,12388352,9050112,5466112,2b58fa7992b9fb348aa5a9e2864e729a9cc1399cdff8ba2bc748509dfbaf0a00,results/a/q2-yuanzhifang/feedback-20260924/round8a/021-tensor_packet/run.json
022,tensor_packet,3,ok,18986,1.0047430000013264,1.2765610000024026,56780,2.9906246708100706,220598,6912,0,0146c17fc6647e97feddcc4c184553e598fc3084b0bdb194f1060b6a1c16b623,results/a/q2-yuanzhifang/feedback-20260924/round8a/022-tensor_packet/run.json
023,tensor_packet,3,ok,44347,0.8562356000002183,1.3434845000010682,122614,2.764876992806729,650420,206976,0,f55718f768bee28c1f2af045c1d0e8f100236a829bcd16ae0496a384056da398,results/a/q2-yuanzhifang/feedback-20260924/round8a/023-tensor_packet/run.json
024,tensor_packet,3,ok,1010541,1.4852962999975716,4.612484000001132,2555343,2.528688098751065,790878,397660,0,6a4f883119417adb238d67b5b98f0ccb2dc91aa1e9cd8f7bcf6b3f44d1f057d3,results/a/q2-yuanzhifang/feedback-20260924/round8a/024-tensor_packet/run.json
025,tensor_packet,3,ok,3218880,2.961282799999026,27.794475099999545,4863026,1.5107820111343075,106286592,98068992,98013696,efe99d7da95b81a22bb2a5a84247cc9919894a45a1570a2833630d8d912e9723,results/a/q2-yuanzhifang/feedback-20260924/round8a/025-tensor_packet/run.json
026,tensor_packet,3,ok,41737,0.6412635000015143,0.6572916000004625,99203,2.3768598605553826,621782,92928,0,21b9a6c97a713c838caceec246023ddb28d61e63444fabc1e58552656a5aa1c2,results/a/q2-yuanzhifang/feedback-20260924/round8a/026-tensor_packet/run.json
027,tensor_packet,3,ok,837049,1.2089546000024711,1.2952029000007315,2363952,2.8241500796249683,4712448,2672640,0,79a8e9d1965d8630ff0057a16dcb9463392d9df7a34d1b97e106e30e1f596a9e,results/a/q2-yuanzhifang/feedback-20260924/round8a/027-tensor_packet/run.json
028,tensor_packet,3,ok,14021553,1.9611025000012887,12.46062510000047,43836040,3.1263327250554913,55437696,49529088,45232128,18820b44a4b6c169a8d8b0ccebc1112632336fa0c318357f6f0b8ed4adce5e84,results/a/q2-yuanzhifang/feedback-20260924/round8a/028-tensor_packet/run.json
029,tensor_packet,3,ok,12888,0.9905160999987856,1.669320199998765,37555,2.9139509621353197,430164,0,0,65e4197782fa95924b03bcaaf34352ca2627a7c9ec01c70ea84e78757ce81882,results/a/q2-yuanzhifang/feedback-20260924/round8a/029-tensor_packet/run.json
