case_id,cores,makespan_cycles,baseline_cycles,speedup,extra_ddr_bytes,spill_bytes,solver_wall_seconds,E0_wall_seconds,run_path,result_sha256,baseline_receipt_sha256
008,3,84303,487605,5.783957866268104,0,0,1.0268122000015865,0.8389354999999341,results/a/q2-yuanzhifang/feedback-20260924/round16a/008-frontier_gap/run.json,e8dcdcd5d020378785d3cedcce8cf2a5daccf89898f311b2ddb6895c04d89a1e,bfd778e7401f0f5b8e9a11a3d9fb33fd60194008a53de967b0c10605684c5530
025,3,1610875,4863026,3.018872351982618,49866240,22516224,9.850136799999746,17.0016801999991,results/a/q2-yuanzhifang/feedback-20260924/round16a/025-frontier_gap/run.json,c90b4b1d60bc727f152a755260a00a8e7e2b43ae313d2e9e69cec358e6a52edd,bf46b4aef94d9574cb5e37b8648e10fc6792f051ccbd73c6530e9d0bbb46ab55
036,3,311345,931510,2.991890025534375,2304,0,1.0542696000011347,1.8591850000011618,results/a/q2-yuanzhifang/feedback-20260924/round16a/036-frontier_gap/run.json,9c2b95b934e40a40fad36a8fb19b00fa18f8f9c70935cee4b535d5775fea10e7,8834a9206e3e54a777860a4978780f7e4b34ca15aa041faa736da7426c0ee284
072,3,7844564,23897828,3.04641889593864,201600624,53360576,17.451641499999823,28.495286799996393,results/a/q2-yuanzhifang/feedback-20260924/round16a/072-frontier_gap/run.json,acf7a12f13a9ca24ca5857ee9ffe7547d74af498171f3a23616cf7e9a83d281e,f81076844602b05f71f7e8de70ff025e4f9ba3bbc2852d60bed7e11ca4d0019d
095,3,357591,2084853,5.830272573974177,0,0,1.4416853000002448,3.324160500000289,results/a/q2-yuanzhifang/feedback-20260924/round16a/095-frontier_gap/run.json,8f2f0a23373cc0661b90872d414e09731a03d3e62a0dced3291ef0ecfdea10bf,5b7ba0fb5bb708d261d144042555f3945e09e25e6e94b9f990141c2fc2f31203
014,5,4364011,17698626,4.055586935963269,212032632,44364288,31.06142069999987,32.91712109999935,results/a/q2-yuanzhifang/feedback-20260924/round16b/014-frontier_gap/run.json,67c7d3285a6765fd65534f85d0c34626e6a9a8cb9ad3472162ed83da54e06c33,7223b5eeb6a81ab221611d97c92c45667c30230cf26057856414c842d5e7da60
