case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
017,gap_packet,1,ok,111608,1.6580787000020791,1.7833683000026213,162810,1.4587663966740736,938918,295056,295056,34679be95da7d48d26e3e0e89dbed94d04642f35ce2aba46d09912ebdcb21852,results/a/q2-yuanzhifang/feedback-20260924/round15a/017-gap_packet/run.json
018,gap_packet,1,ok,971704,2.8129590999997163,2.9821126999995613,1004367,1.0336141458715824,2157072,564224,564224,95a6ee50f179872df38222e3edc93117a17cc3f262c96d38ca4a02740c7ccabd,results/a/q2-yuanzhifang/feedback-20260924/round15a/018-gap_packet/run.json
019,gap_packet,1,ok,51676,1.688358600000356,1.4280785999981163,81144,1.570245375029027,186984,0,0,042184a8735f210f52c1bd6c8e8e936a0c4acf12068ba1ea03546c8b175dc821,results/a/q2-yuanzhifang/feedback-20260924/round15a/019-gap_packet/run.json
020,gap_packet,1,ok,655905,2.432810400001472,6.552895600001648,532746,0.8122304297116199,28745728,26386432,26386432,c31e3245e24f5ef73c94bfa83880ff3574ab7703cacb6a656596b213cb1d32a5,results/a/q2-yuanzhifang/feedback-20260924/round15a/020-gap_packet/run.json
021,gap_packet,1,ok,6329654,1.684691999998904,4.783472499999334,6567937,1.0376455016340547,10219520,6881280,6881280,278ace89be08c4ffc9511a772b7ee8aa9dad779b26fb7d9866c3ac6405c4ef71,results/a/q2-yuanzhifang/feedback-20260924/round15a/021-gap_packet/run.json
022,gap_packet,1,ok,55127,1.4042343000000983,1.6084958999999799,56780,1.0299853066555409,588494,374808,374808,5bf7a1deb7631f93f99362ba064d56053b6df54e7a912baf3a54153a6c2baa09,results/a/q2-yuanzhifang/feedback-20260924/round15a/022-gap_packet/run.json
023,gap_packet,1,ok,78981,1.102210400000331,1.475075400001515,122614,1.55244932325496,992316,548872,548872,5404f2f42677a1231dc95b484780665922058372fc6795ad0a99567d1ef1319a,results/a/q2-yuanzhifang/feedback-20260924/round15a/023-gap_packet/run.json
024,gap_packet,1,ok,2555343,2.6064406000004965,6.680006999999023,2555343,1.0,393218,0,0,078b974af0557fb36eb7b6a6df38de484ad5051113fa2623571db9631aea9b13,results/a/q2-yuanzhifang/feedback-20260924/round15a/024-gap_packet/run.json
025,gap_packet,1,ok,4843534,9.339808799999446,33.40633700000035,4863026,1.004024334298056,47645184,39427584,39427584,a5c97b7be7a4f126ef260f36fc3661dbba3c7a9644fbb93a2bec77034f788787,results/a/q2-yuanzhifang/feedback-20260924/round15a/025-gap_packet/run.json
026,gap_packet,1,ok,74116,1.2955129000001762,1.1564801999993506,99203,1.3384829186680338,1075694,546840,546840,0973204b912f05970b53303e1758fe4554693640567e72bba849f14b388af210,results/a/q2-yuanzhifang/feedback-20260924/round15a/026-gap_packet/run.json
027,gap_packet,1,ok,2279819,1.141860399999132,1.6172177999978885,2363952,1.0369033682059847,3512320,1472512,1472512,3d112fbb17d93707b9f34e14280a44111309e97a8ccb1ae0d66cde7df1b72de2,results/a/q2-yuanzhifang/feedback-20260924/round15a/027-gap_packet/run.json
028,gap_packet,1,ok,40375049,4.298425599998154,17.151792500000738,43836040,1.0857210352859261,57455232,51546624,51546624,f6cd45e24c89f2031c2f395cc9500f03a90570064b7a2e334c700ce33a680624,results/a/q2-yuanzhifang/feedback-20260924/round15a/028-gap_packet/run.json
029,gap_packet,1,ok,37555,1.0049108999992313,1.0997687000017322,37555,1.0,524580,94416,94416,87beac3e67e2d57237310eede133de0ba29e20a2983f812f0a73b8888e99a852,results/a/q2-yuanzhifang/feedback-20260924/round15a/029-gap_packet/run.json
030,gap_packet,1,ok,2814527,2.499797000000399,7.919927400002052,2808034,0.9976930404291734,3706828,1312768,1312768,1e75664b23f4917956630b2e5770278eac7e38e957785550b1ae63315ee8c372,results/a/q2-yuanzhifang/feedback-20260924/round15a/030-gap_packet/run.json
031,gap_packet,1,ok,1344175,1.957279499998549,3.621272399999725,1414369,1.0522208789778116,5318100,3133060,3133060,5c59363d88a877ca34ec75c52a51c04eb446754efbd16298e29eb9324d65808c,results/a/q2-yuanzhifang/feedback-20260924/round15a/031-gap_packet/run.json
032,gap_packet,1,ok,34107,0.7749091999976372,1.0845991000023787,41443,1.215087811886123,293088,0,0,7ed63ae53248b30418fb02dfdab3b7cb270510a83b4f8dfb35edb3b4c01122d0,results/a/q2-yuanzhifang/feedback-20260924/round15a/032-gap_packet/run.json
033,gap_packet,1,ok,1741213,1.1578320999979042,2.4740989999991143,1774196,1.0189425417797822,7962350,4989440,4989440,32855498275ff194bd288a9bc3a33b12dbea58403b3f45a539852ca1524f79e2,results/a/q2-yuanzhifang/feedback-20260924/round15a/033-gap_packet/run.json
034,gap_packet,1,ok,755680,1.3615414000014425,2.4045568000001367,842996,1.1155462629684523,4311052,2030666,2030666,c0003261006041013cac176617ac75f90580c3fdae2b3c313a79bfc02ae5b279,results/a/q2-yuanzhifang/feedback-20260924/round15a/034-gap_packet/run.json
035,gap_packet,1,ok,144188,1.1066886000007798,2.4570998000017426,169571,1.176041002025134,410854,0,0,fe0ed00055b2d98d3bf63e0b1e5b5aa651f94fe6570b4b31884ad78f7265fcb0,results/a/q2-yuanzhifang/feedback-20260924/round15a/035-gap_packet/run.json
