case_id,cores,graph_sha256,config_sha256,official_sha256,solver_commit,plan_sha256,B_published,U_feed_M3,CP,work_M,work_V,L0_recomputed,L_window,L_atomic,L1_proved,a,b,window_pipe,window_work,B_over_U,B_over_L0,B_over_L1,max_cycle_reduction_U_minus_L1,max_time_fraction_reduction,optimality_factor_at_most,mean_contribution_upper_L0,mean_contribution_upper_L1,scheduled_copy_bytes_feed,extra_copy_bytes_feed,spill_bytes_feed,case_byte_hit_rate_feed,solver_wall_seconds_feed,online_E0_calls_declared,same_plan_M2,CacheGain,cache_pair_numeric_status,U_evidence_scope,B_evidence_scope
015,2,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b95719c10619ea5ac7ccb0132f20e327655330ce981dbd5526839e79de816e79,177362,72694,7913,94980,101497,50749,50749,43176,50749,0,0,PIPE_V,101497,2.4398437285057915,3.4948865987507145,3.4948865987507145,21945,0.30188186095138525,1.4324223137401721,0.010550428702449231,0.010550428702449231,2289552,1404938,286752,0.29589358579524877,0.4953525000018999,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
015,3,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,6f7174307a159f53029f7c475bcf1098e0dd782055d47447de5f7d60d36f0467,177362,41211,7913,94980,101497,33833,33833,27756,33833,0,0,PIPE_V,101497,4.303753852126859,5.242278249046788,5.242278249046788,7378,0.17902987066559894,1.2180711140011231,0.00938524396919929,0.00938524396919929,2265300,1380686,0,0.35096214770725964,0.5241284590447322,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
015,4,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2d9d669adfc6e243bfc043c30a30df4f60ad582f9a58e075bd92ee2b035c3528,177362,40071,7913,94980,101497,25375,25375,21588,25375,0,0,PIPE_V,101497,4.426193506525917,6.989635467980295,6.989635467980295,14696,0.36674902048863267,1.5791527093596058,0.025634419614543782,0.025634419614543782,2753228,1868614,0,0.38506189511974565,0.5590833749738522,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
015,5,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1b4cefad54cc39ff33d46ec9dfce56e7bd67f8663ac0441b47d630a94855c5b0,177362,38938,7913,94980,101497,20300,20300,18504,20300,0,0,PIPE_V,101497,4.554984847706611,8.73704433497537,8.73704433497537,18638,0.4786583799887,1.918128078817734,0.041820594872687585,0.041820594872687585,2998614,2114000,0,0.4267963817146533,0.5931003330042586,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
016,1,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,c846a337834349207e8de8839d21ecd67b6c51f1d0f22adcfdd4c4f315500892,7715523,7715523,655140,0,7714975,7714975,7714975,7671360,7714975,0,0,PIPE_V,7714975,1.0,1.0000710306903133,1.0000710306903133,548,7.102564531269451e-05,1.0000710306903133,7.103069031333398e-07,7.103069031333398e-07,393218,0,0,0.0,6.639479958044831,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
016,2,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,33fd7c83e3260d2f12ff9cd83543b8c812d5900126e68f350a70f5b03466b0b4,7715523,4017614,655140,0,7714975,3857488,3857494,3835680,3857494,0,13,PIPE_V,7714962,1.9204241622017446,2.0001418021261506,2.000138691077679,160120,0.039854500706140494,1.0415088137531776,0.0007971763992440595,0.0007971452887593423,396874,3656,0,0.0,4.405712084029801,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
016,3,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,58b9ce83a5361d919a9ebe6218b9ba0b6c1451c460b22ea422b35f6454fd776f,7715523,2884306,655140,0,7714975,2571659,2571672,2557120,2571672,0,26,PIPE_V,7714936,2.6750015428321405,3.0002123143076123,3.0001971480033225,312634,0.10839141200690916,1.121568380415543,0.0032521077147547174,0.0032519560517118196,398090,4872,0,0.0015367039721775702,4.4281223329599015,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
016,4,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,68f25a6d2e077fb0312f98870601f03b8fe2932ccf967beac00e9d0ea76ba9cf,7715523,2250332,655140,0,7714975,1928744,1928760,1917840,1928760,0,26,PIPE_V,7714936,3.428615422079942,4.000283604252301,4.000250419958937,321572,0.14289980322903462,1.166724735062942,0.005716681821723592,0.005716349978789954,404186,10968,0,0.003049912214697768,4.81885941704968,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
016,5,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,eacbe240bd3cf2a9924bc1c69df8d8e0af5a3ac7785dc83f0b06c1abb7142945,7715523,1949798,655140,0,7714975,1542995,1543016,1534272,1543016,0,39,PIPE_V,7714884,3.9570883753086217,5.000355153451567,5.000287100068956,406782,0.20862776554289209,1.2636278560948169,0.010432667781429452,0.010431987247603343,20392662,19999444,0,0.0001755037892076331,5.112117917044088,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
017,1,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,34679be95da7d48d26e3e0e89dbed94d04642f35ce2aba46d09912ebdcb21852,162810,111608,5980,110600,67202,110600,110641,90324,110641,0,41,PIPE_M,110600,1.4587663966740736,1.4720614828209766,1.4715159841288492,967,0.008664253458533389,1.0087399788505165,0.00013295086146903001,0.00012749587454775614,938918,295056,295056,0.17268636620366776,0.6605757090146653,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
017,2,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,9acbf395fd6023fe533e46addbdbe1edd99fee7ae6a050e0a7bf688d8a705cc7,162810,56703,5980,110600,67202,55300,55341,46320,55341,0,41,PIPE_M,110600,2.871276652028993,2.944122965641953,2.9419417791510813,1362,0.024019893127347758,1.0246110478668617,0.0007284631361296023,0.0007066512712208838,1070146,426284,59392,0.2875982956547172,0.6939392500207759,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
017,3,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2b21dd45d82254bf3af6a7a1a59265f6bdff29be87e0b29390a9371262ea1808,162810,40602,5980,110600,67202,36867,36908,30108,36908,0,41,PIPE_M,110600,4.00990099009901,4.416144519488974,4.411238755825296,3694,0.0909807398650313,1.100086702070012,0.004062435293899638,0.004013377657262857,1519038,875176,0,0.3280395656922753,0.893918790970929,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
017,4,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,60339df1f0bfae38005e6e23b90870bf19cf873b5c7e9ff3b860849735289a8d,162810,32865,5980,110600,67202,27650,27691,23160,27691,0,41,PIPE_M,110600,4.953902327704244,5.888245931283906,5.879527644360984,5174,0.15743191845428273,1.1868477122530787,0.00934343603579662,0.009256253166567393,1447614,803752,0,0.3236559227415346,0.939593542017974,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
017,5,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ed5b0d46f3a06b4f07007aab7bb271b4cfe8fe4e9f2e7a334ce83b03406f3dc1,162810,30143,5980,110600,67202,22120,22161,18528,22161,0,41,PIPE_M,110600,5.401254022492784,7.3603074141048825,7.346690131311764,7982,0.2648044322064824,1.3601823022426787,0.01959053391612098,0.019454361088189796,973334,329472,0,0.06706531419516765,0.9757671670522541,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
018,1,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,95a6ee50f179872df38222e3edc93117a17cc3f262c96d38ca4a02740c7ccabd,1004367,971704,3539,971320,112731,971320,971373,942760,971373,0,53,PIPE_M,971320,1.0336141458715824,1.034022773133468,1.0339663548400049,331,0.00034063871302369986,1.000340754787296,4.08627261885508e-06,3.5220896842247386e-06,2157072,564224,564224,0.008701471134951405,1.161220374982804,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
018,2,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,15cb1c23ba16912867a6e4be21d653c9d884f6b697b339e39c967842f797039d,1004367,488538,3539,971320,112731,485660,485713,471380,485713,0,53,PIPE_M,971320,2.055862594107316,2.068045546266936,2.067819885405579,2825,0.005782559391490527,1.0058161918663902,0.0001218295215961973,0.00011957291298263062,4267480,2674632,122880,0.30309690898255426,1.2219647499732673,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
018,3,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,8b01da83d6d5bdc1b4a65879c53c4b6b5b97a46f6e85da8de57bb077ed49749d,1004367,331328,3539,971320,112731,323774,323827,314944,323827,0,53,PIPE_M,971320,3.0313375265597835,3.102061932088432,3.1015542249410952,7501,0.022639197411628342,1.0231636027879083,0.0007072440552864868,0.0007021669838131173,11658264,10065416,0,0.30648756292999435,1.65543141704984,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
018,4,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,6c6a071ebfe3cae36af45f99013eb39a679b3293edb00fcb3f7c1f8c9f0a6d3b,1004367,254155,3539,971320,112731,242830,242883,236208,242883,0,53,PIPE_M,971320,3.951789262457949,4.136091092533872,4.135188547572288,11272,0.04435088823749289,1.0464091764347443,0.001843018300759227,0.0018339928511433934,12594584,11001736,0,0.38657737622301425,1.9222656670026481,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
018,5,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f7c805bdd30ec48d01a7ab02fc2d02dec8655c33e28c34e15b3e2e8dd91559c8,1004367,198417,3539,971320,112731,194264,194317,188552,194317,0,53,PIPE_M,971320,5.061899938009344,5.170113865667339,5.168703716092776,4100,0.020663552014192343,1.0210995435293875,0.0010821392765799499,0.0010680377808343167,6299152,4706304,0,0.684980552159901,2.0417940000188537,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
019,1,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,042184a8735f210f52c1bd6c8e8e936a0c4acf12068ba1ea03546c8b175dc821,81144,51676,12234,48436,40276,48436,48493,38700,48493,0,57,PIPE_M,48436,1.570245375029027,1.6752828474688248,1.6733136741385355,3183,0.061595324715535305,1.0656383395541624,0.0010503747243979778,0.0010306829910950843,186984,0,0,0.0,0.40958829200826585,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
019,2,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f56ee5c820c88e8d52f6d4aea48fc9f3e3c8073b0714c753d65b74e5271db795,81144,26642,12234,48436,40276,24218,24275,19500,24275,0,57,PIPE_M,48436,3.045717288491855,3.3505656949376497,3.3426982492276003,2367,0.08884468133023049,1.0975077239958806,0.0030484840644579457,0.002969809607357452,870044,683060,0,0.06888189291713481,0.40634929202497005,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
019,3,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b99b4529d3013164fd29fd80c9b452fb02d06a788ea7f5821079804d1ec9e8d5,81144,21684,12234,48436,40276,16146,16203,12900,16203,0,57,PIPE_M,48436,3.742114001106807,5.0256410256410255,5.00796148861322,5481,0.2527670171555063,1.3382706906128494,0.012835270245342185,0.01265847487506413,1041852,854868,0,0.17319093353822512,0.4139484579791315,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
019,4,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,29abad2af62b95d5265ff21969f404ff8ca23ea8e5c9a208067f97545c4bbb74,81144,20821,12234,48436,40276,12234,12225,9900,12234,12221,0,PIPE_V,13,3.8972191537390133,6.632663070132418,6.632663070132418,8587,0.41242015273041643,1.7018963544221024,0.027354439163934048,0.027354439163934048,1252800,1065816,0,0.19848535286284955,0.3791317919967696,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
019,5,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,96f7249bed7acbaa2e774b70db108d56617eaebcaf3237c764e9e71787133392,81144,19576,12234,48436,40276,12234,12224,7800,12234,12221,0,PIPE_V,13,4.145075602778913,6.632663070132418,6.632663070132418,7342,0.375051082958725,1.6001307830635934,0.024875874673535046,0.024875874673535046,1172440,985456,0,0.21700653260591687,0.4121469999663532,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
020,1,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e5a505d72b3c44dca12e2edb8bca83d37cd255db7d3120645d81bb5200ac9058,532746,532746,1824,0,532608,532608,532608,532608,532608,0,0,PIPE_V,532608,1.0,1.0002591023792358,1.0002591023792358,138,0.00025903526258297394,1.0002591023792358,2.5910237923576497e-06,2.5910237923576497e-06,2359296,0,0,0.0,3.6700138750020415,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
020,2,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,aa7024cd87d5af2ce8171c0e5b571faceb8f38d271845790d31c72cc5af6df25,532746,266580,1824,0,532608,266304,266304,266304,266304,0,0,PIPE_V,532608,1.9984469952734638,2.0005182047584715,2.0005182047584715,276,0.0010353364843573853,1.001036409516943,2.071209485007719e-05,2.071209485007719e-05,2359296,0,0,0.0,3.5236365419696085,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
020,3,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d2944ceba56ce50f56f52cc61143d234afac78aedfe3a72b7cbded8419040ed4,532746,184495,1824,0,532608,177536,177536,177536,177536,0,0,PIPE_V,532608,2.8875904496056806,3.000777307137707,3.000777307137707,6959,0.037719179381555,1.039197683850036,0.001131868575320265,0.001131868575320265,2359296,0,0,0.0,3.530173459032085,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
020,4,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b535c92622c9c4c2abcd594a8bf023e82bc76719d6e41b5af5f5b5ad2635f1dc,532746,145520,1824,0,532608,133152,133152,133152,133152,0,0,PIPE_V,532608,3.660981308411215,4.001036409516943,4.001036409516943,12368,0.08499175371083012,1.0928863254025474,0.003400551011057282,0.003400551011057282,2359296,0,0,0.0,3.630343874974642,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
020,5,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b319f82aafd7d9e4cd65a632ddf7dd98c02b127a374465c84d44e34226018b12,532746,111137,1824,0,532608,106522,106522,106552,106552,0,0,PIPE_V,532608,4.793597091877593,5.001276731567188,4.999868608754411,4585,0.04125538749471369,1.0430306329304002,0.0020767963968959524,0.002062715168768179,2949120,589824,589824,0.0,3.732427540991921,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
021,1,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2d1bdba853daa3cc5b667dd2d69b43b4eb9dd4087ff53e9fc4b3eb5bfdac6545,6567937,6349969,5544,6192000,783360,6192000,6192816,6192000,6192816,0,816,PIPE_M,6192000,1.0343258368662902,1.0607133397932818,1.0605735742834923,157153,0.02474862475706574,1.0253766622486442,0.0002638750292699155,0.000262477374172021,39239680,35901440,35901440,0.0008536793580331228,2.182278332998976,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
021,2,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e54107a4f29c19da0fa0d9ce3752f5b48ffa430d3495b1277d4b36b67e83b29b,6567937,3193634,5544,6192000,783360,3096000,3096816,3096000,3096816,0,816,PIPE_M,6192000,2.0565716046359728,2.1214266795865635,2.1208676912028355,96818,0.030315934762718544,1.0312637237730624,0.0006485507495059073,0.000642960865668627,6512640,3174400,1638400,0.21777777777777776,1.9562308329623193,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
021,3,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,13362774572585a30167aed18b9929d52f1962390d05fafb3dc4dbd318a098c4,6567937,2140863,5544,6192000,783360,2064000,2064816,2065032,2065032,0,816,PIPE_M,6192000,3.0678922471919035,3.182140019379845,3.180549744507591,75831,0.03542076256163984,1.0367214648489709,0.0011424777218794135,0.0011265749731568775,39993344,36655104,31944704,0.14257472718646214,1.9699064159649424,2,2140720,0.9999332045067807,published_negative_cell_summary,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
021,4,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a13acfa2a17215961f6ae3cc237a2908d740c2be38eab52832f7676317b9d98a,6567937,1550324,5544,6192000,783360,1548000,1548816,1548000,1548816,0,816,PIPE_M,6192000,4.236493145948847,4.242853359173127,4.240617994648815,1508,0.0009726999001499204,1.000973646966457,6.360213224279932e-05,4.1248486999680975e-05,7946240,4608000,0,0.0,1.7622825829894282,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
021,5,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,8456cf06557853bb091a405d78240704c5e8ee0be8085ab1777eacac9c360391,6567937,1249380,5544,6192000,783360,1238400,1239216,1238400,1239216,0,816,PIPE_M,6192000,5.256957050697146,5.303566698966408,5.300074401879899,10164,0.008135235076597969,1.008201959948871,0.0004660964826926239,0.0004311735118275273,14770176,11431936,2011136,0.5699643493761141,2.105772499984596,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
