case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path
033,P1,2,q1_search_32_seed0,ok,888170,1774196,1.9975860477160905,54.07834870000079,2.5,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14538510,""added_copy_bytes"":11565600,""partition_added_copy_bytes"":11565600,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/033/k2/search/e0_best/result.json.gz
033,P1,3,q1_search_32_seed0,ok,594539,1774196,2.9841541093183124,54.09696310000072,2.764999999999418,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14802222,""added_copy_bytes"":11829312,""partition_added_copy_bytes"":11829312,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/033/k3/search/e0_best/result.json.gz
033,P1,4,q1_search_32_seed0,ok,446758,1774196,3.971268561503096,54.71354229999997,2.811999999999898,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14198094,""added_copy_bytes"":11225184,""partition_added_copy_bytes"":11225184,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/033/k4/search/e0_best/result.json.gz
033,P1,5,q1_search_32_seed0,ok,358312,1774196,4.95153944048762,55.74295110000094,3.188000000000102,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14689134,""added_copy_bytes"":11716224,""partition_added_copy_bytes"":11716224,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/033/k5/search/e0_best/result.json.gz
034,P1,1,official_singlecore_baseline,ok,842996,842996,1.0,,,"{""original_graph_copy_bytes"": 2280386, ""scheduled_copy_bytes"": 3360218, ""added_copy_bytes"": 1079832, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 1079832}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/034/e0/result.json.gz
034,P1,2,q1_search_32_seed0,ok,415239,842996,2.0301464939468596,53.92332499999975,2.5,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":7396314,""added_copy_bytes"":5115928,""partition_added_copy_bytes"":5115928,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/034/k2/search/e0_best/result.json.gz
034,P1,3,q1_search_32_seed0,ok,276592,842996,3.0477960317001216,53.76826270000129,2.625,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":7339970,""added_copy_bytes"":5059584,""partition_added_copy_bytes"":5059584,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/034/k3/search/e0_best/result.json.gz
034,P1,4,q1_search_32_seed0,ok,207454,842996,4.063532156526266,56.70431370000006,2.9059999999990396,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":7110082,""added_copy_bytes"":4829696,""partition_added_copy_bytes"":4829696,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/034/k4/search/e0_best/result.json.gz
034,P1,5,q1_search_32_seed0,ok,169450,842996,4.974895249336087,56.42498119999982,3.3289999999997235,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":7260098,""added_copy_bytes"":4979712,""partition_added_copy_bytes"":4979712,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/034/k5/search/e0_best/result.json.gz
035,P1,1,official_singlecore_baseline,ok,169571,169571,1.0,,,"{""original_graph_copy_bytes"": 410854, ""scheduled_copy_bytes"": 410854, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/035/e0/result.json.gz
035,P1,2,q1_search_32_seed0,ok,95406,169571,1.7773620107750037,54.13816709999992,5.390999999999622,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":420070,""added_copy_bytes"":9216,""partition_added_copy_bytes"":9216,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/035/k2/search/e0_best/result.json.gz
035,P1,3,q1_search_32_seed0,ok,95424,169571,1.77702674379611,54.31261700000141,5.389999999999418,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":420070,""added_copy_bytes"":9216,""partition_added_copy_bytes"":9216,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/035/k3/search/e0_best/result.json.gz
035,P1,4,q1_search_32_seed0,ok,95442,169571,1.7766916032773832,54.82409439999901,5.07799999999952,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":420070,""added_copy_bytes"":9216,""partition_added_copy_bytes"":9216,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/035/k4/search/e0_best/result.json.gz
035,P1,5,q1_search_32_seed0,ok,95442,169571,1.7766916032773832,54.966993599999114,5.21900000000096,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":420070,""added_copy_bytes"":9216,""partition_added_copy_bytes"":9216,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/035/k5/search/e0_best/result.json.gz
036,P1,1,official_singlecore_baseline,ok,931510,931510,1.0,,,"{""original_graph_copy_bytes"": 6554752, ""scheduled_copy_bytes"": 6554752, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/036/e0/result.json.gz
036,P1,2,q1_search_32_seed0,ok,470479,931510,1.9799183385443346,52.22347709999849,1.8280000000013388,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6576640,""added_copy_bytes"":21888,""partition_added_copy_bytes"":21888,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/036/k2/search/e0_best/result.json.gz
036,P1,3,q1_search_32_seed0,ok,315069,931510,2.956526982978332,52.67610229999991,1.9069999999992433,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6578944,""added_copy_bytes"":24192,""partition_added_copy_bytes"":24192,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/036/k3/search/e0_best/result.json.gz
036,P1,4,q1_search_32_seed0,ok,931510,931510,1.0,56.57306199999948,6.235000000000582,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6554752,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/036/k4/search/e0_best/result.json.gz
036,P1,5,q1_search_32_seed0,ok,931510,931510,1.0,56.076628799999526,6.25,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6554752,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/036/k5/search/e0_best/result.json.gz
037,P1,1,official_singlecore_baseline,ok,210001,210001,1.0,,,"{""original_graph_copy_bytes"": 614400, ""scheduled_copy_bytes"": 614400, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/037/e0/result.json.gz
037,P1,2,q1_search_32_seed0,ok,106947,210001,1.9635987919249722,33.663238099999944,0.8430000000007567,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":1802240,""added_copy_bytes"":1187840,""partition_added_copy_bytes"":1187840,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/037/k2/search/e0_best/result.json.gz
037,P1,3,q1_search_32_seed0,ok,75628,210001,2.77676257470778,36.6617454999996,0.9219999999986612,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":2416640,""added_copy_bytes"":1802240,""partition_added_copy_bytes"":1802240,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/037/k3/search/e0_best/result.json.gz
037,P1,4,q1_search_32_seed0,ok,53994,210001,3.8893395562469903,38.00903939999989,0.8130000000001019,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":1556480,""added_copy_bytes"":942080,""partition_added_copy_bytes"":942080,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/037/k4/search/e0_best/result.json.gz
037,P1,5,q1_search_32_seed0,ok,44462,210001,4.723156853043048,37.35454740000023,1.0,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":2539520,""added_copy_bytes"":1925120,""partition_added_copy_bytes"":1925120,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/037/k5/search/e0_best/result.json.gz
038,P1,1,official_singlecore_baseline,ok,1364555,1364555,1.0,,,"{""original_graph_copy_bytes"": 2802950, ""scheduled_copy_bytes"": 8430854, ""added_copy_bytes"": 5627904, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 5627904}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/038/e0/result.json.gz
038,P1,2,q1_search_32_seed0,ok,685456,1364555,1.990725881748792,62.02709279999908,5.031999999999243,"{""original_graph_copy_bytes"":2802950,""scheduled_copy_bytes"":16720646,""added_copy_bytes"":13917696,""partition_added_copy_bytes"":13917696,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/038/k2/search/e0_best/result.json.gz
038,P1,3,q1_search_32_seed0,ok,460108,1364555,2.9657276117781044,64.22311830000035,5.5,"{""original_graph_copy_bytes"":2802950,""scheduled_copy_bytes"":16963334,""added_copy_bytes"":14160384,""partition_added_copy_bytes"":14160384,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/038/k3/search/e0_best/result.json.gz
038,P1,4,q1_search_32_seed0,ok,346327,1364555,3.9400768637732546,70.62268099999892,8.031999999999243,"{""original_graph_copy_bytes"":2802950,""scheduled_copy_bytes"":17370374,""added_copy_bytes"":14567424,""partition_added_copy_bytes"":14567424,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/038/k4/search/e0_best/result.json.gz
038,P1,5,q1_search_32_seed0,ok,314368,1364555,4.340629453379479,72.83368520000113,10.593999999999141,"{""original_graph_copy_bytes"":2802950,""scheduled_copy_bytes"":18322694,""added_copy_bytes"":15519744,""partition_added_copy_bytes"":15519744,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/038/k5/search/e0_best/result.json.gz
039,P1,1,official_singlecore_baseline,ok,1435262,1435262,1.0,,,"{""original_graph_copy_bytes"": 4489216, ""scheduled_copy_bytes"": 12419072, ""added_copy_bytes"": 7929856, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 7929856}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/039/e0/result.json.gz
039,P1,2,q1_search_32_seed0,ok,715580,1435262,2.0057324128678835,67.5379983999992,6.281000000000859,"{""original_graph_copy_bytes"":4489216,""scheduled_copy_bytes"":32972800,""added_copy_bytes"":28483584,""partition_added_copy_bytes"":28483584,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/039/k2/search/e0_best/result.json.gz
039,P1,3,q1_search_32_seed0,ok,578102,1435262,2.4827141231132224,67.96884769999997,6.343000000000757,"{""original_graph_copy_bytes"":4489216,""scheduled_copy_bytes"":32972800,""added_copy_bytes"":28483584,""partition_added_copy_bytes"":28483584,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/039/k3/search/e0_best/result.json.gz
039,P1,4,q1_search_32_seed0,ok,569788,1435262,2.518940377824735,70.0905058999997,7.313000000000102,"{""original_graph_copy_bytes"":4489216,""scheduled_copy_bytes"":32972800,""added_copy_bytes"":28483584,""partition_added_copy_bytes"":28483584,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/039/k4/search/e0_best/result.json.gz
039,P1,5,q1_search_32_seed0,error,,1435262,,49.90854670000044,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
040,P1,1,official_singlecore_baseline,ok,253454,253454,1.0,,,"{""original_graph_copy_bytes"": 911238, ""scheduled_copy_bytes"": 911238, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/040/e0/result.json.gz
040,P1,2,q1_search_32_seed0,ok,134507,253454,1.8843182882675251,52.859121600000435,4.218999999999141,"{""original_graph_copy_bytes"":911238,""scheduled_copy_bytes"":989574,""added_copy_bytes"":78336,""partition_added_copy_bytes"":78336,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/040/k2/search/e0_best/result.json.gz
040,P1,3,q1_search_32_seed0,ok,110105,253454,2.301929975932065,54.04683479999949,5.25,"{""original_graph_copy_bytes"":911238,""scheduled_copy_bytes"":1227654,""added_copy_bytes"":316416,""partition_added_copy_bytes"":316416,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/040/k3/search/e0_best/result.json.gz
040,P1,4,q1_search_32_seed0,ok,110202,253454,2.2999038129979494,54.34151290000045,5.235000000000582,"{""original_graph_copy_bytes"":911238,""scheduled_copy_bytes"":1227654,""added_copy_bytes"":316416,""partition_added_copy_bytes"":316416,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/040/k4/search/e0_best/result.json.gz
040,P1,5,q1_search_32_seed0,ok,110337,253454,2.2970898248094476,53.86574060000021,4.860000000000582,"{""original_graph_copy_bytes"":911238,""scheduled_copy_bytes"":1227654,""added_copy_bytes"":316416,""partition_added_copy_bytes"":316416,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/040/k5/search/e0_best/result.json.gz
041,P1,1,official_singlecore_baseline,timeout,,,,,,null,,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/041/e0/result.json.gz
041,P1,2,q1_search_32_seed0,error,,,,62.547750599998835,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
041,P1,3,q1_search_32_seed0,error,,,,62.46356370000103,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
041,P1,4,q1_search_32_seed0,error,,,,62.20117819999905,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
041,P1,5,q1_search_32_seed0,error,,,,62.15991440000107,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
042,P1,1,official_singlecore_baseline,ok,1686740,1686740,1.0,,,"{""original_graph_copy_bytes"": 2388964, ""scheduled_copy_bytes"": 9018340, ""added_copy_bytes"": 6629376, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 6629376}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/042/e0/result.json.gz
042,P1,2,q1_search_32_seed0,ok,843620,1686740,1.9994073160901829,61.419762499999706,4.438000000000102,"{""original_graph_copy_bytes"":2388964,""scheduled_copy_bytes"":17629444,""added_copy_bytes"":15240480,""partition_added_copy_bytes"":15240480,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/042/k2/search/e0_best/result.json.gz
042,P1,3,q1_search_32_seed0,ok,564415,1686740,2.9884747924842534,61.46308929999941,5.328000000001339,"{""original_graph_copy_bytes"":2388964,""scheduled_copy_bytes"":18315812,""added_copy_bytes"":15926848,""partition_added_copy_bytes"":15926848,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/042/k3/search/e0_best/result.json.gz
042,P1,4,q1_search_32_seed0,ok,427713,1686740,3.9436257490419977,62.82974579999973,6.04700000000048,"{""original_graph_copy_bytes"":2388964,""scheduled_copy_bytes"":17949220,""added_copy_bytes"":15560256,""partition_added_copy_bytes"":15560256,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/042/k4/search/e0_best/result.json.gz
042,P1,5,q1_search_32_seed0,ok,349267,1686740,4.829371226024789,62.980974099999,6.218999999999141,"{""original_graph_copy_bytes"":2388964,""scheduled_copy_bytes"":18218084,""added_copy_bytes"":15829120,""partition_added_copy_bytes"":15829120,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/042/k5/search/e0_best/result.json.gz
043,P1,1,official_singlecore_baseline,ok,677656,677656,1.0,,,"{""original_graph_copy_bytes"": 1431122, ""scheduled_copy_bytes"": 1480282, ""added_copy_bytes"": 49160, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 49160}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/043/e0/result.json.gz
043,P1,2,q1_search_32_seed0,error,,677656,,96.24464590000025,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
043,P1,3,q1_search_32_seed0,error,,677656,,89.85579759999928,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
043,P1,4,q1_search_32_seed0,error,,677656,,90.19129379999868,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
043,P1,5,q1_search_32_seed0,error,,677656,,90.6014608000005,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
044,P1,1,official_singlecore_baseline,ok,154407,154407,1.0,,,"{""original_graph_copy_bytes"": 975456, ""scheduled_copy_bytes"": 5413568, ""added_copy_bytes"": 4438112, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 4438112}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/044/e0/result.json.gz
044,P1,2,q1_search_32_seed0,ok,131807,154407,1.171462820639268,49.20545569999922,1.2340000000003783,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":4184288,""added_copy_bytes"":3208832,""partition_added_copy_bytes"":3208832,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/044/k2/search/e0_best/result.json.gz
044,P1,3,q1_search_32_seed0,ok,132707,154407,1.1635181263987582,48.27923929999997,1.125,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":4184288,""added_copy_bytes"":3208832,""partition_added_copy_bytes"":3208832,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/044/k3/search/e0_best/result.json.gz
044,P1,4,q1_search_32_seed0,ok,116227,154407,1.3284951001058274,48.198657099999764,1.0309999999990396,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":3823488,""added_copy_bytes"":2848032,""partition_added_copy_bytes"":2771232,""spill_added_copy_bytes"":76800}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/044/k4/search/e0_best/result.json.gz
044,P1,5,q1_search_32_seed0,ok,116227,154407,1.3284951001058274,45.66040210000028,1.2659999999996217,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":3823488,""added_copy_bytes"":2848032,""partition_added_copy_bytes"":2771232,""spill_added_copy_bytes"":76800}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/044/k5/search/e0_best/result.json.gz
045,P1,1,official_singlecore_baseline,ok,125614,125614,1.0,,,"{""original_graph_copy_bytes"": 557056, ""scheduled_copy_bytes"": 557056, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/045/e0/result.json.gz
045,P1,2,q1_search_32_seed0,ok,64915,125614,1.9350535315412463,32.562574399998994,0.9529999999995198,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":557056,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/045/k2/search/e0_best/result.json.gz
045,P1,3,q1_search_32_seed0,ok,43663,125614,2.8768980601424547,34.324123899999904,1.0939999999991414,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":557056,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/045/k3/search/e0_best/result.json.gz
045,P1,4,q1_search_32_seed0,ok,32830,125614,3.826195552848005,36.57374709999931,1.2970000000004802,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":557056,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/045/k4/search/e0_best/result.json.gz
045,P1,5,q1_search_32_seed0,ok,26893,125614,4.670880898375041,36.8699927000016,1.2189999999991414,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":557056,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/045/k5/search/e0_best/result.json.gz
046,P1,1,official_singlecore_baseline,ok,276455,276455,1.0,,,"{""original_graph_copy_bytes"": 1061472, ""scheduled_copy_bytes"": 4237760, ""added_copy_bytes"": 3176288, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 3176288}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/046/e0/result.json.gz
046,P1,2,q1_search_32_seed0,ok,140489,276455,1.9678053086006733,37.16823699999986,0.9219999999986612,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":7704320,""added_copy_bytes"":6642848,""partition_added_copy_bytes"":6642848,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/046/k2/search/e0_best/result.json.gz
046,P1,3,q1_search_32_seed0,ok,144702,276455,1.91051263977001,36.94248139999945,0.9840000000003783,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":7638784,""added_copy_bytes"":6577312,""partition_added_copy_bytes"":6577312,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/046/k3/search/e0_best/result.json.gz
046,P1,4,q1_search_32_seed0,ok,138253,276455,1.999631111078964,34.08647519999977,0.9690000000009604,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":7622400,""added_copy_bytes"":6560928,""partition_added_copy_bytes"":6560928,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/046/k4/search/e0_best/result.json.gz
046,P1,5,q1_search_32_seed0,ok,135075,276455,2.0466777716083655,34.60475380000025,1.0159999999996217,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":7639808,""added_copy_bytes"":6578336,""partition_added_copy_bytes"":6578336,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/046/k5/search/e0_best/result.json.gz
047,P1,1,official_singlecore_baseline,ok,326508,326508,1.0,,,"{""original_graph_copy_bytes"": 463942, ""scheduled_copy_bytes"": 463942, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/047/e0/result.json.gz
047,P1,2,q1_search_32_seed0,error,,326508,,49.35712909999893,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
047,P1,3,q1_search_32_seed0,error,,326508,,49.90086970000084,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
047,P1,4,q1_search_32_seed0,error,,326508,,50.327720999999656,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
047,P1,5,q1_search_32_seed0,error,,326508,,50.43884980000075,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,
048,P1,1,official_singlecore_baseline,ok,222220,222220,1.0,,,"{""original_graph_copy_bytes"": 414790, ""scheduled_copy_bytes"": 414790, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/048/e0/result.json.gz
048,P1,2,q1_search_32_seed0,ok,221543,222220,1.0030558401754963,48.54955080000036,1.3909999999996217,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":439692,""added_copy_bytes"":24902,""partition_added_copy_bytes"":24902,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/048/k2/search/e0_best/result.json.gz
048,P1,3,q1_search_32_seed0,ok,162328,222220,1.3689566803016116,49.91251300000113,2.640000000001237,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":2053920,""added_copy_bytes"":1639130,""partition_added_copy_bytes"":1639130,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/048/k3/search/e0_best/result.json.gz
048,P1,4,q1_search_32_seed0,ok,161146,222220,1.3789979273453887,49.9684785999998,2.561999999999898,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":1978910,""added_copy_bytes"":1564120,""partition_added_copy_bytes"":1564120,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/048/k4/search/e0_best/result.json.gz
048,P1,5,q1_search_32_seed0,ok,152596,222220,1.4562635979973262,50.556441599999744,2.5,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":1987486,""added_copy_bytes"":1572696,""partition_added_copy_bytes"":1572696,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/048/k5/search/e0_best/result.json.gz
049,P1,1,official_singlecore_baseline,ok,196276,196276,1.0,,,"{""original_graph_copy_bytes"": 152540, ""scheduled_copy_bytes"": 152540, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/049/e0/result.json.gz
049,P1,2,q1_search_32_seed0,ok,160206,196276,1.2251476224361135,56.96570249999968,7.860000000000582,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":152540,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/049/k2/search/e0_best/result.json.gz
