case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
034,tensor_packet,2,ok,413146,1.3855723000015132,3.3965482999992673,842996,2.0404312277015872,3346882,1066496,0,29c703941d2620981ca0f7b0ef814d99bdc941981213ffa052003676ac81ed1a,results/a/q2-yuanzhifang/feedback-20260924/round7b/034-tensor_packet/run.json
035,tensor_packet,2,ok,88365,1.0102248999974108,3.2539520999998786,169571,1.9189837605386748,410854,0,0,dde291aacd47ae71f945c06e796d254c8d2e6a88ad9443f43a5f2a468e01747f,results/a/q2-yuanzhifang/feedback-20260924/round7b/035-tensor_packet/run.json
036,tensor_packet,2,ok,813784,0.9146491999999853,2.862589399999706,931510,1.1446649233703292,20359424,13804672,13803520,abff48aef63bc5d00355261e33d0bba6294f647c4aefd718eaedee414be661da,results/a/q2-yuanzhifang/feedback-20260924/round7b/036-tensor_packet/run.json
037,tensor_packet,2,ok,105906,0.7837359000004653,0.9320447999998578,210001,1.982899930126716,819200,204800,0,b227157ffa8d114ccce49a583135f01d9fb247233dc7da3cb1e7ad9481fba68e,results/a/q2-yuanzhifang/feedback-20260924/round7b/037-tensor_packet/run.json
038,tensor_packet,2,ok,685421,1.4279413000003842,4.399093200001516,1364555,1.9908275351936984,4908806,2105856,251904,a56779dbbe4305328b9c1c09717f6d750272e8b31c90d59fe80ba0fcd8fcd95f,results/a/q2-yuanzhifang/feedback-20260924/round7b/038-tensor_packet/run.json
039,tensor_packet,2,ok,698889,1.5669887000003655,5.404734100000496,1435262,2.053633695765708,16343040,11853824,8585216,48bd89ed450ad9e8d1b9b50b2d9e01d7ddf122e15483c353c60e862ca5563c9f,results/a/q2-yuanzhifang/feedback-20260924/round7b/039-tensor_packet/run.json
040,tensor_packet,2,ok,139285,1.0112578000007488,1.8774876999996195,253454,1.819679075277309,923526,12288,0,963e5982dfb198931c899df70fc663bd208b37a8e417a2ee1138cbcd3e254c80,results/a/q2-yuanzhifang/feedback-20260924/round7b/040-tensor_packet/run.json
041,tensor_packet,2,ok,2956796,3.1149671000021044,16.006080099999963,6003957,2.0305617972968037,33172444,28222464,23691264,984ca52c8814572666b62d0d65fc394972d25ec99acd675a7991a243a54cc3c1,results/a/q2-yuanzhifang/feedback-20260924/round7b/041-tensor_packet/run.json
042,tensor_packet,2,ok,886247,1.1720823000032397,4.382188999999926,1686740,1.9032391647023912,8244484,5855520,3803136,8b458b61ccbf05554a14b0288eb4f4748904f450039cfa1ad02aa44c1087f138,results/a/q2-yuanzhifang/feedback-20260924/round7b/042-tensor_packet/run.json
043,tensor_packet,2,ok,323796,1.9262263999989955,6.995893700001034,677656,2.0928485836761417,1938002,506880,0,78e216119b9b0092df136a9a72f78fb9fb2315a56e1aa18cca75750a0946381e,results/a/q2-yuanzhifang/feedback-20260924/round7b/043-tensor_packet/run.json
044,tensor_packet,2,ok,44234,1.0937503999994078,1.1550112999975681,154407,3.490685897725731,1905856,930400,0,9b97e0f3df188fdf83001d6211936c0eabb8f5605fd619b0da17e073b089a972,results/a/q2-yuanzhifang/feedback-20260924/round7b/044-tensor_packet/run.json
045,tensor_packet,2,ok,63059,0.9819597999994585,1.4578908999974374,125614,1.99200748505368,557056,0,0,18118d72d5e962db687a82e8699d6926efe2dcfe373dce7ba61d346a5dc34025,results/a/q2-yuanzhifang/feedback-20260924/round7b/045-tensor_packet/run.json
046,tensor_packet,2,ok,107524,0.6692838999988453,0.9522641000003205,276455,2.571100405490867,1991872,930400,0,83dbcefed9bc42023dad50822dcc144cea71c017b8e4420f000940473de7562a,results/a/q2-yuanzhifang/feedback-20260924/round7b/046-tensor_packet/run.json
047,tensor_packet,2,ok,219729,2.880020799999329,19.12587159999748,326508,1.4859577024425543,3306796,2842854,0,0d76d9efef6f6c6685e973b9375f08c20147f3669e41c5c2e5f79d3f41224622,results/a/q2-yuanzhifang/feedback-20260924/round7b/047-tensor_packet/run.json
048,tensor_packet,2,ok,130908,1.141661400000885,1.8004906999995,222220,1.6975280349558468,1375308,960518,0,0e1cbe98021573869a04ccabef1ba823e9b669d1eebb8ba10ef94b3edf50ebec,results/a/q2-yuanzhifang/feedback-20260924/round7b/048-tensor_packet/run.json
049,tensor_packet,2,ok,123071,1.2887279999995371,4.470830400001432,196276,1.5948192506764387,2712450,2559910,0,72b44c9bbbfd17ac52b485a4f24e8e6684a97f57355f7b5df4c5403c9bf374b2,results/a/q2-yuanzhifang/feedback-20260924/round7b/049-tensor_packet/run.json
050,tensor_packet,2,ok,102921,0.8647391999984393,3.1001919000009366,149690,1.4544164942042925,322832,3456,0,479d43c3c2424030c608fe726fd2d2818f4b7c7b34916d61cfb9082abe91c608,results/a/q2-yuanzhifang/feedback-20260924/round7b/050-tensor_packet/run.json
051,tensor_packet,2,ok,341768,1.148968399997102,1.5903237999991688,607628,1.7778961166639358,721766,328548,0,88b25f0a34625f76fcd234e67734c34a12a7046e28075794d51410f2a08d3748,results/a/q2-yuanzhifang/feedback-20260924/round7b/051-tensor_packet/run.json
052,tensor_packet,2,ok,91089,1.3141154000004462,1.3394724999998289,180301,1.979393779709954,913116,102912,0,c6ac70002c8119a1444ad632304e311145c60855b345c1ac68d73b0ef1218280,results/a/q2-yuanzhifang/feedback-20260924/round7b/052-tensor_packet/run.json
