case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
014,gap_packet,5,ok,4364011,40.31432279999717,48.64246750000166,17698626,4.055586935963269,221965372,212032632,44364288,282c9856821bd031e44f607020d29b7ce6cf06f0a336e003e0a4d7981ef60215,results/a/q2-yuanzhifang/feedback-20260924/round15m/014-gap_packet/run.json
015,gap_packet,5,ok,52362,1.4575611000000208,1.3870139999999083,177362,3.38722737863336,2998614,2114000,0,1b4cefad54cc39ff33d46ec9dfce56e7bd67f8663ac0441b47d630a94855c5b0,results/a/q2-yuanzhifang/feedback-20260924/round15m/015-gap_packet/run.json
016,gap_packet,5,ok,2091375,10.027981100000034,16.26997829999891,7715523,3.6892106867491483,804714,411496,0,86cdd645e765318ce69cffe6e17b13df1bb9fcf8e39eade1d676c1a42d4b55c4,results/a/q2-yuanzhifang/feedback-20260924/round15m/016-gap_packet/run.json
017,gap_packet,5,ok,38576,2.3568129999985103,1.2579490000025544,162810,4.220499792617171,1786582,1142720,0,209a2ce0c53fe9354144b538686a24a818578fbd8eebee6e06054434c63a2e82,results/a/q2-yuanzhifang/feedback-20260924/round15m/017-gap_packet/run.json
018,gap_packet,5,ok,215524,2.4932709999993676,2.0901623999998264,1004367,4.660116738739073,8030808,6437960,0,e464e789528dedc366f81d12af9edde650addb69036ae9e1d28f7c067a9b1666,results/a/q2-yuanzhifang/feedback-20260924/round15m/018-gap_packet/run.json
019,gap_packet,5,ok,21398,0.7162462999986019,1.049404700002924,81144,3.7921301056173475,1172440,985456,0,96f7249bed7acbaa2e774b70db108d56617eaebcaf3237c764e9e71787133392,results/a/q2-yuanzhifang/feedback-20260924/round15m/019-gap_packet/run.json
020,gap_packet,5,ok,477078,3.9591780999980983,5.287075300002471,532746,1.1166853218970483,28254208,25894912,11681792,4d37555b34be40a3c097e5e6a94891b59b3fd57b0a801db42cb8aadad53fb94e,results/a/q2-yuanzhifang/feedback-20260924/round15m/020-gap_packet/run.json
021,gap_packet,5,ok,1247227,1.0569783999999345,2.9446881000003486,6567937,5.266031764867181,13959168,10620928,3555328,23e01a5c7dd82959117fd892b7614d868bb5aed4cfe59ee3a52b473cbc9689aa,results/a/q2-yuanzhifang/feedback-20260924/round15m/021-gap_packet/run.json
022,gap_packet,5,ok,24088,1.8652648999996018,1.2600939000003564,56780,2.3571903022251743,1334476,1120790,0,8c17f4db536dc67d400def0f75d0e7f0899856210e98058283eb335ba99ac9ea,results/a/q2-yuanzhifang/feedback-20260924/round15m/022-gap_packet/run.json
023,gap_packet,5,ok,33864,1.1880629999977828,0.9624030999984825,122614,3.620777226553272,1985432,1541988,0,6c06dd93b5d06510e045a2d6c7c26af851232cb6ca0dc729ad916d59d5372866,results/a/q2-yuanzhifang/feedback-20260924/round15m/023-gap_packet/run.json
024,gap_packet,5,ok,695607,2.892071099999157,3.941155599997728,2555343,3.6735441132708555,792474,399256,0,c80b10c758c14854406d8e9f55cd0d44f118b70603f77bfeff1f29c1798438f7,results/a/q2-yuanzhifang/feedback-20260924/round15m/024-gap_packet/run.json
025,gap_packet,5,ok,1122490,12.28571490000104,18.675247900002432,4863026,4.332355744817326,52254720,44037120,19342848,e29c93f89832e7c15167a207f2ea4541574216d64168da6201ef1fb16395111e,results/a/q2-yuanzhifang/feedback-20260924/round15m/025-gap_packet/run.json
