case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
067,tensor_packet,2,ok,30859701,2.5846584999999322,7.2153937999974005,63834834,2.068549983682603,31757056,25708928,21987328,51d281dd0f0a593c7ba2820e8fced1fa6cc1801655f0ab8497ed9bcd7ed9aeb4,results/a/q2-yuanzhifang/feedback-20260924/round7c/067-tensor_packet/run.json
068,tensor_packet,2,ok,292111,1.7660095999999612,4.735295700000279,362095,1.2395801595968656,2771250,0,0,de1353f4d555cf795552cd3d1306ddfd3589e2be39340bc694964e065fbf54ed,results/a/q2-yuanzhifang/feedback-20260924/round7c/068-tensor_packet/run.json
069,tensor_packet,2,ok,20331,1.3032331000031263,1.7510504999991099,25144,1.2367320840096405,564426,438372,0,c76106f770259ba87515e5470317b4538f14771e99c7ab6f8713766ce53f38e6,results/a/q2-yuanzhifang/feedback-20260924/round7c/069-tensor_packet/run.json
070,tensor_packet,2,ok,60317,1.4637702999971225,1.374777199998789,117300,1.9447253676409635,521852,101888,0,23c9262292e3c0cf826adb1fec5cda0d63648dbf2d26e3bb379fa0666f8c5300,results/a/q2-yuanzhifang/feedback-20260924/round7c/070-tensor_packet/run.json
071,tensor_packet,2,ok,15412,0.9249287999991793,1.6676183000017772,18919,1.2275499610692966,386346,264900,0,e91b3ef3be0487451b8357b89be7377b7520cae2f10f489966ecd700b8b097ca,results/a/q2-yuanzhifang/feedback-20260924/round7c/071-tensor_packet/run.json
072,tensor_packet,2,ok,11817077,4.077540500002215,38.944226999999955,23897828,2.022312962841826,103120168,92016984,81068032,a88ad4226ec33fae1a98ca5e6ad23832515d9f53325e5e40d8e34e49dd59d2c5,results/a/q2-yuanzhifang/feedback-20260924/round7c/072-tensor_packet/run.json
073,tensor_packet,2,ok,4247219,0.906744299998536,3.2547912999980326,10081626,2.3737005320422613,7762688,3721600,0,34c2e3f39644d91d36f128a64f8947eec714c64ebe515dd0fdf06a9428ba220f,results/a/q2-yuanzhifang/feedback-20260924/round7c/073-tensor_packet/run.json
074,tensor_packet,2,ok,876767,1.0961950999990222,2.603368000000046,1682239,1.918684211426753,10780888,7004160,4718592,708fa289e45a574fed4e913a155bf0543a3ecbf9531b1328a2c8494d21319719,results/a/q2-yuanzhifang/feedback-20260924/round7c/074-tensor_packet/run.json
075,tensor_packet,2,ok,752600,1.7617601999991166,8.44030980000025,1441809,1.9157706617060857,7658892,5821702,0,bafa35fc45b8f4a0230d6d25e1aad771a596620431c640308c55a40bd0fb22b0,results/a/q2-yuanzhifang/feedback-20260924/round7c/075-tensor_packet/run.json
076,tensor_packet,2,ok,3109410,5.016671099998348,27.04355790000045,6185113,1.9891596798106392,27677266,23406592,19332096,611116cac67a464deb095852e3bff9e6ce8bb309f00aa42e1209402b1bad58e1,results/a/q2-yuanzhifang/feedback-20260924/round7c/076-tensor_packet/run.json
077,tensor_packet,2,ok,260229,1.1392562000000908,3.5656527999999525,495320,1.9034004665121873,2198704,57344,0,c4f40af615f7e510932eefe79b48af0fe267049afd9297740e357ce12661ac9d,results/a/q2-yuanzhifang/feedback-20260924/round7c/077-tensor_packet/run.json
078,tensor_packet,2,ok,1029560,1.196276400001807,1.1405154999993101,2296143,2.2302177629278526,4493568,2148480,0,f475705d2a8a793cae8f2cc8ceff607da3bf48539ea4811a5bb42fd4fd474d86,results/a/q2-yuanzhifang/feedback-20260924/round7c/078-tensor_packet/run.json
079,tensor_packet,2,ok,15008974,3.5265644999999495,28.850227700000687,31052251,2.0689123053980905,74539008,65187840,61538304,4367aba18febe7d5760fd99fbed16cf71c9ec2b95e6cedbddd0e195d02db4f86,results/a/q2-yuanzhifang/feedback-20260924/round7c/079-tensor_packet/run.json
080,tensor_packet,2,ok,145414,0.9688850000020466,1.1876634000000195,292138,2.0090087611921823,3973120,1994752,344064,dfe49eea3bb85fb31fc81501b7e6f0a1bc74d803f44c702fe74b8d820f6750ca,results/a/q2-yuanzhifang/feedback-20260924/round7c/080-tensor_packet/run.json
081,tensor_packet,2,ok,76938,1.377845899998647,3.288142199999129,151795,1.9729522472640308,1741140,0,0,6a8c2edd41be08e43ffad5f5721c35ac4691492774669c8defafd945140645b2,results/a/q2-yuanzhifang/feedback-20260924/round7c/081-tensor_packet/run.json
082,tensor_packet,2,ok,395032,1.8872890999991796,3.993164200001047,721041,1.8252723829968205,4722188,4130182,0,06c7336240ee54851d832004a5311ee7b015fe679582af92a9a953ddacf40163,results/a/q2-yuanzhifang/feedback-20260924/round7c/082-tensor_packet/run.json
083,tensor_packet,2,ok,422492,0.9063113999982306,2.4769874999983585,1057993,2.504172860077824,2368704,930400,0,a16433236bbdee2d00d2c0772bab2a05901a5cb06da3c9dd50557d464ea4433e,results/a/q2-yuanzhifang/feedback-20260924/round7c/083-tensor_packet/run.json
084,tensor_packet,2,ok,634124,2.251685600000201,9.347632700002578,2507412,3.954135153376942,13236330,0,0,4361995702f2eeb0acdc647f513cea5d7b96038a5febd86bb20ebf3a9780084a,results/a/q2-yuanzhifang/feedback-20260924/round7c/084-tensor_packet/run.json
