case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
068,frontier_gap,5,ok,134367,4.236907699996664,2.8593424999999115,362095,2.694820900965267,7241220,4469970,0,703deb13504f28b8d6b5cc76b9c6e28b32112253d8583f181600ffe3a97cda43,results/a/q2-yuanzhifang/feedback-20260924/round17c/068-frontier_gap/run.json
069,frontier_gap,5,ok,12679,1.3590469999980996,1.0299763000002713,25144,1.9831216972947394,662718,536664,0,f99384c35b90c9995eb21b2689e561d5af80548eb3ba9c246d2716b0423cad87,results/a/q2-yuanzhifang/feedback-20260924/round17c/069-frontier_gap/run.json
070,frontier_gap,5,ok,29049,1.0306255000032252,0.8405375000002095,117300,4.038004750593824,1443710,1023746,0,e47c1e9909364ebd03e30883b832bc2d2feba2bbcfed8b087d5fd5ccc5881d8b,results/a/q2-yuanzhifang/feedback-20260924/round17c/070-frontier_gap/run.json
071,frontier_gap,5,ok,10529,0.7866995000003953,1.1483052000039606,18919,1.7968468040649634,515934,394488,0,c46fa88627f0e05cd1e5ed0aab4a51db3bf05972cc69e98579a02d3f72bbb95f,results/a/q2-yuanzhifang/feedback-20260924/round17c/071-frontier_gap/run.json
072,frontier_gap,5,ok,4955403,27.4487317000021,22.874024600001576,23897828,4.822580121132429,252148356,241045172,110791040,0e4337a3b37f145c97e068ce997434a00e7260a40d86a9895ba2455ef0eec9c4,results/a/q2-yuanzhifang/feedback-20260924/round17c/072-frontier_gap/run.json
073,frontier_gap,5,ok,3138469,3.132643699995242,2.220120700003463,10081626,3.2122751570909256,114185856,110144768,92540160,edfa64d6a389168473b5d0f57f39c88ce71ff3f9c5163211033dcb1fff07dce6,results/a/q2-yuanzhifang/feedback-20260924/round17c/073-frontier_gap/run.json
074,frontier_gap,5,ok,354495,4.248107099992922,2.4614433999959147,1682239,4.7454519809870375,19575504,15798776,0,1a4da622ae7b8f9c232b070f4abb15877da94229c1ebae757c3632f6956f3e17,results/a/q2-yuanzhifang/feedback-20260924/round17c/074-frontier_gap/run.json
075,frontier_gap,5,ok,343930,5.642805000003136,5.734463100001449,1441809,4.192158288023726,12035390,10198200,0,f2254d18d302f116efd68c8f97c7ccb7c8e2992703f3cbccaff718fa8800cb34,results/a/q2-yuanzhifang/feedback-20260924/round17c/075-frontier_gap/run.json
076,frontier_gap,5,ok,1636266,25.820937499993306,24.179344900003343,6185113,3.7800168187812986,88259166,83988492,16805888,2cb64b9a71df8b202e699a3988230eb127ee778b0c4774489150990ed1fdecf1,results/a/q2-yuanzhifang/feedback-20260924/round17c/076-frontier_gap/run.json
077,frontier_gap,5,ok,148565,3.235834500002966,2.4105859999981476,495320,3.334028876249453,7857506,5716146,0,016413cf9eb2a0eb75d7710850b13b676ea961009223cc3c4504839b262b21ca,results/a/q2-yuanzhifang/feedback-20260924/round17c/077-frontier_gap/run.json
