case_id,cores,baseline_M,old_M,new_M,old_speedup,new_speedup,speedup_delta,old_solver_wall,new_solver_wall,old_extra_ddr,new_extra_ddr,old_spill,new_spill,old_byte_hit,new_byte_hit,selected_strategy
069,3,25144,11451,11451,2.195790760632259,2.195790760632259,0.0,0.34661958398646675,0.2725969580060337,342346,342346,0,0,0.2673060884070058,0.2673060884070058,attention_rows_ffn
069,4,25144,9930,9930,2.532124874118832,2.532124874118832,0.0,0.3085662500234321,0.2893300830037333,436430,436430,0,0,0.3552391144134958,0.3552391144134958,attention_rows_ffn
069,5,25144,9949,9949,2.527289174791436,2.527289174791436,0.0,0.32091108299209736,0.2797606659878511,468692,468692,0,0,0.4458652985164928,0.4458652985164928,attention_rows_ffn
070,1,117300,102425,93082,1.1452282157676348,1.2601791968371974,0.11495098106956259,0.32635600000503473,0.4464857089915313,0,0,0,0,0.0,0.0,dag_join_gap_list
070,2,117300,51920,47872,2.25924499229584,2.450284090909091,0.19103909861325086,0.4027558750240132,0.46622812500572763,129536,364386,0,0,0.051256475316439565,0.22580507485958493,dag_join_gap_list
070,3,117300,40175,32986,2.9197261978842564,3.556054083550597,0.6363278856663408,0.24712375001399778,0.4274027079809457,259072,514366,0,0,0.15535033066737367,0.33686903380154914,dag_join_gap_list
070,4,117300,32205,30249,3.642291569632045,3.877814142616285,0.23552257298424006,0.24251220800215378,0.47994029201800004,287232,1007458,0,0,0.19116095546535802,0.2115076151818824,dag_join_gap_list
070,5,117300,28887,25196,4.0606501194308855,4.655500873154469,0.5948507537235832,0.34084054100094363,0.6209939169930294,361472,1023746,0,0,0.25032188703876723,0.33388857345286815,dag_join_gap_list
071,1,18919,14543,14543,1.3009007770061198,1.3009007770061198,0.0,0.2583215419726912,0.2436524159857072,0,0,0,0,0.0,0.0,attention_rows_ffn
071,2,18919,10102,10102,1.8727974658483468,1.8727974658483468,0.0,0.2763416249945294,0.23014270802377723,189414,189414,0,0,0.26495532333787675,0.26495532333787675,attention_rows_ffn
071,3,18919,8833,8833,2.1418544096003624,2.1418544096003624,0.0,0.30094866701983847,0.24287791701499373,275146,275146,0,0,0.3284397143335379,0.3284397143335379,attention_rows_ffn
071,4,18919,8677,8677,2.1803618762245014,2.1803618762245014,0.0,0.29573962499853224,0.2477817910257727,276592,276592,0,0,0.3011489690465896,0.3011489690465896,attention_rows_ffn
071,5,18919,8517,8517,2.221322061758835,2.221322061758835,0.0,0.2800829589832574,0.24810679198708385,329012,329012,0,0,0.42722006663702317,0.42722006663702317,attention_rows_ffn
072,1,23897828,22953928,22953928,1.041121502167298,1.041121502167298,0.0,12.272015333001036,10.47171354200691,159973344,159973344,159973344,159973344,0.019103481877369776,0.019103481877369776,attention_rows_ffn
072,2,23897828,11774596,11774596,2.0296091687561932,2.0296091687561932,0.0,15.077599875017768,11.536952833994292,247762502,247762502,126714672,126714672,0.05888407488729471,0.05888407488729471,attention_rows_ffn
