case_id,graph_sha256,route_or_strategy,status,baseline_M,LB_B,new_M,gap_B_minus_LB,fraction_gap_closed,solver_seconds,speedup_remaining_upper_gap
009,06b73d07c450878db8f6dace8ed08e362b45f5dd6e06fb80b098f165190f222a,attention_rows_ffn,ok,153261,23999,43163,129262,0.8517429716389968,1.2494619580102153,2.8353916046998524
064,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,attention_rows_ffn,ok,19116,3528,6981,15588,0.7784834488067744,0.2747703339846339,2.6800777036211993
003,2c80acfd37edcf811ce76b7e7b1f7194c706bd4d4aa6449e6a19e9eac1028ced,attention_rows_ffn,ok,602212,87759,142025,514453,0.8945170890246533,2.9444320000184234,2.6219279421959705
094,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,affine_eighth,ok,94892,14189,23168,80703,0.8887401955317646,0.32593274998362176,2.591894013006729
047,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,attention_rows_ffn,ok,326508,51874,87818,274634,0.8691203565472593,3.00059854099527,2.576243757711239
066,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,attention_rows_ffn,ok,359070,53939,87336,305131,0.8905486495964029,1.08168570799171,2.5456013367995958
019,199ccf5f40c65b63ef88efcf05a0ccbf6b9368963d7a62cabd240d7b98847429,dag_join_gap_list,ok,81144,12234,19576,68910,0.8934552314613263,0.36262029100907966,2.4875874673535048
023,73e1a5d3abe5f7b36fb7a386d586e8ed492f7fae5e7a736c475b629ab6e12739,affine_eighth,ok,122614,13912,19332,108702,0.9501389118875457,0.5762779159995262,2.4710014007826917
077,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,attention_rows_ffn,ok,495320,83082,140959,412238,0.859602947811701,0.9595223749929573,2.4478912693278647
040,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,attention_rows_ffn,ok,253454,37151,57815,216303,0.9044673444196336,0.6759961670031771,2.438386271846441
054,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,attention_rows_ffn,ok,815051,114844,168451,700207,0.9234412109561887,3.7672233750054147,2.2585223059416055
057,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dag_join_gap_list,ok,59726,9513,14610,50213,0.8984924222810826,0.4899037500144914,2.190334031178776
058,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,affine_eighth,ok,4539717,871794,1486031,3667923,0.8325381966851539,6.025477499992121,2.152400126803697
032,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dag_join_gap_list,ok,41443,6799,10326,34644,0.8981930493014664,0.5064527499780525,2.081994048013293
006,c68392cd599b63039669ca54360ab21b514c41285151cd69180ee9be99af1a48,dag_join_gap_list,ok,82837,13800,21118,69037,0.8939988701710677,0.3604438329930417,2.080103263786234
031,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,attention_rows_ffn,ok,1414369,266899,434286,1147470,0.8541251623136117,1.9583776670042425,2.042498182758709
075,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,attention_rows_ffn,ok,1441809,221504,322519,1220305,0.9172215142935578,1.6524670000071637,2.038715958498046
017,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,affine_eighth,ok,162810,22120,30143,140690,0.9429739142796218,0.7769670409907121,1.9590533916120982
082,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,attention_rows_ffn,ok,721041,113588,161285,607453,0.9214803449814224,0.6808419169974513,1.877260720401745
070,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,dag_join_gap_list,ok,117300,18367,25196,98933,0.9309734871074363,0.6209939169930294,1.730953093198229
043,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,attention_rows_ffn,ok,677656,103551,140015,574105,0.9364854861044583,2.1603837909933645,1.7042948583270139
050,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,attention_rows_ffn,ok,149690,26683,38075,123007,0.9073873844577951,0.8710574170108885,1.6784878290280951
049,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,attention_rows_ffn,ok,196276,33143,45659,163133,0.9232773258629462,0.7974243749922607,1.6233588791892197
083,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,dag_join_gap_list,ok,1057993,162168,213988,895825,0.942153880501214,1.7641944169881754,1.5798855341468778
072,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,attention_rows_ffn,ok,23897828,4585619,6458253,19312209,0.9030336716012135,14.51487516600173,1.511117770350081
035,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,attention_rows_ffn,ok,169571,28782,38221,140789,0.9329564099467998,0.8163278330175672,1.4549717228748227
039,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,affine_eighth,ok,1435262,275576,381107,1159686,0.9090003673408147,1.5975365420163143,1.4421914691655258
056,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,attention_rows_ffn,ok,277285,49191,65408,228094,0.9289021193016914,1.489570250007091,1.3975918910660399
085,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,attention_rows_ffn,ok,3187899,513044,647174,2674855,0.9498552257972862,5.015139374998398,1.2878189276285168
029,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,affine_eighth,ok,37555,7497,10005,30058,0.9165613147914032,0.5474985410110094,1.2557138797548006
060,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,affine_eighth,ok,888789,144047,178553,744742,0.953667176015318,3.3727317080192734,1.19239986886216
051,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,stage_migration_single_cut,ok,607628,121416,157299,486212,0.9261988597566494,0.2985584170091897,1.1416280754188102
052,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,affine_eighth,ok,180301,28306,34181,151995,0.9613474127438403,0.6133615839935374,1.0948200436778128
053,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,attention_rows_ffn,ok,1472686,242546,294104,1230140,0.9580876973352627,2.6126417909981683,1.0644154566713393
024,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,stage_migration_single_cut,ok,2555343,510959,648482,2044384,0.9327313264044328,1.1801663330115844,1.0605729880984889
016,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,stage_migration_single_cut,ok,7715523,1542995,1949798,6172528,0.9340945881492964,4.795892750000348,1.0432667781429452
098,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,dag_join_gap_list,ok,177430,32541,40143,144889,0.9475322488249626,0.5640355409996118,1.032557385809822
061,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,dag_join_gap_list,ok,77191,14292,17600,62899,0.9474077489308256,0.6557466659869533,1.0151412901050811
073,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,dag_join_gap_list,ok,10081626,1632135,1927127,8449491,0.9650876011347902,2.3335962079872843,0.9455280267990744
063,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,release_place_forest,ok,1070397,196320,232381,874077,0.9587439092894562,2.7610098749864846,0.8460918027487088
080,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,affine_eighth,ok,292138,57809,68814,234329,0.953036115888345,0.5119452079816256,0.8081757941039553
048,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,attention_rows_ffn,ok,222220,75960,104150,146260,0.8072610419800356,0.40090391601552255,0.7918337139313536
087,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,attention_rows_ffn,ok,3974071,718656,829783,3255415,0.9658639528293628,8.725497625011485,0.7405759821629374
078,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,dag_join_gap_list,ok,2296143,407578,464886,1888565,0.9696552673590795,0.5238594170077704,0.6944755852133371
092,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,dag_join_gap_list,ok,4815554,742831,828965,4072723,0.9788510045981521,10.37588258300093,0.673588492746779
002,578fceeb9f66a3c083b9f27d8464cf75c1e7602cbc7290920c02aa1aef7ca352,release_place_forest,ok,261945,48000,54341,213945,0.9703615415176797,0.45235070897615515,0.6367940585837584
062,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,release_place_forest,ok,2854809,523680,588101,2331129,0.9723648927193648,8.536981250013923,0.5971543680776819
045,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,affine_eighth,ok,125614,25096,27620,100518,0.9748900694402992,0.6905249580158852,0.4574032182746999
008,c93bb7ab5deec5112aff0cc001fbd76d001d3de5ea7463fba59b1f1ff2ba3e1d,resource_word,ok,487605,50026,52291,437579,0.9948237918181632,0.36952729200129397,0.42219552975173436
004,3e01adde3c4ad143ab3d7faabcf36d849f26b5428e7c8446a7e9f89345a55faa,affine_eighth,ok,392357,77123,83440,315234,0.9799609179212903,0.3282833339762874,0.3851536978714467
027,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,release_place_forest,ok,2363952,445824,474040,1918128,0.9852898242453059,0.6008177920011804,0.31561356953635666
011,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,release_place_forest,ok,184697,36890,39133,147807,0.9848248053204517,0.3895577500225045,0.28697054121102816
022,b93af0605cda612b707a91a1e9fc76348b527284a03e779b65cbe55813e331e7,affine_eighth,ok,56780,10818,11421,45962,0.9868804664723032,0.6938272080151364,0.27711599367193074
034,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,affine_eighth,ok,842996,149832,157489,693164,0.9889535521175364,2.227945291000651,0.2735453640919703
093,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,affine_eighth,ok,74205,14794,15630,59411,0.985928531753379,0.22670745800132863,0.2682840504152093
074,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,dag_join_gap_list,ok,1682239,315885,331285,1366354,0.9887291287616533,2.335574708005879,0.24755838574571865
014,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,affine_eighth,ok,17698626,3445150,3599672,14253476,0.9891589953215623,38.14734045800287,0.22052549579449732
020,932287c2c204e475df824a3914b7b179226625caf37ae288bac90716ffe16ec4,affine_eighth,ok,532746,106522,111137,426224,0.9891723600735763,3.442854042019462,0.20767963968959524
081,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,affine_eighth,ok,151795,30345,31626,121450,0.9894524495677234,2.1092342080082744,0.2026166766995834
067,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,dag_join_gap_list,ok,63834834,11783047,12237901,52051787,0.9912615103877221,5.298425082990434,0.20135629246368314
037,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,affine_eighth,ok,210001,41920,43545,168081,0.9903320422891344,0.28594870801316574,0.18694556182119193
021,d1b1b8a543eab9b359421f0d67baaee43f2890b2562bf2bfa1dfeb5fa5f87b37,affine_eighth,ok,6567937,1238400,1283399,5329537,0.9915566774374585,1.282180457987124,0.18595557413305563
097,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,affine_eighth,ok,11491509,2060698,2130851,9430811,0.9925612972203557,1.7757526659988798,0.18359289793346623
079,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,affine_eighth,ok,31052251,5884877,6084154,25167374,0.9920819311541998,8.230338624998694,0.1728274317114975
028,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,dag_join_gap_list,ok,43836040,7794922,8025115,36041118,0.99361304496714,15.207313124992652,0.16130966494514265
033,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,affine_eighth,ok,1774196,345622,355782,1428574,0.9928880128015769,2.2680635419965256,0.1465918928311405
042,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,dag_join_gap_list,ok,1686740,319816,328641,1366924,0.99354389856349,3.1031565830053296,0.14162532763363878
041,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,affine_eighth,ok,6003957,1179048,1212656,4824909,0.9930344800285352,14.290548207995016,0.1411273334800569
089,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,affine_eighth,ok,693092,117824,120500,575268,0.9953482550741567,1.678108666994376,0.1306339881581584
013,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,affine_eighth,ok,263949,52743,54117,211206,0.993494502997074,0.45514970799558796,0.12705981297895086
059,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,affine_eighth,ok,829473,147559,150736,681914,0.9953410547371077,0.5870727910078131,0.11847774482272388
095,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,resource_word,ok,2084853,213999,216624,1870854,0.9985968974596628,1.7256076250050683,0.11805555624584585
018,70cf2a124573fe0ccad84b16d902efe7e28938761db791d2f4321ab2e98f0c0a,affine_eighth,ok,1004367,194264,198417,810103,0.9948734913955386,1.5679176659905352,0.10821392765799498
001,a634cd1151c0e918dd3a143eba421b88907f7f0334bfe6a5ca0412342307f09f,affine_eighth,ok,233110,46560,47502,186550,0.9949504154382203,0.2217865830170922,0.09928575443595022
099,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,dag_join_gap_list,ok,1622999,319097,324658,1303902,0.9957351089268979,3.8209820830088574,0.08712089277225488
038,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,affine_eighth,ok,1364555,265000,268556,1099555,0.9967659644128761,4.172048666019691,0.06818236539401301
076,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,affine_eighth,ok,6185113,1212329,1227997,4972784,0.9968492498367112,32.563846332981484,0.06509436600765106
084,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,resource_word,ok,2507412,253311,254640,2254101,0.999410407963086,4.231651790993055,0.051661856163958575
007,6e786044ca1fa5d4632f8b7d03e95364da8d88f4fff5e403d3ab8153da84b518,affine_eighth,ok,1012562,195804,196870,816758,0.9986948398424013,1.7097776670125313,0.02800126996587249
030,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,affine_eighth,ok,2808034,555296,558288,2252738,0.9986718384472584,2.5039985829789657,0.027100737709176315
036,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,affine_eighth,ok,931510,186240,187182,745270,0.9987360285534101,0.5576311250042636,0.025171052648246928
091,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,affine_eighth,ok,9186769,1796272,1802904,7390497,0.9991026313927196,31.66203312500147,0.018813197350645794
025,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,affine_eighth,ok,4863026,940565,942938,3922461,0.9993950226656173,15.903965624980628,0.013011650155259069
