case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
008,component,4,ok,123060,1.0543053999999756,1.8778976999992665,487605,3.962335446123842,2654424,0,0,c9e86dae0d8290112a9a8ec8a2fe1052f6edd18f0a1765706c7f0351cf70fdf9,results/a/q2-yuanzhifang/feedback-20260924/round1/008-component/run.json
008,affine_eighth,4,ok,64686,1.3533518000003824,1.821517600000334,487605,7.538029867359243,2654424,0,0,40ec77159696d284091f6926aab72b711ec682769434a32e14b54229b4ec7357,results/a/q2-yuanzhifang/feedback-20260924/round1/008-affine_eighth/run.json
008,resource_word,4,ok,63768,1.2969564000004539,3.7333975000001374,487605,7.646546857357922,2654424,0,0,1935d89ad16a59a52ad62b2e00b4b43f30e783ade40fe481fc6063d905da64ce,results/a/q2-yuanzhifang/feedback-20260924/round1/008-resource_word/run.json
008,pipe_window,4,ok,64806,2.892518999999993,3.284475399999792,487605,7.5240718451995185,2654424,0,0,ae28ab6e427adb054f9c477453b1adb1caefe3596615427ed77e9f36e949b9ca,results/a/q2-yuanzhifang/feedback-20260924/round1/008-pipe_window/run.json
095,component,4,ok,524422,2.4042646999996578,5.491977499999848,2084853,3.9755254356224565,11355036,0,0,994b263898a68bec516f23d50bdd72b78878805cf2a13084ce4741437953fd53,results/a/q2-yuanzhifang/feedback-20260924/round1/095-component/run.json
095,affine_eighth,4,ok,270604,2.153280900000027,5.044520399999783,2084853,7.704442654210581,11355036,0,0,5383eb0577e8f441133bb82b0c298c4a6fd108f05a62c3c458fe7bd726aa3b2f,results/a/q2-yuanzhifang/feedback-20260924/round1/095-affine_eighth/run.json
095,resource_word,4,ok,269686,1.720708800000466,5.604223699999238,2084853,7.730668258641531,11355036,0,0,a6fb04a92df99d44f859508004afd172c9872e330eea982ef60ffe5b9f33f4eb,results/a/q2-yuanzhifang/feedback-20260924/round1/095-resource_word/run.json
095,pipe_window,4,ok,270724,1.3987407000004168,3.9814211000002615,2084853,7.701027614840206,11355036,0,0,d18f7f085c7ab7d0c258d40a8e307b325bae1959b3e9e17c34de0a011f320a1f,results/a/q2-yuanzhifang/feedback-20260924/round1/095-pipe_window/run.json
084,component,4,ok,629028,1.5797090000005483,9.301901599999837,2507412,3.986169137144928,13236330,0,0,a89d4cac65a3d34ccaa4647cd9384f533c9f49e7bfd0b7dbfb3989bd97abebd0,results/a/q2-yuanzhifang/feedback-20260924/round1/084-component/run.json
084,affine_eighth,4,ok,317988,2.5773732999996355,11.997502899999745,2507412,7.885240952488773,13236330,0,0,0c21d5dc365c75253baa23ba399ef80f70b1a00d019ebd4d882b13cef029dd21,results/a/q2-yuanzhifang/feedback-20260924/round1/084-affine_eighth/run.json
084,resource_word,4,ok,317988,3.173074200000883,9.594787799999722,2507412,7.885240952488773,13236330,0,0,84367ce8562db2196097c6e1d3c5aaa70a1d99db0fec5b5a1d61acfef75055a6,results/a/q2-yuanzhifang/feedback-20260924/round1/084-resource_word/run.json
084,pipe_window,4,ok,318552,2.217616800000542,9.581711499999983,2507412,7.8712800421909135,13236330,0,0,aa1778600357b3e62ece5106792b1439dd3aacfbed10fe9b4b19b968c644c07e,results/a/q2-yuanzhifang/feedback-20260924/round1/084-pipe_window/run.json
044,component,4,ok,124268,0.8377775999997539,1.5657906000005823,154407,1.2425322689670713,6654080,5678624,2887424,19f87e5c3c56160a72a8ae9edd1b894767a01317bd6ae1a750de6086ab36ccd0,results/a/q2-yuanzhifang/feedback-20260924/round1/044-component/run.json
044,affine_eighth,4,ok,91922,1.734653000000435,2.1705525000006674,154407,1.679761101803703,5155200,4179744,1388544,e6d8104fba4e889da58d81307abb41567d998b9ca6c5a208d79d582e532ad2b5,results/a/q2-yuanzhifang/feedback-20260924/round1/044-affine_eighth/run.json
044,resource_word,4,unsupported,,0.6231829000007565,,,,,,,,results/a/q2-yuanzhifang/feedback-20260924/round1/044-resource_word/run.json
044,pipe_window,4,ok,91646,0.8529096000002028,1.9090673999999126,154407,1.6848198502935208,5029344,4053888,1262688,898636eec1d0cc7bc517da9989f1b0000a6c89bc7dd525ece2c472bf3e301441,results/a/q2-yuanzhifang/feedback-20260924/round1/044-pipe_window/run.json
080,component,4,ok,111466,1.1188265999999203,2.0365192999997817,292138,2.6208709382233146,6168576,4190208,0,78a513a9d36ad208bf984a0f0621880e7081f21d12f84b05cac0114ba68dfe12,results/a/q2-yuanzhifang/feedback-20260924/round1/080-component/run.json
080,affine_eighth,4,ok,112445,1.459779200000412,2.141066299999693,292138,2.5980523811641247,6397952,4419584,229376,a0a3d2a173a363cc569f89b9f1198c23f3ce0c00ed5eae8d5c24ad03db52bc3f,results/a/q2-yuanzhifang/feedback-20260924/round1/080-affine_eighth/run.json
080,resource_word,4,unsupported,,2.0677009999999427,,,,,,,,results/a/q2-yuanzhifang/feedback-20260924/round1/080-resource_word/run.json
080,pipe_window,4,ok,111466,1.045856300000196,1.932946500000071,292138,2.6208709382233146,6168576,4190208,0,48ee9f34177f13a304d00b34ed32c670b0aa5239d88160331ce665295548ab5e,results/a/q2-yuanzhifang/feedback-20260924/round1/080-pipe_window/run.json
