case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
008,pipe_window_fill,4,ok,66876,0.5803294999996069,1.0480596000006699,487605,7.291180692625157,2654424,0,0,866d538861466a2599ffbdfe83e35adf3b2554f288b8ac0de03c383f34ea893f,results/a/q2-yuanzhifang/feedback-20260924/round2/008-pipe_window_fill/run.json
095,pipe_window_fill,4,ok,272794,2.0579533000000083,2.8053350000000137,2084853,7.642591112707757,11355036,0,0,3b7b34d0a663380ad8bfa8afbff0b4cd427f89d53ee2c4bbf9aae1fe853e65aa,results/a/q2-yuanzhifang/feedback-20260924/round2/095-pipe_window_fill/run.json
084,pipe_window_fill,4,ok,319668,1.5102111000005607,7.282095200000185,2507412,7.84380044295957,13236330,0,0,5b8e97f4b566e6fbf85646f8541f49e60ba1651161a1efecee51840f2833871a,results/a/q2-yuanzhifang/feedback-20260924/round2/084-pipe_window_fill/run.json
044,pipe_window_fill,4,ok,66901,0.7633618999998362,1.3231926999997086,154407,2.307992406690483,3766656,2791200,0,c0c63afaca10be5e0daff57ac4bf118ef28a50a603b1760aa7475e9e17b10d5d,results/a/q2-yuanzhifang/feedback-20260924/round2/044-pipe_window_fill/run.json
080,pipe_window_fill,4,ok,113498,1.498700799999824,1.2795858999998018,292138,2.5739484396200814,6397952,4419584,229376,df2eb6a165908737bed133547f401bfbebc15b2cc1293b985e855eb5fe256119,results/a/q2-yuanzhifang/feedback-20260924/round2/080-pipe_window_fill/run.json
