case,cores,baseline,no_cache,cache,plan_no,plan_cache,config_shared_no,config_shared_cache,hit_bytes,miss_bytes,cache_gain,hit_rate,graph_sha256,no_result_sha256,cache_result_sha256
028,4,43836040,10202297,9988326,a929f1b6fc63163179b76ad9f42f6c88fa292ba929a69c8f6150adb7be1e9080,a929f1b6fc63163179b76ad9f42f6c88fa292ba929a69c8f6150adb7be1e9080,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,34324728,29116680,1.0214221081690766,0.541046125584098,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,a8e9118b5a1311d4ffc56f9a3f44cd645ec3b4caf8e1d729e1c9bf72c874c62e,a9e52b3b94f05569bd896fc1dc34db862c2b3f1f914667fed17d32587e2570d3
028,5,43836040,8294722,8025115,284dd7600297f171c36dd608918e0ee5683ab924b85fac3dcd328d3791a46300,284dd7600297f171c36dd608918e0ee5683ab924b85fac3dcd328d3791a46300,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,32800560,29527632,1.0335954064209671,0.5262555987505622,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,9384b602dafa9e3c502b68693d1ccf8f533bbb316d503136565bd473c0b4ce1d,00e6a9c1d45295d52ed95ad834c27b8873e3ef7c5d5c81e8921deb88827b066c
029,1,37555,37555,37555,691beb048177d3b2b94c322eda728001f3df9b9171bed0112a4e132ed2ecbe43,691beb048177d3b2b94c322eda728001f3df9b9171bed0112a4e132ed2ecbe43,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,258132,1.0,0.0,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,51fccebeea150ea98820b14ea630f87a9b1a21b683ba2f21f16b3e0fa7d78043,5816d90a458cf326110cf06d84b4349a56d56c705c59995c4adec26251b0e46a
029,2,37555,18880,18880,03a885caa685296955a9555d039a706c4014308c1e85cd66550f7dadf643933c,03a885caa685296955a9555d039a706c4014308c1e85cd66550f7dadf643933c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,151566,278790,1.0,0.3521874912862839,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,8c8a9b9ddafef7b26440ade05173e6dddb5255078f173cada05d0c1ff9e9a5f9,a7dd1a8467024220412c2d2c7668b16489d04d4da501b468410f70ea40a825ac
029,3,37555,12951,12951,abbb808f1828c278f70b016955c9ea7f41da83bc8e6783096fa604fd23ee289e,abbb808f1828c278f70b016955c9ea7f41da83bc8e6783096fa604fd23ee289e,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,258132,1.0,0.0,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,9c865a17acd46ec5174c5198bc845b3566161368ef859b112c464d68fccd744f,bfbcb0f99cdf1077057f3113171d9b0edb6a851e31979c002044a14be1a3facc
029,4,37555,11377,11377,ca5920ba3718698aaaee3f17b627a5b6c9c6616790cb559a0ec5e98828cb51d9,ca5920ba3718698aaaee3f17b627a5b6c9c6616790cb559a0ec5e98828cb51d9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,258132,1.0,0.0,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,644c922e409e9db0a463654f396039bd2cf497fd03c64645ae3cc59c36510f55,f3fb4fd1a9f8fa57fac3189bb0f0ab06ceed37db56ad990e61150c2242ffb043
029,5,37555,10005,10005,479545588fd3d88ce0db9df8c3b9f3c3074123e9a9412a5ba749c00385f1eb3c,479545588fd3d88ce0db9df8c3b9f3c3074123e9a9412a5ba749c00385f1eb3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,258132,1.0,0.0,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,81e58b8f2d1cbd481bc58845622deb763dcaad5201b0e6d3c056d05e8349367a,605ad9be994f46fa2de32a4afbe81a74b65672e84d145f10e3b6cb1c1c591dec
030,1,2808034,2795858,2795156,d52931a6ac0d109c0517759e7f3e9de62446b16aec6d04cae1dd6ea3f78984dd,d52931a6ac0d109c0517759e7f3e9de62446b16aec6d04cae1dd6ea3f78984dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2691072,2442240,1.0002511487730916,0.5242369838420108,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,81da747dd32435c22cdb558453e16c5e084eb8123d5ef9519cceab64c72bb062,17e8128f50a26d58233f3933c2faf283f01275c7ba72fd59f8903b455144a151
030,2,2808034,1395548,1394911,2cffd02188489043b4d04d6fb35292bd48c1ebba92c9b85e3b6c38ebda44a092,2cffd02188489043b4d04d6fb35292bd48c1ebba92c9b85e3b6c38ebda44a092,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3448832,2463744,1.0004566599589508,0.5833044683062002,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,917c4e7b939487d487c98fc79e04076fdccd0138fef1c3bb8b80bd8e062bf881,7c1dd1082f2dc2292ae1e6bc6378530deb2a79a00bddff037272ccfd1f5fbb36
030,3,2808034,928413,928296,cb6b8eb2f676d71aec2e8298ebbfc9a31602f099b617844473da64915c090b5e,cb6b8eb2f676d71aec2e8298ebbfc9a31602f099b617844473da64915c090b5e,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,5065728,2509824,1.0001260373846272,0.6686942416869425,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,5b05d30243a7012de7005fe731bcfd66cb0dcb2310eb8a739e40c80f98da1fd2,45fadf7e028ffaabe003293c97a4f137e6a5a7fcdee51e6cb9c84448ed652f5e
030,4,2808034,696250,696146,d9a0674bfab6c6349fbda94a2007e8cb9655fc6b30e19b18a4ee2e99e615e391,d9a0674bfab6c6349fbda94a2007e8cb9655fc6b30e19b18a4ee2e99e615e391,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,6462464,2619392,1.0001493939489705,0.7115796594881046,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,381c0edf90c58d2dff7124aa1d227693628c548cca6d5db66df9f4d2b3c78ade,1784cea104e651742ec1b232e58236f0883cec8f9d234009ef8b271992c2ac26
030,5,2808034,558448,558288,a4c98101f5b29af166e48925eeadd1477bb8426f7c9d55adeb4ef249ea9f5751,a4c98101f5b29af166e48925eeadd1477bb8426f7c9d55adeb4ef249ea9f5751,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7440384,2576384,1.0002865904336113,0.7427928848906155,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,dbe82f1b6689abe9e4e2fbfd40a7d01bf9ef92e8014175c0081739d98642d425,1be8847d2fc942c6d3a537434e87a7ba1d92814e815912f6a63082a4282c11cb
031,1,1414369,1342229,1341484,e11dd47cf173fb7c425cd609aedab0bac9eeae2b079b90b0dd21952c77d916aa,e11dd47cf173fb7c425cd609aedab0bac9eeae2b079b90b0dd21952c77d916aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1239044,3484148,1.000555355114187,0.2623319145188254,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,893bbb31cc1efc21f361ea4e6b8b940f86e669b5a9b9eb60f16a535409296236,8a9bacaaaac6915ea30aa741d048668e344f226786c1ebabc8f0fa7a1aef332f
031,2,1414369,686892,686138,e20bc55287518ca80694de7d6a1cdc69063330f9e740825d9553b21d30655a7b,e20bc55287518ca80694de7d6a1cdc69063330f9e740825d9553b21d30655a7b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,332290,6737272,1.00109890430205,0.04700291192014441,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,98c7059f4aef89e1ef07bbbe338e405d805ad48c895e7c0075d63f5a197f82d5,f618f992d59353cde9c17357fa92e7e9ec8f4f009e79d59c55f7a411f355e399
031,3,1414369,510173,486904,4f6453a815c153d5d848f3e51a63571f615f9fa81f736142ea3965afba10116e,4f6453a815c153d5d848f3e51a63571f615f9fa81f736142ea3965afba10116e,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3631596,11202996,1.047789708032795,0.244805923883852,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,77bebcf2df055224a98ebc7a41350189feecf9b1f88c862ddcca18647d32d22c,0775a1bcdbe97f934603aeb8cd49398fb309c7dadfa714ff59f5bfa3c09d17fc
031,4,1414369,372200,364213,6cba7c5ff826c3a1893dc9f39703e4b6af394a60b1969cf6cac3fde91a88df97,6cba7c5ff826c3a1893dc9f39703e4b6af394a60b1969cf6cac3fde91a88df97,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,822284,8121110,1.0219294753344883,0.09194317056813107,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,7d20718db3b6adf7b234a731a9383817a40dfcd05a8db050505779b8d8d3df85,47a366ead95bb5aee820f1cf064c312de76c3df59cf50a4f7ddfeb685f005626
031,5,1414369,419362,360981,c8e72d1fcdd36c15f02f33d30e976ba3d74e4d9179cc579ab8fb17d6f815dd7e,c8e72d1fcdd36c15f02f33d30e976ba3d74e4d9179cc579ab8fb17d6f815dd7e,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4862804,11779994,1.161728733645261,0.2921866863973233,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,f239aaae2baf48aef5a29a5916953305a0011cabe0b87b70a7b3434870742b8f,74488ec6b327eefd3d1e55cb0e8b6a7b80367754f6d9a2731bfb2337d6e27a8d
032,1,41443,34107,34107,7ed63ae53248b30418fb02dfdab3b7cb270510a83b4f8dfb35edb3b4c01122d0,7ed63ae53248b30418fb02dfdab3b7cb270510a83b4f8dfb35edb3b4c01122d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,279156,1.0,0.0,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,572ce9d2ff646c63ed71e59e86d2e68e2c4c58689d3ec8a3a5dd1ea7ae8636e3,efdc7ef695595649f2a78b9ce8bb5da387a1e6c84d1249a4e6094ee1bacca81c
032,2,41443,17758,17737,7fba4046fd5fc7cfcbc941661bc996840b2bdc369a6742f3c6930b10521b32dc,7fba4046fd5fc7cfcbc941661bc996840b2bdc369a6742f3c6930b10521b32dc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,122964,326376,1.0011839657213735,0.2736546935505408,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,2dd6c6b4c8b287d5534ec76d57efc79a1e5fe2e1470436684d4635ab8ec106ea,f108cd24c43c594561ff3136c9586bf8f56cf1a136448da712de697fb8cfa1cb
032,3,41443,12161,12161,7a2303501c1bca958da77d5a2c5685300b17e5c6d01e009ef33b4d181a847181,7a2303501c1bca958da77d5a2c5685300b17e5c6d01e009ef33b4d181a847181,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,12360,279156,1.0,0.04239904499238464,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,f34d22898885e81a5ca301495b306c4509b8a377e8bfeb9d9415e04a8f9d316c,989949b8a11af04a136d0736f5ee6c3819dd61b58e73f86d81194783a457bf66
032,4,41443,11299,11177,6fd4cf359c931c7edb6a3c4daa225b51597d55410583135cbc1cd6e2814b9e79,6fd4cf359c931c7edb6a3c4daa225b51597d55410583135cbc1cd6e2814b9e79,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,18576,279156,1.0109152724344637,0.06239168110918544,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,527fc2447c62eb30f3cc19bd3667369e03bb0eae5bb3a92ca3c53a93e5ef1f89,bf6b21af8992b360ec5eec75f435180905744a9bd42e145458153782e11af49d
032,5,41443,12568,10326,a113cb179dcc8c06efd00a82d3a743bb8489313365208c219731ad06aebdc57a,a113cb179dcc8c06efd00a82d3a743bb8489313365208c219731ad06aebdc57a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,242828,356222,1.2171218283943444,0.4053551456472749,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,c253269ea8411b4e86b4f5ba487cec5577a3ccf73d177832136ec74fd2f5886b,3a045713ca1c3959597db18906ed504155dfd536abb1997784aec101d975ba29
033,1,1774196,1741213,1741019,32855498275ff194bd288a9bc3a33b12dbea58403b3f45a539852ca1524f79e2,32855498275ff194bd288a9bc3a33b12dbea58403b3f45a539852ca1524f79e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1351680,5890608,1.000111428996467,0.18663715113234933,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,7c3ee0e3872736bc78b19f119cb283921c19f516e0fe907a2605b60a61f0841a,708e139335844689a0d45dec3ab18c544bac593d6d0198f154b606d74ee6683a
033,2,1774196,875407,875407,7290a51cb200761331b07fc4fee200d4f18588ba1c948ac2b060880575aa2e50,7290a51cb200761331b07fc4fee200d4f18588ba1c948ac2b060880575aa2e50,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,166400,9279064,1.0,0.017616921730896438,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1ee92d772084b3fc496da98dde7740ade6268a7998228420ac529a6b50561c1a,8cef0ccc25f76805c5e877434627d4c83e620efde7ad971d999459128be753aa
033,3,1774196,585906,584778,dfcbf1bac2ddfba77524c188794a836c7f346f1861cc087e8109c1460a756b28,dfcbf1bac2ddfba77524c188794a836c7f346f1861cc087e8109c1460a756b28,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3063808,9062512,1.0019289371351179,0.2526576900494132,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,9d896e85fb05b6fa52a39ba2239e225c56a626476e9e74e1407cc3d47888ccc3,7fc3b1fb6ba561e94227b8803ed28ce791a82d7dfad6b457dd4c8e225326d36a
033,4,1774196,441137,438106,929d10fabf56d320de20cf4f2dcf217adc26212029d4b923930a884083f9f849,929d10fabf56d320de20cf4f2dcf217adc26212029d4b923930a884083f9f849,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,516106,9976484,1.0069184170041041,0.04918766481869586,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,ac7e7e570e91ff58d5d3d04dedfa0476b242a335b4d7facab354d475e6b0cf7c,15e80efe60fa5c68743fdd9f832a416dde0fbfe802b43531dbc953acc736df1f
033,5,1774196,358616,355782,078bf944827be67a93461c53f1ea6c7561487800c35522967be585590bff7ea9,078bf944827be67a93461c53f1ea6c7561487800c35522967be585590bff7ea9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4860928,8229040,1.0079655519391089,0.37134758465414125,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,550e95a3e172eb4389e144bd378464ab6105765ee80644803b8ef7bd323d0df7,0dbc0e55e61b4aa7ff75669f5664516bed2fe1bfc45aab1c0c74eabeeab8033c
034,1,842996,755680,750528,c0003261006041013cac176617ac75f90580c3fdae2b3c313a79bfc02ae5b279,c0003261006041013cac176617ac75f90580c3fdae2b3c313a79bfc02ae5b279,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,628738,2980948,1.0068645007248231,0.17418080132177702,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,2646805d6d9284d3750b0e8b67470fb335e039eed3ab4d4067ccc5395d19501c,8c4c89b14c21cea2f23220524228422738547a8bdaa14f514f5d2c519122892c
034,2,842996,388399,382433,c7acb6a7b4c944010dd006894944ff86751c7c6164d4553243664947ee24e580,c7acb6a7b4c944010dd006894944ff86751c7c6164d4553243664947ee24e580,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1117706,4914312,1.0156001181906373,0.18529553459555326,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,b349aafd366b4148b6ba6b8ead351408bc0982e6d065c89fb37447468ad6eec4,808d9d15f397e153bf92db8ce5ed804346d9235416fe8763879703ce9947e697
034,3,842996,262307,261890,376dc0c6167b63ecb56e5b9f21dd89bcd3873e05ef6ad22140bd5c57648583ec,376dc0c6167b63ecb56e5b9f21dd89bcd3873e05ef6ad22140bd5c57648583ec,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2475008,2468400,1.0015922715643972,0.500668364820383,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,8f991be22e510ec81d1885a0ea2065c682fc1ee0ae2b4253a2315a1c7df600d7,bfdb86e32115fd6f454daa86ef0336cc867f99b6574673619fa1671b4c303098
034,4,842996,193879,193017,0a06138a6beab78cc2629baad5716c2f69d7b2c13b99ce4fce10b65d0e0a98fb,0a06138a6beab78cc2629baad5716c2f69d7b2c13b99ce4fce10b65d0e0a98fb,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3045888,2569776,1.0044659278716384,0.5423914251279991,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,00a2e46ca8d979a4ce2cb7b23081ac5d3269b93b9f1062613d363f885af476d9,8788e71f2c7464d8346b30141049ba99f8f87f7cee55877ea7e2351270f85916
034,5,842996,162779,157489,af1f7cb4bd874861a4d3bfd1ce22379484ea798d8d621250c2bc3bc6be504099,af1f7cb4bd874861a4d3bfd1ce22379484ea798d8d621250c2bc3bc6be504099,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3458048,2483760,1.0335896475309387,0.5819858198043424,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,3bf088330670839971ee0916d910f87eda82f9fb30fbb97156c36b1fbf7db717,00c7670e4cfe24dbfb84bf4e54d0a2df2ca68d31b38776cd90c5cb21ec37edfe
035,1,169571,146198,146198,1122834f126d37fcbcf81d0920603b1384ed0c8c591c56e5ebb5382a9794d3ba,1122834f126d37fcbcf81d0920603b1384ed0c8c591c56e5ebb5382a9794d3ba,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,34820,768222,1.0,0.04336012313179136,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,93b25d97f6612c6446e50fbf17dd6e98ca24dd8baddecabbf0ae6fceac228144,810277d4a9e5cb99e6acd06eae94122c985a73b808918a8dc30fa62dc6b8c163
035,2,169571,72959,72879,fdeb149c6455c3a1e2b70a5c713fecfb6374ff5d381e92d71a0db4d561763fe8,fdeb149c6455c3a1e2b70a5c713fecfb6374ff5d381e92d71a0db4d561763fe8,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,256044,532766,1.0010977099027154,0.32459527642905134,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,ad78da1351716556a674f3dcf15eb86e366d4077e69803fc6c10e35db0392809,5dda9668595a4ed3a31b31d32e6b61f68a3ebdf2fbaffe9a7b1c25a9d616b463
035,3,169571,51279,50797,3807d72e8fcb647e716dbf7fafd7d1c45d6868c23e3c19bc571801af779daf65,3807d72e8fcb647e716dbf7fafd7d1c45d6868c23e3c19bc571801af779daf65,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,403432,551740,1.0094887493355906,0.42236581474331325,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,117ce23b00e61bfd860d5fb34f6c37ec3d8e548e9c26a73cbe222833a285d85f,f00d6c4e93640135489da65a58b8bdff0adce1a26164905faa8b2e0db906d41b
035,4,169571,40127,39663,a04fcaee2b94458a7cb011dae1705e8d088688dc03c96d569d8b68c16d39fb62,a04fcaee2b94458a7cb011dae1705e8d088688dc03c96d569d8b68c16d39fb62,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,470502,588012,1.0116985603711268,0.4444929401028234,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,5b8d4ecf3cb08536828af857e3f62bc8b5b2bb772a4ce870b69c7b5066f1ad1d,ba274bff4ff0d83069e9200eedc3ad736dc1e2b78bdad5c47598ab78e3eba070
035,5,169571,34283,32994,ca0d7546a629d00340b3935004465dc414a0f8d21e51dee795095990397fbd72,ca0d7546a629d00340b3935004465dc414a0f8d21e51dee795095990397fbd72,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,529796,556070,1.0390677092804752,0.48790182214011674,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,2f5c5ae5a625dd2783582b34e95cefb4f422a7e5278eabc985e6fdf152d1a653,8d2991810ccddc5a6aae6c87e4e313883269f70f23e0a98fb4fabf519ab3055e
036,1,931510,931510,931510,4d75ebc480a477fc24bbf49d9ce2dadc216421b9d4b56447a361690eeeb5e240,4d75ebc480a477fc24bbf49d9ce2dadc216421b9d4b56447a361690eeeb5e240,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,3277952,1.0,0.0,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,0391761796056e007800ef4fe604fad4ca7c16b3712f3bcd0d1372325f9df96e,6c569d6ea1cc8692efa2ceacd9f16dca754adb390ee7e1739788fa8a7670a64d
036,2,931510,466068,466068,d000ad51eba773dfc240cce7967d9f0e6e02215d41cff90e9b90a0feac98c389,d000ad51eba773dfc240cce7967d9f0e6e02215d41cff90e9b90a0feac98c389,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,3279104,1.0,0.0,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,a49d905286348912635a3e934124b6dd30d59c29fafd5fc5999893c650f3c634,eeced9b7fcd20842eff33163d9d4b46aed1bb8f1e1b0e2f5fdafb908a4e1939f
036,3,931510,311345,311345,08e71dc4da33afa7aee48c80dc4e7090d20033e0539edebc8ded40db491bd424,08e71dc4da33afa7aee48c80dc4e7090d20033e0539edebc8ded40db491bd424,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,3280256,1.0,0.0,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,7bf8dba1df2d34dceada4f22a4eb94ef9d0e21992c8d187d5dd98c4ae1e9e1c5,4d52ea93031e4b2c489582c20f167cb2405771cc5918d166c56e5c3c98d1316f
036,4,931510,233584,233584,2fd6853647da4584e9d4ee2f501a77caa62168722c0617a671ed1476bfbace7f,2fd6853647da4584e9d4ee2f501a77caa62168722c0617a671ed1476bfbace7f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,3281408,1.0,0.0,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,d1ad82ae180cbb01bf5c430f57fbd4276de61b41f83f410376f8a7c3959f201a,dfe539b1e519eada7756b4ad29d99d2ece50b52f46eff58978b2df5830ac73e2
