case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
001,tensor_packet,4,ok,78028,0.9383589000008214,1.4036611999999877,233110,2.9875173014815193,2265600,626048,622592,ca7df19763b231bdd366941bf718b8136d6277719ed5acd6acc20c7cfda718af,results/a/q2-yuanzhifang/feedback-20260924/round5a/001-tensor_packet/run.json
003,tensor_packet,4,ok,514387,2.036682199999632,16.16750139999931,602212,1.1707372075888387,1579176,294912,0,7136346fbe5889f0e0a15471fad5cf365308720c6fb5b0cc57df2db4eb2d5b68,results/a/q2-yuanzhifang/feedback-20260924/round5a/003-tensor_packet/run.json
004,tensor_packet,4,ok,100636,1.2654414999997243,2.0171540999999706,392357,3.8987737986406454,2267136,1474560,1142784,d40b452d4574fea2ee09634f7a5431434f90f719d79a6ff3d8543e01a36f7479,results/a/q2-yuanzhifang/feedback-20260924/round5a/004-tensor_packet/run.json
005,tensor_packet,4,ok,64838,4.1877368000004935,4.46896679999918,95618,1.4747216138684105,2660728,2327314,0,61f25d4cdd1255d036537fd911d5fb692bc91628c63cb2ad54d4f40191059fe6,results/a/q2-yuanzhifang/feedback-20260924/round5a/005-tensor_packet/run.json
006,tensor_packet,4,ok,31425,0.8291234999996959,0.9120352000009007,82837,2.636022275258552,576884,33536,0,299956b966ecd28ef7026e4152bb64324653e1324ff57463758bd26f1cebfa40,results/a/q2-yuanzhifang/feedback-20260924/round5a/006-tensor_packet/run.json
007,tensor_packet,4,ok,417689,1.3380965999986074,5.887221599999975,1012562,2.4242007809638273,13542912,11810304,11727360,b370acde0cc6b901e0e0343fc5a376584fa18209349e965abd35dbc151602e7a,results/a/q2-yuanzhifang/feedback-20260924/round5a/007-tensor_packet/run.json
008,tensor_packet,4,ok,63768,1.972537800000282,2.848405200000343,487605,7.646546857357922,2654424,0,0,1935d89ad16a59a52ad62b2e00b4b43f30e783ade40fe481fc6063d905da64ce,results/a/q2-yuanzhifang/feedback-20260924/round5a/008-tensor_packet/run.json
009,tensor_packet,4,ok,87361,2.540816200000336,6.296676699999807,153261,1.7543411819919643,519908,24576,0,895efb3df23463ce4af30830334d7d9907f332fe7476d40849f74123f13a6d82,results/a/q2-yuanzhifang/feedback-20260924/round5a/009-tensor_packet/run.json
010,tensor_packet,4,ok,29928,0.8645379999998113,1.8252280999986397,86969,2.905940924886394,470550,86400,0,4b609a938c1376f0f849ea7fe571e73592fa747b30639c64b6741c798484d390,results/a/q2-yuanzhifang/feedback-20260924/round5a/010-tensor_packet/run.json
011,tensor_packet,4,ok,46880,1.3911269000000175,1.5097912000001088,184697,3.9397824232081913,1146880,540672,0,4a6d77c9b9149dc183ac95fa5bf2ab15d5195d69b7dab510f16fb123239b34c7,results/a/q2-yuanzhifang/feedback-20260924/round5a/011-tensor_packet/run.json
012,tensor_packet,4,ok,16379,0.925379399999656,1.9017272999990382,59088,3.6075462482447036,586002,31104,0,9f67b5454667bd0b37fd8413a3a9b282d103f4f9cea6a3289d6fac327a77bdfd,results/a/q2-yuanzhifang/feedback-20260924/round5a/012-tensor_packet/run.json
013,tensor_packet,4,ok,81714,1.6634023999995406,1.6019376999993256,263949,3.2301563991482487,2551808,24576,0,c91d8ee36d5c1f4d66bd933fe05c59cc5e79968f89d7054b8b9cd4d1231ec6c3,results/a/q2-yuanzhifang/feedback-20260924/round5a/013-tensor_packet/run.json
014,tensor_packet,4,ok,4400025,3.842350400000214,35.60239100000035,17698626,4.022392145499174,52899100,42966360,17473536,823f5de8f7ed132a6dada331caa94956bea03054b20d047396c3474774209ba8,results/a/q2-yuanzhifang/feedback-20260924/round5a/014-tensor_packet/run.json
015,tensor_packet,4,ok,57293,0.6547234000008757,1.3040380000002187,177362,3.095701045502941,1115782,231168,0,1fed62a806e79b625e6b6fd4a84591811063f50fff3e97bbc7008923f2f9e6a2,results/a/q2-yuanzhifang/feedback-20260924/round5a/015-tensor_packet/run.json
017,tensor_packet,4,ok,50555,1.014737100000275,1.3698303000001033,162810,3.2204529720106816,802838,158976,0,78a007e452672c28491c72bb1b450ce62ec96171faf7505f7c0a3da123ce6cbf,results/a/q2-yuanzhifang/feedback-20260924/round5a/017-tensor_packet/run.json
018,tensor_packet,4,ok,263751,1.1080567999997584,1.7759581999998773,1004367,3.8080121023237825,5318160,3725312,73728,8e466808e75185a1eb09fe6a402675ccb6d58ea6560a5289d3283a12f05e3dd4,results/a/q2-yuanzhifang/feedback-20260924/round5a/018-tensor_packet/run.json
019,tensor_packet,4,ok,24243,0.8196611000003031,1.410782900000413,81144,3.3471105061254796,236136,49152,0,7c592890396a8e4295fca295c83c90d1e18215c6b67f6b78b7f1634bd36b9306,results/a/q2-yuanzhifang/feedback-20260924/round5a/019-tensor_packet/run.json
020,tensor_packet,4,ok,133704,1.5280198999989807,2.7418434000010166,532746,3.984518039849219,2359296,0,0,9455f8109ec07e9f4b4008663045d1184410c20b1a3dd87336a2d8c580b0db08,results/a/q2-yuanzhifang/feedback-20260924/round5a/020-tensor_packet/run.json
021,tensor_packet,4,ok,1556312,0.7352769000008266,2.5829905000009603,6567937,4.220192994720853,13279232,9940992,5332992,7511056d8b8129a2f4fbdb66faf34f0002162e9f086e6e2de631c2da5c62df8e,results/a/q2-yuanzhifang/feedback-20260924/round5a/021-tensor_packet/run.json
022,tensor_packet,4,ok,14644,1.0534373999998934,1.5663956000007602,56780,3.8773559136847857,227510,13824,0,08cf4674d364c3ea54b732a7de49d60ac6a6a533c46785fccfbce96bdd972491,results/a/q2-yuanzhifang/feedback-20260924/round5a/022-tensor_packet/run.json
023,tensor_packet,4,ok,34689,2.108362799999668,1.8210256999991543,122614,3.5346651676323906,724148,280704,0,f99f62b30a6b5cef829a31694f66a0b9c4b470ebaed41cee595e477df3c3a9ba,results/a/q2-yuanzhifang/feedback-20260924/round5a/023-tensor_packet/run.json
025,tensor_packet,4,ok,2650833,4.049182300001121,26.368408199999976,4863026,1.834527486265638,103495680,95278080,95195136,b5d7796270c8dabeda5c98cfe0cda1e56810fcbbffc3ae0e9fc5518daa664f74,results/a/q2-yuanzhifang/feedback-20260924/round5a/025-tensor_packet/run.json
026,tensor_packet,4,ok,43637,0.8806129000004148,0.7455943000004481,99203,2.273368930036437,640982,112128,0,d2fec3cdb4ec57964b4127ca555fb999d5d2822ef5acb3003834be59cd87237a,results/a/q2-yuanzhifang/feedback-20260924/round5a/026-tensor_packet/run.json
027,tensor_packet,4,ok,559196,1.4829389000005904,1.4200181000014709,2363952,4.227412213249022,5357568,3317760,0,781b0ba45e54208b402982afbdb6ca5374608693035a4f2e69d271ae5a346a82,results/a/q2-yuanzhifang/feedback-20260924/round5a/027-tensor_packet/run.json
029,tensor_packet,4,ok,11173,0.5462630999991234,0.6552312999992864,37555,3.361227960261344,430164,0,0,5b3698128b262d4267f4ea89a174cfd3f091736198f1c5d084cfade68b00d9f4,results/a/q2-yuanzhifang/feedback-20260924/round5a/029-tensor_packet/run.json
030,tensor_packet,4,ok,695503,1.396668999999747,9.280769300001339,2808034,4.037414648103603,7173068,4779008,15360,82d1d125d99548725d7dbcb445efca05b98f71eeead18114fab4970f6fed5c72,results/a/q2-yuanzhifang/feedback-20260924/round5a/030-tensor_packet/run.json
031,tensor_packet,4,ok,395811,1.1603595999986283,3.7912293000008503,1414369,3.5733443486916734,7550288,5365248,307200,f2abe85f9b7ba54763114adccf42a47a21fab303cbf645757c002e34cca05c65,results/a/q2-yuanzhifang/feedback-20260924/round5a/031-tensor_packet/run.json
032,tensor_packet,4,ok,11185,0.78275560000111,1.3579129999998258,41443,3.7052302190433615,299232,6144,0,9802b0b768df68958a2c8d478c60d47178672365bc638789b34ba00185f8c143,results/a/q2-yuanzhifang/feedback-20260924/round5a/032-tensor_packet/run.json
033,tensor_packet,4,ok,468384,0.7987209999992047,3.1335949999993318,1774196,3.7879090660654504,10865934,7893024,1886208,473bdbf4117d3357c0486afbdde1c5655f876ff2c14d41c8bafef4cbe9e8715d,results/a/q2-yuanzhifang/feedback-20260924/round5a/033-tensor_packet/run.json
034,tensor_packet,4,ok,219293,0.5613687000004575,2.0953786999998556,842996,3.844153712156795,5360066,3079680,0,a6702de87308496c8939b15d24f7ed28981bab1a798c1e561bf54a9e5a63c8fb,results/a/q2-yuanzhifang/feedback-20260924/round5a/034-tensor_packet/run.json
