case_id,cores,graph_sha256,B,U,L,window_L,separator_L,current_speedup,speedup_upper,max_makespan_reduction,max_relative_speedup_gain,extra_ddr_bytes,spill_bytes,selected,old_conditional_scalar,old_scalar_certified_by_domination
024,5,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,2555343,1067515,672870,510980,672870,2.3937302988716787,3.7976771144500425,0.36968567186409557,0.5865100242245902,39327648,0,fork-frontier,511507,True
025,1,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,4863026,4869182,4702860,4702860,4702824,0.998735721934403,1.0340571482034338,0.034158098834670796,0.035366138902710266,497664,0,bounded,4703040,False
025,2,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,4863026,2436772,2351448,2351448,2351412,1.9956836339222546,2.0680984652860706,0.035015175814561234,0.036285726922304896,525312,0,bounded,2351628,False
025,3,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,4863026,1626688,1567644,1567644,1567608,2.989525957036629,3.1021239516114627,0.03629706495652516,0.037664163547336,552960,0,bounded,1567824,False
025,4,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,4863026,1221396,1175742,1175742,1175706,3.9815309694808234,4.136133607543152,0.03737854062073234,0.03882994738641641,525312,0,bounded,1175922,False
025,5,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,4863026,975282,940601,940601,940565,4.986276789687495,5.170126334120419,0.03555997137238255,0.03687110687741136,110592,0,bounded,940781,False
026,1,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,99203,99203,70768,70768,70768,1.0,1.4018059009721908,0.2866344767799361,0.4018059009721908,0,0,bounded,70873,False
026,2,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,99203,58112,35384,35384,35384,1.707100082599119,2.8036118019443816,0.3911068281938326,0.6423242143341623,288,0,bounded,35489,False
026,3,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,99203,41655,23590,23590,23590,2.3815388308726444,4.205298855447223,0.43368143080062416,0.7657905892327257,95664,0,bounded,23695,False
026,4,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,99203,42226,17692,17692,17692,2.3493345332259743,5.607223603888763,0.581016435371572,1.3867284648428668,170832,0,bounded,17797,False
026,5,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,99203,44114,14154,14154,14154,2.2487872330779344,7.008831425745372,0.6791494763567122,2.116716122650841,211680,0,bounded,14259,False
027,1,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,2363952,2363952,2229528,2229528,2229120,1.0,1.0602925821070648,0.05686409876342667,0.06029258210706481,1400832,1400832,bounded,2229836,False
027,2,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,2363952,1120962,1114968,1114968,1114560,2.10886006840553,2.1201971715780186,0.005347192857563414,0.005375939040402953,1744896,638976,bounded,1115276,False
027,3,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,2363952,837049,743448,743448,743040,2.8241500796249683,3.179713981340995,0.11182260536718878,0.1259012062713196,3686400,0,bounded,743756,False
027,4,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,2363952,559196,557688,557688,557280,4.227412213249022,4.2388432241683525,0.0026967288750277185,0.0027040208862302937,3317760,0,bounded,557996,False
027,5,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,2363952,508076,446232,446232,445824,4.652752737779387,5.297585112676813,0.12172194711027484,0.13859158464655158,6660096,0,fork-frontier,446540,False
028,1,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,43836040,43896686,38975424,38975424,38974608,0.9986184378474493,1.1247097658257676,0.1121101032547195,0.12626577199006225,281067912,240246792,bounded,38975834,False
028,2,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,43836040,20304493,19488120,19488120,19487304,2.1589330006910292,2.249372438182852,0.04020651980820206,0.041890803217549975,73177728,27764736,fork-frontier,19488530,False
028,3,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,43836040,13802319,12992352,12992352,12991536,3.1759909331178333,3.373988020029014,0.05868339950699589,0.06234183002430969,74559744,27021312,fork-frontier,12992762,False
028,4,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,43836040,10263317,9744468,9744468,9743652,4.271137683850163,4.498556514321767,0.05055373423621233,0.05324549272469262,78350208,26486784,fork-frontier,9744878,False
028,5,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,43836040,8279736,7795738,7795738,7794922,5.2943765356769825,5.623077635497755,0.05845572854013703,0.06208494949419798,80845824,26320896,fork-frontier,7796148,False
029,1,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,37555,37555,37485,37485,37485,1.0,1.0018674136321195,0.001863932898415657,0.0018674136321195146,0,0,bounded,37555,False
029,2,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,37555,19740,18743,18743,18743,1.9024822695035462,2.0036813743797683,0.05050658561296859,0.053193192125060025,0,0,bounded,18813,False
029,3,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,37555,12743,12495,12495,12495,2.9471082162756024,3.0056022408963585,0.019461665227968297,0.01984793917567027,0,0,bounded,12565,False
029,4,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,37555,11028,9372,9372,9372,3.405422560754443,4.007148954332053,0.1501632208922742,0.176696542893726,0,0,bounded,9442,False
029,5,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,37555,9383,7497,7497,7497,4.002451241607162,5.0093370681605975,0.20100181178727486,0.2515672935841003,0,0,bounded,7567,False
030,1,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,2808034,2792105,2776798,2776798,2776480,1.0057050146753077,1.011248927721786,0.005482243683529094,0.0055124643564277995,7456768,670720,bounded,2776868,False
030,2,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,2808034,1398487,1388558,1388558,1388240,2.007908546879592,2.0222662647149057,0.007099815729427588,0.0071505835550261495,9063424,951296,bounded,1388628,False
030,3,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,2808034,933857,925812,925812,925494,3.0069207598165457,3.0330499064604908,0.008614809333763093,0.008689669176895525,9242624,5341184,bounded,925882,False
030,4,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,2808034,700342,694438,694438,694120,4.009518206818954,4.043606484668178,0.008430166975563367,0.008501838897064965,10404864,4585472,bounded,694508,False
030,5,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,2808034,561102,555614,555614,555296,5.004498290863337,5.0539295266138,0.009780752875591247,0.009877360901633148,11479040,4015104,bounded,555684,False
031,1,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,1414369,1405775,1334533,1334533,1334492,1.006113353843965,1.0598231740991044,0.0506780957123295,0.05338346822446504,4586496,801792,bounded,1334552,False
031,2,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,1414369,737122,667287,667287,667246,1.9187719264924938,2.119581229665796,0.0947400837310513,0.10465511841231734,5466624,2545152,bounded,667306,False
031,3,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,1414369,485202,444872,444872,444831,2.9150106553559136,3.179271790537503,0.08312002011533341,0.09065528961139384,7348224,3886080,bounded,444891,False
031,4,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,1414369,390498,333664,333664,333623,3.6219622123544806,4.238902009206867,0.14554235873167085,0.17033302963460248,8242538,2663424,overload,333683,False
031,5,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,1414369,306213,266940,266940,266899,4.618905794332703,5.2984528358432605,0.12825386250747028,0.14712294897729827,8059392,1810944,bounded,266959,False
032,1,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,41443,41443,33995,33995,33995,1.0,1.2190910428004118,0.17971671934946795,0.21909104280041183,0,0,bounded,34031,False
032,2,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,41443,21880,16998,16998,16998,1.8941042047531993,2.438110365925403,0.22312614259597807,0.28721026003059186,6216,0,bounded,17034,False
032,3,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,41443,15402,11332,11332,11332,2.690754447474354,3.6571655488881043,0.26425139592260743,0.3591599011648429,12360,0,bounded,11368,False
032,4,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,41443,14274,8499,8499,8499,2.9033907804399606,4.876220731850806,0.4045817570407734,0.6794917049064596,12360,0,bounded,8535,False
032,5,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,41443,10415,6799,6799,6799,3.9791646663466156,6.095455214002059,0.3471915506481037,0.5318429180761877,12360,0,bounded,6835,False
033,1,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1774196,1774196,1728177,1728177,1728108,1.0,1.0266286381545409,0.025937945976656468,0.026628638154540883,4592640,4592640,bounded,1728281,False
033,2,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1774196,900424,864123,864123,864054,1.9704006112675807,2.0531753002755395,0.04031545138734641,0.042009065839006716,7687268,4549632,fork-frontier,864227,False
033,3,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1774196,602774,576105,576105,576036,2.9433850829664188,3.0796399961812515,0.04424377959235136,0.046291908593051614,7980682,3251712,fork-frontier,576209,False
033,4,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1774196,457426,432096,432096,432027,3.8786514102827563,4.106022735688366,0.05537507706164494,0.058621232318743985,7130286,1579008,fork-frontier,432200,False
033,5,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,1774196,373638,345739,345739,345622,4.748435651620017,5.131605054679976,0.07466852943223119,0.08069381816919699,7816320,1307136,bounded,345795,False
034,1,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,842996,842996,749233,749233,749160,1.0,1.1251453152757553,0.11122591329021728,0.12514531527575534,1079832,1079832,bounded,749286,False
034,2,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,842996,419315,374653,374653,374580,2.010412219930124,2.2500713994015795,0.10651181092973064,0.11920897470459332,1991168,752640,bounded,374706,False
034,3,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,842996,279005,249793,249793,249720,3.0214368918119745,3.3747783164460174,0.10470063260515045,0.11694483031950455,2705920,417280,bounded,249846,False
034,4,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,842996,211980,187363,187363,187290,3.976771393527691,4.499266130452651,0.1161288800830267,0.13138666652434045,3116544,57344,bounded,187416,False
034,5,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,842996,178384,149905,149905,149832,4.725737734325948,5.6235349054401125,0.15964996860704997,0.18998032086988426,3512320,49152,bounded,149958,False
035,1,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,169571,169571,143909,143909,143909,1.0,1.1783210223127114,0.15133483909394885,0.17832102231271152,0,0,bounded,143919,False
035,2,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,169571,95406,71955,71955,71955,1.7773620107750037,2.356625668820791,0.24580215080812529,0.32591202835105276,0,0,bounded,71965,False
035,3,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,169571,76666,47970,47970,47970,2.211814885346829,3.534938503231186,0.37429890694701695,0.5982072128413591,471760,0,overload,47980,False
035,4,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,169571,63590,35978,35978,35978,2.666629973266237,4.713185835788537,0.4342192168579965,0.7674690088387348,516578,0,overload,35988,False
035,5,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,169571,55444,28782,28782,28782,3.0584193059663805,5.891564172051977,0.48088161027342907,0.9263428531721215,529378,0,overload,28792,False
036,1,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,931510,931510,931352,931352,931200,1.0,1.0001696458481864,0.0001696170733540166,0.0001696458481862926,0,0,bounded,931490,False
036,2,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,931510,466068,465752,465752,465600,1.998656848356892,2.000012882392346,0.0006780126505145172,0.0006784726635634414,1152,0,bounded,465890,False
036,3,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,931510,311345,310552,310552,310400,2.991890025534375,2.9995298693938537,0.0025470137628675585,0.002553517607357222,2304,0,bounded,310690,False
036,4,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,931510,233584,232952,232952,232800,3.987901568600589,3.9987207665098388,0.002705664771559696,0.0027130052543013154,3456,0,bounded,233090,False
036,5,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,931510,187182,186392,186392,186240,4.976493466252097,4.997585733293274,0.004220491286555331,0.0042383793295849605,4608,0,bounded,186530,False
037,1,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,210001,210001,209828,209828,209600,1.0,1.0008244848161352,0.0008238056009257098,0.0008244848161351202,0,0,bounded,209966,False
037,2,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,210001,105374,105028,105028,104800,1.992910964754114,1.9994763301214915,0.003283542429821398,0.0032943595993449367,204800,0,bounded,105166,False
037,3,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,210001,74038,70095,70095,69867,2.836394824279424,2.995948355802839,0.053256435884275644,0.056252229117626076,573440,0,fork-frontier,70233,False
037,4,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,210001,53320,52628,52628,52400,3.938503375843961,3.9902903397431024,0.012978244561140285,0.013148894124800487,614400,0,bounded,52766,False
037,5,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,210001,43013,42148,42148,41920,4.882268151489085,4.982466546455348,0.0201101992420896,0.020522919236974472,942080,0,fork-frontier,42286,False
038,1,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,1364555,1349031,1325041,1325041,1325000,1.0115075191007472,1.029820964030547,0.017783134709283922,0.018105100144071015,7127040,724992,bounded,1325060,False
038,2,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,1364555,681518,662541,662541,662500,2.002228847954126,2.059578199688774,0.02784519264348117,0.028642755693609905,6790656,4273152,bounded,662560,False
038,3,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,1364555,462369,441708,441708,441667,2.9512251037591186,3.089269381582403,0.04468508918201696,0.04677524518460159,8093184,3161088,bounded,441727,False
038,4,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,1364555,345206,331291,331291,331250,3.9528716186856543,4.118901509549007,0.04030926461301368,0.04200234838857681,9295872,2781696,bounded,331310,False
038,5,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,1364555,283932,265041,265041,265000,4.805921840440669,5.148467595579552,0.06653353619880817,0.07127576488165982,9667584,1108992,bounded,265060,False
039,1,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,1435262,1408153,1377994,1377994,1377880,1.019251459180927,1.0415589617951893,0.02141741699943117,0.021886162058760778,10416128,3723264,bounded,1378200,False
039,2,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,1435262,708430,689054,689054,688940,2.025975749191875,2.08294560368273,0.027350620385923802,0.02811971195290935,9166848,5898240,fork-frontier,689260,False
039,3,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,1435262,478013,459408,459408,459294,3.002558507823009,3.1241554348204645,0.0389215356067722,0.04049777104447463,11911168,4907008,fork-frontier,459614,False
039,4,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,1435262,368961,344584,344584,344470,3.8900100552632932,4.165202098762566,0.06606931355888562,0.07074327304808116,14536704,3641344,fork-frontier,344790,False
039,5,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed,1435262,347811,275690,275690,275576,4.12655723942026,5.206072037433349,0.2073568691041974,0.2616017991222025,14811136,2048000,fork-frontier,275896,False
040,1,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,253454,253454,185751,185751,185751,1.0,1.364482559986218,0.2671214500461622,0.3644825599862181,0,0,bounded,185770,False
040,2,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,253454,143799,92876,92876,92876,1.762557458674956,2.7289504285283606,0.3541262456623481,0.5482901933761144,53760,0,bounded,92895,False
040,3,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,253454,97215,61917,61917,61917,2.6071491025047573,4.093447679958654,0.36309211541428793,0.5700857599689907,712026,0,overload,61936,False
040,4,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,253454,94410,46438,46438,46438,2.6846096811778413,5.457900857056721,0.5081241393920135,1.0330332917007623,843066,0,overload,46457,False
040,5,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57,253454,94410,37151,37151,37151,2.6846096811778413,6.822265887863045,0.6064929562546341,1.5412505719899867,968026,0,overload,37170,False
041,1,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,6003957,5963927,5895481,5895481,5895240,1.006712020452296,1.018399855753924,0.01147666629722329,0.011609909352604138,30996480,5434368,bounded,5895585,False
041,2,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,6003957,2973041,2947861,2947861,2947620,2.019466600023343,2.0367164530484985,0.008469442567391435,0.00854178673960543,34403328,4389888,bounded,2947965,False
041,3,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,6003957,1999093,1965321,1965321,1965080,3.0033405149235177,3.0549498020933985,0.01689366127538839,0.017183961296907732,35810304,6349824,bounded,1965425,False
041,4,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,6003957,1493783,1474051,1474051,1473810,4.019296644827261,4.073099913096629,0.013209415289904892,0.013386239689128802,39226368,15461376,bounded,1474155,False
041,5,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491,6003957,1196379,1179289,1179289,1179048,5.018440644645217,5.091166796264529,0.014284770963047663,0.014491782760629499,40630272,22609920,bounded,1179393,False
042,1,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,1686740,1673390,1599150,1599150,1599076,1.0079778174842684,1.05477284807554,0.04436503146307794,0.046424663102273084,8245824,2353152,bounded,1599186,False
042,2,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,1686740,840111,799612,799612,799538,2.007758498579354,2.109448082319925,0.04820672506371182,0.050648314432499765,7262496,5210112,bounded,799648,False
042,3,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,1686740,571947,533100,533100,533026,2.9491194114139945,3.1640217595197897,0.06792062900933128,0.07287000562746201,8251680,4300800,bounded,533136,False
042,4,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,1686740,444745,399843,399843,399769,3.7926002540781796,4.218505763512178,0.10096122497161295,0.11229907738787474,7506740,1999872,fork-frontier,399879,False
042,5,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5,1686740,370832,319890,319890,319816,4.5485287138111055,5.272875050798712,0.13737217931570092,0.15924849166901123,9815040,2528256,bounded,319926,False
043,1,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,677656,677890,517819,517819,517752,0.9996548112525631,1.3086734940201112,0.2361312307306495,0.309125389373507,509960,49160,bounded,517840,False
043,2,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,677656,355922,258943,258943,258876,1.9039452464303976,2.6170083763608205,0.2724726204055945,0.374518716474282,648200,49160,bounded,258964,False
043,3,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,677656,261380,172651,172651,172584,2.5926084627745047,3.925004778425842,0.3394636161909863,0.5139211472855645,3267958,49160,overload,172672,False
043,4,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,677656,190343,129505,129505,129438,3.5601834582832046,5.232662831550905,0.31962299638021885,0.46977336782363616,3643180,0,overload,129526,False
043,5,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c,677656,178035,103618,103618,103551,3.8063077484764234,6.539944797236002,0.4179908444968686,0.718186029454342,4260434,49160,overload,103639,False
044,1,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e,154407,154407,74448,74448,74404,1.0,2.0740248226950353,0.5178456935242574,1.0740248226950355,4438112,4438112,bounded,74518,False
044,2,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e,154407,64624,37246,37246,37202,2.389313567714781,4.145599527466037,0.4236506561029958,0.7350587982602159,1051488,0,shared-input,37316,False
044,3,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e,154407,64624,24846,24846,24802,2.389313567714781,6.214561700072446,0.6155298341173557,1.6009820494244547,1051488,0,shared-input,24916,False
044,4,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e,154407,64624,18645,18645,18601,2.389313567714781,8.28141592920354,0.711484897251795,2.4660230624832393,1051488,0,shared-input,18715,False
044,5,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e,154407,64624,14925,14925,14881,2.389313567714781,10.345527638190955,0.769048650656103,3.3299162479061977,1051488,0,shared-input,16300,False
045,1,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,125614,125614,125476,125476,125476,1.0,1.001099811916223,0.0010986036588278376,0.0010998119162230228,0,0,bounded,125614,False
045,2,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,125614,63059,62738,62738,62738,1.99200748505368,2.002199623832446,0.005090470828906263,0.005116516305907106,0,0,bounded,62876,False
045,3,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,125614,42601,41826,41826,41826,2.94861622966597,3.003251566011572,0.018192061219220207,0.01852914455123607,0,0,bounded,41964,False
045,4,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,125614,31878,31369,31369,31369,3.940460505677897,4.004399247664892,0.015967124662776836,0.016226210590073002,0,0,bounded,31507,False
045,5,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793,125614,26164,25096,25096,25096,4.801024308209754,5.005339496334077,0.04081944656780309,0.04255658272234619,0,0,bounded,25234,False
046,1,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,276455,276455,209388,209388,209248,1.0,1.3203001127094198,0.24259644426760232,0.3203001127094198,3176288,3176288,bounded,209662,False
046,2,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,276455,133856,104764,104764,104624,2.065316459478843,2.6388358596464436,0.21733803490317954,0.27769080982016725,1282656,0,shared-input,105038,False
046,3,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,276455,110311,69890,69890,69750,2.5061417265730523,3.9555730433538416,0.36642764547506596,0.5783516955215339,2213056,0,shared-input,70164,False
046,4,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,276455,103846,52452,52452,52312,2.6621632032047455,5.270628384046367,0.49490591837913833,0.9798291771524441,3143456,0,shared-input,52726,False
046,5,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,276455,103846,41990,41990,41850,2.6621632032047455,6.583829483210288,0.5956512528166709,1.473112645868064,3143456,0,shared-input,42264,False
047,1,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,326508,326508,259370,259370,259370,1.0,1.2588502910899486,0.20562436448724075,0.2588502910899487,0,0,bounded,259388,False
047,2,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,326508,207016,129753,129753,129685,1.5772114232716312,2.516381124135858,0.3732223596243769,0.5954621473106595,922806,0,heavy-or-sink,129703,True
047,3,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,326508,158686,86610,86610,86457,2.057572816757622,3.769864911673017,0.4542051598754774,0.8321902782588616,1267828,0,heavy-or-sink,86475,True
047,4,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,326508,123184,65039,65039,64843,2.6505715027925705,5.02018788726764,0.4720174698012729,0.8940020603022801,1490546,0,heavy-or-sink,64861,True
047,5,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,326508,126217,52157,52157,51874,2.5868781542898343,6.260099315528117,0.5867672342077533,1.4199436317272849,1989168,0,heavy-or-sink,51892,True
048,1,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,222220,222220,139616,139616,139536,1.0,1.5916513866605546,0.3717217172171722,0.5916513866605546,0,0,bounded,139660,False
048,2,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,222220,147475,77428,77428,69768,1.5068316663841328,2.8700211809681253,0.4749754195626377,0.9046727282120163,610730,0,heavy-or-sink,76030,True
048,3,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,222220,120628,76318,76318,46512,1.8421925257817422,2.9117639351136035,0.36732765195477,0.5805969758117351,730594,0,heavy-or-sink,76030,True
048,4,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,222220,116460,75960,75960,34884,1.9081229606731924,2.9254870984728805,0.34775888717156106,0.533175355450237,730594,0,heavy-or-sink,76030,False
048,5,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,222220,117606,75960,75960,27908,1.889529445776576,2.9254870984728805,0.3541145859905107,0.54826224328594,725474,0,heavy-or-sink,76030,False
049,1,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,196276,196483,165715,165715,165715,0.9989464737407308,1.1844190326765833,0.1565937002183395,0.18566816522342577,0,0,bounded,165725,False
049,2,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,196276,110741,82858,82858,82858,1.7723878238412152,2.368823770788578,0.2517856981605729,0.336515484322576,374862,0,overload,82868,False
