case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
027,tensor_packet,1,ok,2279819,0.8846608000021661,1.6569804999999178,2363952,1.0369033682059847,3512320,1472512,1472512,3d112fbb17d93707b9f34e14280a44111309e97a8ccb1ae0d66cde7df1b72de2,results/a/q2-yuanzhifang/feedback-20260924/round6b/027-tensor_packet/run.json
029,tensor_packet,1,ok,37555,0.6464089000000968,0.959992100000818,37555,1.0,430164,0,0,a409528f43dc461f5ed8adecfa9dbe58461a22136e734a736709c1cdf25d63b6,results/a/q2-yuanzhifang/feedback-20260924/round6b/029-tensor_packet/run.json
030,tensor_packet,1,ok,2814527,1.7716645000000426,8.359582000000955,2808034,0.9976930404291734,3706828,1312768,1312768,1e75664b23f4917956630b2e5770278eac7e38e957785550b1ae63315ee8c372,results/a/q2-yuanzhifang/feedback-20260924/round6b/030-tensor_packet/run.json
031,tensor_packet,1,ok,1428383,0.7988358000002336,3.983559399999649,1414369,0.9901889059166904,4310864,2125824,2125824,2ed49b19cbb99fdb5b5b198e6b9a7448e449679f86b2650b6cb664270e5ab6e4,results/a/q2-yuanzhifang/feedback-20260924/round6b/031-tensor_packet/run.json
032,tensor_packet,1,ok,35648,0.609826100000646,1.2386832000011054,41443,1.1625617145421903,293088,0,0,5b4c69972134dfdc59f3fcc1d4a37751f874d1906a93ff0869b68622a3e5ac36,results/a/q2-yuanzhifang/feedback-20260924/round6b/032-tensor_packet/run.json
033,tensor_packet,1,ok,1804525,0.8716788000019733,2.2691196000014315,1774196,0.9831928069713637,8497902,5524992,5524992,20327fd198b9c38abd39391594611129c4debea22dd54136834dd8ceebe7f1cb,results/a/q2-yuanzhifang/feedback-20260924/round6b/033-tensor_packet/run.json
034,tensor_packet,1,ok,831832,0.6549096000017016,2.092619499999273,842996,1.013420979236192,2280386,0,0,0314cfa54e78b9d488f5ed80fee4ae1d307a8aa7560ff8614316a4196a993ab3,results/a/q2-yuanzhifang/feedback-20260924/round6b/034-tensor_packet/run.json
035,tensor_packet,1,ok,169853,0.8342357000001357,2.4576411999987613,169571,0.9983397408347218,410854,0,0,9e64465786b1a427a1356dbb7d3219f5c49b38ba17c7dc02183107ea9f9eeae9,results/a/q2-yuanzhifang/feedback-20260924/round6b/035-tensor_packet/run.json
036,tensor_packet,1,ok,1342437,0.7837599000013142,3.092063500000222,931510,0.6938947600520546,21648512,15093760,15093760,e9d65dcdef40a039429e9139130026f3798105fe983fc678f9fa0a61bb79f470,results/a/q2-yuanzhifang/feedback-20260924/round6b/036-tensor_packet/run.json
037,tensor_packet,1,ok,210533,0.7397104000010586,0.8428294000004826,210001,0.9974730802297027,614400,0,0,e528face7a979015908ae37af1f60d7652ab672764875fda715dca952be6fdb8,results/a/q2-yuanzhifang/feedback-20260924/round6b/037-tensor_packet/run.json
038,tensor_packet,1,ok,1371940,0.9534893000018201,2.991119099999196,1364555,0.9946171115354899,6859526,4056576,4056576,1240a516ca34d552521697abb9021ad3f51de66314277ed99fbc53d622979d03,results/a/q2-yuanzhifang/feedback-20260924/round6b/038-tensor_packet/run.json
039,tensor_packet,1,ok,1401381,1.2936157000003732,5.005694999999832,1435262,1.0241768655347832,13762560,9273344,9273344,76568d2a37569a03d684ccd9e386f3ff69afac401391147526e55553a8d510dd,results/a/q2-yuanzhifang/feedback-20260924/round6b/039-tensor_packet/run.json
040,tensor_packet,1,ok,242119,0.6609361999981047,1.8795993999992788,253454,1.0468158219718402,911238,0,0,1255f0e5040dc5745946404675ff08f7f9697beb3002adc1632523c788d219e9,results/a/q2-yuanzhifang/feedback-20260924/round6b/040-tensor_packet/run.json
041,tensor_packet,1,ok,5900223,2.2497426000009,18.472013799997512,6003957,1.0175813693821403,29578204,24628224,24628224,d82902152555b7a7093211c553be5e64a9733bfd5538d8f79a3799bdba031394,results/a/q2-yuanzhifang/feedback-20260924/round6b/041-tensor_packet/run.json
042,tensor_packet,1,ok,1795197,0.8584439000005659,3.20239859999856,1686740,0.939584903495271,9356260,6967296,6967296,f07b77005bc789f6cd770e0e96e323d4d6261cb5dc18e25a7f3220d2ea70b0d6,results/a/q2-yuanzhifang/feedback-20260924/round6b/042-tensor_packet/run.json
043,tensor_packet,1,ok,616193,1.9593432000001485,6.679916699999012,677656,1.0997463457066212,1529042,97920,97920,044764e9e7b9f4be3c00ffe57a9124af064ab29b9cf178f0c9ce20ca28768cc9,results/a/q2-yuanzhifang/feedback-20260924/round6b/043-tensor_packet/run.json
045,tensor_packet,1,ok,125614,0.7468533999999636,1.5284465000004275,125614,1.0,557056,0,0,5f3221a9df076d2dc15c2f8d1ef6d337c722886da202f1424e0f4a3cff361b8f,results/a/q2-yuanzhifang/feedback-20260924/round6b/045-tensor_packet/run.json
046,tensor_packet,1,ok,212006,0.9520403000024089,1.5686550999998872,276455,1.3039961133175477,1061472,0,0,be202043c8f43e8f939e48d1f7a660b190a583f52ba3415c49978cc297fcb508,results/a/q2-yuanzhifang/feedback-20260924/round6b/046-tensor_packet/run.json
047,tensor_packet,1,ok,314219,1.5776949999999488,17.776111499999388,326508,1.0391096655517331,463942,0,0,12c66f8cd054e02199581c626d3158a305f2a30efce54519443703bbe06bd96b,results/a/q2-yuanzhifang/feedback-20260924/round6b/047-tensor_packet/run.json
048,tensor_packet,1,ok,208057,1.152353800000128,1.148003799997241,222220,1.0680726916181624,414790,0,0,462d718061d5bc19e45f73a592e9d76f3a2cce83f889c138a84b07b6275352c6,results/a/q2-yuanzhifang/feedback-20260924/round6b/048-tensor_packet/run.json
049,tensor_packet,1,ok,182571,0.8715953999999329,3.063151599999401,196276,1.075066686385023,152540,0,0,2f8c3fc83ae76f9aa970fbfd844a8a40d900b38e8391da27074df74eef8870a3,results/a/q2-yuanzhifang/feedback-20260924/round6b/049-tensor_packet/run.json
050,tensor_packet,1,ok,143391,1.0917905999995128,2.85964629999944,149690,1.0439288379326457,319376,0,0,543183439cf88f492d5f163e58b1eaec75b0feb23aed29f89625db1cd792204f,results/a/q2-yuanzhifang/feedback-20260924/round6b/050-tensor_packet/run.json
051,tensor_packet,1,ok,607628,1.0124144000001252,1.3246512000005168,607628,1.0,393218,0,0,0b6e43595f83e034265a4c31c158792e2742c8aa11342dab7b78edeeb5fcab59,results/a/q2-yuanzhifang/feedback-20260924/round6b/051-tensor_packet/run.json
052,tensor_packet,1,ok,177940,0.8054200000005949,1.3859351000028255,180301,1.0132685174778016,810204,0,0,41e40f76b830b505e0613907ab829cdb5062e07ebe41a7b81c1a7f921e12f29a,results/a/q2-yuanzhifang/feedback-20260924/round6b/052-tensor_packet/run.json
053,tensor_packet,1,ok,1338490,1.1542303999995056,6.063379300001543,1472686,1.100259247360832,2995288,0,0,beca47c4220c189d7390a2607a7d1c6e7c0e64ced7add74afa14d080d6658eb1,results/a/q2-yuanzhifang/feedback-20260924/round6b/053-tensor_packet/run.json
054,tensor_packet,1,ok,801398,1.8377777000023343,20.02065070000026,815051,1.0170364787533785,1630852,24576,24576,f70b5c9993f81679520ab13185c991c2a7cf125d49bba910297b78a38670f5b0,results/a/q2-yuanzhifang/feedback-20260924/round6b/054-tensor_packet/run.json
055,tensor_packet,1,ok,110972,1.0936672000025283,1.0481756000008318,118835,1.070855711350611,625810,0,0,b2cbf651ccc27bbd6d842f23414cf4417b4e21391ac7af4ed6799aa80c171439,results/a/q2-yuanzhifang/feedback-20260924/round6b/055-tensor_packet/run.json
056,tensor_packet,1,ok,260916,1.370225999999093,5.8912577999981295,277285,1.0627366662067486,221600,0,0,921160f0e2d2a1fb5ff9f2f6711c54ea52a19540544ff20551b2f5f4fbb1e070,results/a/q2-yuanzhifang/feedback-20260924/round6b/056-tensor_packet/run.json
057,tensor_packet,1,ok,59044,1.0021997000003466,1.1607142000029853,59726,1.0115507079466162,342460,0,0,21d7e8765c4a76e20a768831155fca6ac2d2758a322a1768f9ad352ddce5622d,results/a/q2-yuanzhifang/feedback-20260924/round6b/057-tensor_packet/run.json
058,tensor_packet,1,ok,4458067,2.9245542000026035,31.519018299997697,4539717,1.0183151128056174,38158336,30490624,30490624,9d1ebe9479f7beab0de399b74aee43939b9352fe89355beb5d18111f1d451df0,results/a/q2-yuanzhifang/feedback-20260924/round6b/058-tensor_packet/run.json
059,tensor_packet,1,ok,759651,1.4212144999983138,2.5097609000004013,829473,1.0919132601681563,3014656,1671168,1671168,3aac5623a1c2236695a3ce2e022ad003966394f30f829b19fb7843e4a4970834,results/a/q2-yuanzhifang/feedback-20260924/round6b/059-tensor_packet/run.json
060,tensor_packet,1,ok,884424,1.145551699999487,3.333399900002405,888789,1.0049354155925212,3353534,1254528,1254528,ddab1d778226a67fd77269884bd2e8499e007599d686a96edcb2d174db3de11b,results/a/q2-yuanzhifang/feedback-20260924/round6b/060-tensor_packet/run.json
061,tensor_packet,1,ok,85673,0.6367572999988624,0.9305478000023868,77191,0.9009956462362705,544188,0,0,ca6c10de6f582422f25080e69152216d5532cfd0ec1d652a9cda149e9e43f700,results/a/q2-yuanzhifang/feedback-20260924/round6b/061-tensor_packet/run.json
