case,cores,baseline_cycles,lower_bound_cycles,makespan_cycles,speedup,speedup_ceiling,possible_speedup_gain,possible_mean_gain_contribution,possible_relative_makespan_reduction_pct,relative_suboptimality_upper_bound_pct,certified_within_5pct,graph_sha256
024,2,2555343,1277404,1334233,1.9152149587066127,2.000418818165592,0.08520385945897924,0.0008520385945897924,4.259301036625541,4.448788323819253,True,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec
024,3,2555343,851612,957207,2.669582441415493,3.0005953415405138,0.3310129001250206,0.003310129001250206,11.031574152717226,12.399426029694283,False,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec
024,4,2555343,638715,748761,3.4127618826301047,4.0007562058194965,0.5879943231893918,0.0058799432318939185,14.69707957545866,17.229280665085355,False,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec
024,5,2555343,510980,695607,3.6735441132708555,5.000866961524913,1.3273228482540578,0.013273228482540578,26.54185481169683,36.13194254178245,False,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec
025,1,4863026,4702860,4703066,1.034011855245068,1.0340571482034338,4.5292958365861224e-05,4.5292958365861226e-07,0.004380121393154912,0.004380313256180379,True,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb
025,2,4863026,2351448,2351860,2.0677361747723078,2.0680984652860706,0.0003622905137627974,3.622905137627974e-06,0.017518049543763237,0.01752111890205299,True,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb
025,3,4863026,1567644,1568824,3.099790671228895,3.1021239516114627,0.0023332803825675263,2.3332803825675265e-05,0.07521557548839652,0.07527219190071044,True,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb
025,4,4863026,1176000,1177396,4.130323187780492,4.135226190476191,0.004903002695698433,4.903002695698433e-05,0.11856673540593388,0.11870748299320777,True,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb
025,5,4863026,940800,942938,5.157312569861433,5.169032738095238,0.011720168233805062,0.00011720168233805062,0.22673813124510778,0.22725340136053873,True,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb
026,1,99203,70768,74116,1.3384829186680338,1.4018059009721908,0.063322982304157,0.00063322982304157,4.517243240325975,4.73095184264074,True,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b
026,2,99203,35384,39853,2.4892228941359495,2.8036118019443816,0.3143889078084321,0.003143889078084321,11.21371038566733,12.63000226090889,False,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b
026,3,99203,23590,32073,3.09303775761544,4.205298855447223,1.1122610978317833,0.011122610978317833,26.449038131761917,35.96015260703689,False,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b
026,4,99203,17692,26189,3.787964412539616,5.607223603888763,1.8192591913491474,0.018192591913491474,32.444919622742376,48.027356997512996,False,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b
026,5,99203,14154,28682,3.458719754549892,7.008831425745372,3.5501116711954803,0.0355011167119548,50.65197684959208,102.64236258301543,False,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b
027,1,2363952,2229528,2363952,1.0,1.0602925821070648,0.060292582107064785,0.0006029258210706478,5.686409876342669,6.0292582107064785,False,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b
027,2,2363952,1114968,1120962,2.10886006840553,2.1201971715780186,0.011337103172488483,0.00011337103172488483,0.5347192857563465,0.53759390404029,True,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b
027,3,2363952,743448,837049,2.8241500796249683,3.179713981340995,0.3555639017160268,0.003555639017160268,11.18226053671888,12.590120627131963,False,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b
027,4,2363952,557688,559196,4.227412213249022,4.2388432241683525,0.011431010919330298,0.00011431010919330298,0.26967288750276985,0.27040208862303405,True,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b
027,5,2363952,446232,558753,4.230763861670542,5.297585112676813,1.0668212510062718,0.010668212510062718,20.13787845434387,25.215807024148873,False,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b
028,1,43836040,38975424,40375049,1.0857210352859261,1.1247097658257676,0.03898873053984153,0.0003898873053984153,3.4665592603986717,3.591044962076606,True,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212
028,2,43836040,19488120,19839080,2.2095802829566695,2.249372438182852,0.0397921552261824,0.00039792155226182403,1.769033644705298,1.8008920306319842,True,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212
028,3,43836040,12992352,13235109,3.312102680831718,3.373988020029014,0.06188533919729622,0.0006188533919729622,1.834189654199292,1.8684607683043142,True,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212
028,4,43836040,9744468,10010954,4.378807454314543,4.498556514321767,0.11974906000722374,0.0011974906000722374,2.6619441064258176,2.734741393783624,True,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212
028,5,43836040,7795738,8089360,5.4189750487059545,5.623077635497755,0.2041025867918007,0.002041025867918007,3.6297309057824134,3.7664426382723493,True,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212
029,1,37555,37485,37555,1.0,1.0018674136321195,0.0018674136321195078,1.867413632119508e-05,0.18639328984156878,0.18674136321195078,True,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b
029,2,37555,18743,18880,1.9891419491525424,2.0036813743797683,0.014539425227225955,0.00014539425227225956,0.7256355932203418,0.7309395507656191,True,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b
029,3,37555,12495,13806,2.720194118499203,3.0056022408963585,0.2854081223971554,0.002854081223971554,9.49587136027814,10.492196878751493,False,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b
029,4,37555,9372,13093,2.8683265867257313,4.007148954332053,1.138822367606322,0.01138822367606322,28.419766287329107,39.70337174562526,False,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b
029,5,37555,7497,11624,3.2308155540261527,5.0093370681605975,1.7785215141344448,0.017785215141344447,35.504129387474194,55.04868614112313,False,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b
030,1,2808034,2776798,2820990,0.9954072860945979,1.011248927721786,0.01584164162718804,0.00015841641627188042,1.5665422422624697,1.591473344478067,True,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90
030,2,2808034,1388558,1394113,2.014208317403252,2.0222662647149057,0.008057947311653546,8.057947311653547e-05,0.3984612438159618,0.40005530917686105,True,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90
030,3,2808034,925812,931517,3.014474239332186,3.0330499064604908,0.01857566712830483,0.0001857566712830483,0.6124418555968347,0.6162158191943989,True,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90
030,4,2808034,694438,696338,4.032573261835488,4.043606484668178,0.01103322283269037,0.0001103322283269037,0.2728559980928802,0.27360253903156995,True,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90
030,5,2808034,555614,558860,5.024575027735032,5.0539295266138,0.029354498878768176,0.00029354498878768174,0.5808252514046486,0.5842185402095801,True,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90
031,1,1414369,1334533,1344175,1.0522208789778116,1.0598231740991044,0.007602295121292846,7.602295121292846e-05,0.7173173135938349,0.7224999306873592,True,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82
031,2,1414369,667287,690973,2.046923685874846,2.119581229665796,0.07265754379095002,0.0007265754379095001,3.427919759527509,3.5495970998985493,True,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82
031,3,1414369,444872,479195,2.9515520821377517,3.179271790537503,0.2277197083997513,0.0022771970839975133,7.162637339705135,7.715252926684535,False,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82
031,4,1414369,333664,357742,3.953600639567062,4.238902009206867,0.28530136963980457,0.0028530136963980457,6.730548831280647,7.2162414884434645,False,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82
031,5,1414369,266940,309598,4.568404834656555,5.2984528358432605,0.7300480011867059,0.007300480011867058,13.778512781090313,15.980370120626365,False,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82
032,1,41443,33995,34103,1.2152303316423776,1.2190910428004118,0.0038607111580342135,3.860711158034213e-05,0.31668768143564563,0.31769377849684144,True,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385
032,2,41443,16998,17758,2.333765063633292,2.438110365925403,0.10434530229211081,0.0010434530229211081,4.279761234373236,4.471114248735142,True,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385
032,3,41443,11332,13715,3.021728034998177,3.6571655488881043,0.6354375138899271,0.006354375138899271,17.3751367116296,21.028944581715493,False,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385
032,4,41443,8499,11239,3.6874277070913783,4.876220731850806,1.1887930247594274,0.011887930247594275,24.379393184447018,32.23908695140605,False,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385
032,5,41443,6799,10714,3.868116483106216,6.095455214002059,2.227338730895843,0.02227338730895843,36.54097442598469,57.58199735255185,False,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385
033,1,1774196,1728177,1741213,1.0189425417797822,1.0266286381545409,0.0076860963747587,7.686096374758699e-05,0.7486734822218732,0.7543208826410686,True,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b
033,2,1774196,864123,871884,2.0348991379587194,2.0531753002755395,0.018276162316820166,0.00018276162316820165,0.8901413490785437,0.898136029245844,True,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b
033,3,1774196,576105,582998,3.0432282786561875,3.0796399961812515,0.036411717525064,0.00036411717525064,1.1823368176220206,1.1964832799576497,True,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b
033,4,1774196,432096,441108,4.022135168711517,4.106022735688366,0.0838875669768484,0.000838875669768484,2.043037079354715,2.0856476338591445,True,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b
033,5,1774196,345739,352730,5.029898222436424,5.131605054679976,0.10170683224355148,0.0010170683224355148,1.9819692115782606,2.0220455314558183,True,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b
034,1,842996,749233,755680,1.1155462629684523,1.1251453152757553,0.009599052307303069,9.599052307303068e-05,0.8531388947702778,0.8604799841971822,True,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6
034,2,842996,374653,388399,2.17043813192104,2.2500713994015795,0.07963326748053934,0.0007963326748053934,3.5391440245726713,3.6689950434135143,True,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6
034,3,842996,249793,262726,3.208650837754923,3.3747783164460174,0.16612747869109423,0.0016612747869109424,4.922619002306583,5.1774869592022155,False,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6
034,4,842996,187363,193847,4.348769906163108,4.499266130452651,0.1504962242895429,0.001504962242895429,3.344906034140327,3.460661923645536,True,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6
034,5,842996,149905,164609,5.1212023643907685,5.6235349054401125,0.502332541049344,0.00502332541049344,8.932682903121947,9.808878956672551,False,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6
035,1,169571,143909,144188,1.176041002025134,1.1783210223127114,0.0022800202875774556,2.2800202875774555e-05,0.1934973784226135,0.19387251665983207,True,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2
035,2,169571,71955,74267,2.2832617447857055,2.356625668820791,0.0733639240350854,0.000733639240350854,3.1130919520109823,3.21311931068029,True,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2
035,3,169571,47970,51825,3.271992281717318,3.534938503231186,0.26294622151386804,0.0026294622151386803,7.438494934876994,8.03627267041902,False,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2
035,4,169571,35978,44023,3.8518728846284898,4.713185835788537,0.8613129511600475,0.008613129511600474,18.27453830952003,22.360887208849856,False,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2
035,5,169571,28782,43168,3.92816438102298,5.891564172051977,1.9633997910289969,0.01963399791028997,33.32561156412157,49.98262803140852,False,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2
036,1,931510,931352,931510,1.0,1.0001696458481864,0.00016964584818635053,1.6964584818635054e-06,0.016961707335405585,0.016964584818635053,True,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21
036,2,931510,465752,466068,1.998656848356892,2.000012882392346,0.0013560340354541456,1.3560340354541457e-05,0.06780126505144812,0.06784726635633564,True,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21
036,3,931510,310788,311345,2.991890025534375,2.9972521461575092,0.005362120623134015,5.3621206231340145e-05,0.17890121890506983,0.17922184897742888,True,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21
036,4,931510,232952,233584,3.987901568600589,3.9987207665098388,0.010819197909249567,0.00010819197909249567,0.2705664771559646,0.2713005254301404,True,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21
036,5,931510,186392,187182,4.976493466252097,4.997585733293274,0.02109226704117706,0.00021092267041177058,0.4220491286555328,0.423837932958504,True,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21
037,1,210001,209828,210533,0.9974730802297027,1.0008244848161352,0.0033514045864324604,3.3514045864324604e-05,0.33486436805630904,0.33598947709552185,True,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3
037,2,210001,105028,105906,1.982899930126716,1.9994763301214915,0.016576399994775448,0.0001657639999477545,0.8290370706097838,0.8359675515100751,True,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3
037,3,210001,70216,74570,2.8161593133968084,2.9907855759371085,0.17462626254030011,0.0017462626254030012,5.83880917258951,6.200865899510077,False,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3
037,4,210001,52628,57428,3.656770216619071,3.9902903397431024,0.33352012312403145,0.0033352012312403145,8.358292122309674,9.120620202173747,False,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3
037,5,210001,42148,46194,4.546066588734468,4.982466546455348,0.43639995772088014,0.004363999577208801,8.758713252803396,9.599506500901578,False,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3
038,1,1364555,1325041,1329688,1.0262219407861093,1.029820964030547,0.003599023244437616,3.599023244437616e-05,0.34948047963131446,0.35070612909335885,True,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac
038,2,1364555,662541,666070,2.0486660561202275,2.059578199688774,0.01091214356854664,0.0001091214356854664,0.5298241926524283,0.5326462815131494,True,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac
038,3,1364555,441708,445815,3.0608099772327084,3.089269381582403,0.028459404349694406,0.00028459404349694405,0.9212341442077943,0.9297997772284017,True,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac
038,4,1364555,331291,336414,4.056177804728698,4.118901509549007,0.06272370482030887,0.0006272370482030887,1.5228260417224027,1.5463746374033693,True,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac
038,5,1364555,265041,270889,5.037321559753257,5.148467595579552,0.11114603582629545,0.0011114603582629546,2.158817818368408,2.206451077380489,True,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac
039,1,1435262,1377994,1425374,1.0069371266769283,1.0415589617951893,0.034621835118261,0.00034621835118261004,3.324039866028139,3.438331371544434,True,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed
039,2,1435262,689054,710818,2.019169463913407,2.08294560368273,0.06377613976932306,0.0006377613976932306,3.0618245458049698,3.15853329347191,True,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed
039,3,1435262,459466,487917,2.94161097071838,3.1237610617542972,0.18215009103591706,0.0018215009103591706,5.831114718282004,6.192188322966219,False,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed
039,4,1435262,344584,409739,3.5028688994701507,4.165202098762566,0.6623331992924153,0.006623331992924153,15.901586131659418,18.908306827943267,False,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed
039,5,1435262,275690,449653,3.1919324456858957,5.206072037433349,2.014139591747453,0.02014139591747453,38.68827740502121,63.10094671551381,False,8e999d9db7fe3b1060baef4bff52304267c4034700290fe0a7520f777cbc78ed
040,1,253454,185751,189623,1.3366205576327765,1.364482559986218,0.027862002353441495,0.00027862002353441496,2.041946388360061,2.0845109851360233,True,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57
040,2,253454,92876,100596,2.519523639110899,2.7289504285283606,0.20942678941746173,0.0020942678941746175,7.674261402043814,8.312158146345672,False,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57
040,3,253454,61917,70548,3.5926461416340647,4.093447679958654,0.5008015383245894,0.005008015383245894,12.234223507399221,13.939628857987296,False,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57
040,4,253454,46438,63489,3.992093118492967,5.457900857056721,1.465807738563754,0.01465807738563754,26.856620831955148,36.71777423661658,False,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57
040,5,253454,37151,59117,4.28732851802358,6.822265887863045,2.534937369839465,0.02534937369839465,37.156824602060325,59.126268471911935,False,7d595de282221534f949ab7ffae0ff026d5c7652b9110c18c0031aa78400cc57
041,1,6003957,5895481,5919556,1.0142579950253026,1.018399855753924,0.004141860728621438,4.141860728621438e-05,0.40670280000729697,0.4083636263097157,True,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491
041,2,6003957,2947861,2974004,2.0188126848518024,2.0367164530484985,0.017903768196696035,0.00017903768196696036,0.8790505997974485,0.8868464286477584,True,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491
041,3,6003957,1965600,1994157,3.010774477636415,3.0545161782661783,0.04374170062976335,0.0004374170062976335,1.4320336864148575,1.4528388278388205,True,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491
041,4,6003957,1474200,1498613,4.006342531394029,4.072688237688237,0.0663457062942081,0.000663457062942081,1.6290396519982098,1.6560168226834815,True,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491
041,5,6003957,1179360,1204582,4.984265911328577,5.090860297110297,0.10659438578172065,0.0010659438578172066,2.093838360526723,2.138617555284217,True,97d875b7e79ef0257342689d0c348f86ab591d74dfa9a9c28a72f47abb531491
042,1,1686740,1599150,1600513,1.0538746014559082,1.05477284807554,0.0008982466196318928,8.982466196318928e-06,0.08516019551231269,0.08523277991432376,True,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5
042,2,1686740,799612,802463,2.1019536103222203,2.109448082319925,0.00749447199770481,7.49447199770481e-05,0.3552811780730081,0.3565479257439774,True,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5
042,3,1686740,533100,537381,3.138815849462486,3.1640217595197897,0.025205910057303882,0.00025205910057303884,0.7966414889994278,0.803038829487912,True,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5
042,4,1686740,399843,407648,4.137736478530497,4.218505763512178,0.08076928498168101,0.0008076928498168101,1.914642044116488,1.9520161663452829,True,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5
042,5,1686740,319890,336550,5.011855593522508,5.272875050798712,0.2610194572762037,0.0026101945727620367,4.9502302778190455,5.208040263840696,False,c098a559bbb2f888a39d47b81fee2e93ae04365d4ce377982758cd3373ac33c5
043,1,677656,517819,523799,1.2937329013610182,1.3086734940201112,0.014940592659093088,0.00014940592659093088,1.1416593006095876,1.1548436809000862,True,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c
043,2,677656,258943,271046,2.500151265836795,2.6170083763608205,0.11685711052402548,0.0011685711052402549,4.465293713982133,4.674001614254886,True,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c
043,3,677656,172651,204584,3.3123606929183125,3.925004778425842,0.6126440855075295,0.006126440855075295,15.608747507136433,18.49569362471113,False,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c
043,4,677656,129505,167862,4.036982759647806,5.232662831550905,1.1956800719030989,0.01195680071903099,22.850317522727003,29.618161460947444,False,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c
043,5,677656,103618,149013,4.547630072544006,6.539944797236002,1.9923147246919957,0.019923147246919955,30.463785038889224,43.809955799185474,False,23270b8e711405157c6b29fd36a4a182bdccf090b2beb69f63d9580aa22e780c
044,1,154407,74448,74523,2.0719375226440158,2.0740248226950353,0.002087300051019536,2.0873000510195362e-05,0.10064007085061055,0.10074145712444249,True,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e
044,2,154407,37246,43795,3.525676447083,4.145599527466037,0.6199230803830367,0.006199230803830367,14.953761844959468,17.583096171400946,False,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e
044,3,154407,24846,43795,3.525676447083,6.214561700072446,2.688885252989446,0.02688885252989446,43.26749628953077,76.26579731143846,False,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e
044,4,154407,18645,43795,3.525676447083,8.28141592920354,4.755739482120539,0.04755739482120539,57.42664687749743,134.88871010994905,False,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e
044,5,154407,14925,43795,3.525676447083,10.345527638190955,6.819851191107954,0.06819851191107955,65.92076721086882,193.43383584589614,False,9abd4468a4be365e384de47431ac914ee44fd6e7b6221dffc584561f388cd57e
045,1,125614,125476,125614,1.0,1.001099811916223,0.0010998119162231035,1.0998119162231035e-05,0.1098603658827857,0.10998119162231035,True,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793
045,2,125614,62776,63245,1.9861491026958653,2.000987638587995,0.014838535892129912,0.0001483853589212991,0.7415605976757056,0.7471008028545834,True,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793
045,3,125614,41876,42994,2.9216634879285484,2.999665679625561,0.07800219169701261,0.0007800219169701261,2.6003628413266977,2.669786990161427,True,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793
045,4,125614,31388,33079,3.7973941171135768,4.00197527717599,0.20458116006241367,0.0020458116006241366,5.1120045950603155,5.387409200968518,False,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793
045,5,125614,25156,29103,4.31618733463904,4.993401176657656,0.6772138420186158,0.006772138420186158,13.562175720716073,15.690093814596917,False,64dff8e23ba176573a054ef2dc00a23a3487484bad65cb719acc4f087d611793
046,1,276455,209388,209667,1.3185432137627762,1.3203001127094198,0.001756898946643659,1.7568989466436593e-05,0.13306815092504198,0.1332454581924436,True,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659
046,2,276455,104764,105322,2.6248552059398795,2.6388358596464436,0.013980653706564095,0.00013980653706564095,0.5298038396536309,0.5326257111221366,True,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659
046,3,276455,69890,79308,3.4858400161396075,3.9555730433538416,0.46973302721423416,0.004697330272142341,11.875220658697739,13.47546143940479,False,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659
046,4,276455,52452,77846,3.5513064255067697,5.270628384046367,1.719321958539597,0.01719321958539597,32.620815456157025,48.41378784412416,False,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659
046,5,276455,41990,77846,3.5513064255067697,6.583829483210288,3.0325230577035187,0.03032523057703519,46.06017007938751,85.39175994284354,False,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659
047,1,326508,259370,275911,1.18338159768911,1.2588502910899486,0.07546869340083862,0.0007546869340083861,5.99504912816089,6.377375949415898,False,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f
047,2,326508,129753,145662,2.2415454957367054,2.516381124135858,0.27483562839915265,0.0027483562839915265,10.921860196894183,12.260988185244281,False,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f
047,3,326508,86610,107851,3.0273989114611823,3.769864911673017,0.7424660002118348,0.0074246600021183485,19.69476407265579,24.524881653388753,False,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f
047,4,326508,65039,104047,3.138081828404471,5.02018788726764,1.8821060588631688,0.01882106058863169,37.49074937287956,59.9763218991682,False,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f
047,5,326508,52157,100166,3.2596689495437574,6.260099315528117,3.0004303659843594,0.030004303659843592,47.92943713435697,92.04708859788715,False,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f
048,1,222220,139616,152582,1.4563972159232412,1.5916513866605546,0.13525417073731338,0.0013525417073731339,8.497725813005463,9.28690121476048,False,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764
048,2,222220,76794,106510,2.0863768660219697,2.89371565486887,0.8073387888469004,0.008073387888469003,27.899727725096234,38.695731437351874,False,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764
048,3,222220,75960,95762,2.320544683694994,2.9254870984728805,0.6049424147778866,0.006049424147778866,20.678348405421776,26.06898367561874,False,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764
048,4,222220,75960,95148,2.3355194013536806,2.9254870984728805,0.5899676971191998,0.005899676971191998,20.16647748770337,25.260663507109005,False,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764
048,5,222220,75960,95213,2.333924989234663,2.9254870984728805,0.5915621092382173,0.0059156210923821725,20.22097822776302,25.346234860452867,False,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764
049,1,196276,165715,166132,1.181446079021501,1.1844190326765833,0.002972953655082433,2.9729536550824332e-05,0.25100522476103615,0.25163684639291084,True,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08
