case_id,cores,graph_sha256,current_solver_commit,current_plan_sha256,baseline_B,published_global_lower_L,current_official_M3_U,current_B_over_U,relaxed_B_over_L,max_cycle_reduction_U_minus_L,max_fraction_of_U_reduction,certified_ratio_if_L_valid,max_mean_speedup_contribution,old_bound_baseline_sha,current_feed_baseline_sha
023,3,73e1a5d3abe5f7b36fb7a386d586e8ed492f7fae5e7a736c475b629ab6e12739,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,56a57dd8cf65d96b45cc90de9b6c0d473ba475b8badd62f587ee3a7354e29da3,122614,23186,27814,4.408355504422233,5.288277408781161,4628,0.166391026101963,1.1996032088329165,0.008799219043589277,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de
023,4,73e1a5d3abe5f7b36fb7a386d586e8ed492f7fae5e7a736c475b629ab6e12739,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0997642cf897549cc3ff69a4740a55f0aac6c62a1238bf4654a5c521c7b730e3,122614,17390,21931,5.590898727828188,7.05083381253594,4541,0.20705850166431083,1.2611270845313398,0.014599350847077516,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de
023,5,73e1a5d3abe5f7b36fb7a386d586e8ed492f7fae5e7a736c475b629ab6e12739,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f4b5eb0764ed3d014d14ecaf49e04bd881a7f4a63d616fd3edcb41cbb658403c,122614,13912,19332,6.3425408648872335,8.813542265669925,5420,0.2803641630457273,1.3895917193789533,0.02471001400782692,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de,6a526a1b43f4b420491f10c853b7512d2f326c04f598728fc55b40c3c39631de
024,1,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f933485e11206d1c3212642345cae59a6b009ca37f33f9f4c97cc276620c65c5,2555343,2554795,2555343,1.0,1.000214498619263,548,0.00021445261947217187,1.000214498619263,2.1449861926292613e-06,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8
024,2,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ab161e75f361b8986b4a3b207ba4980b4fadd78206fbb9b1d2c3646d08545d93,2555343,1277398,1331138,1.9196679833345605,2.0004282142292378,53740,0.04037147162803556,1.0420698952088543,0.0008076023089467733,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8
024,3,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,4d79a1fd32c5d2bd3e3f985164135d6a5f2a70c3bccc1689d79473282287ef09,2555343,851599,955894,2.6732493351773314,3.0006411468308443,104295,0.10910728595430041,1.1224696130455767,0.003273918116535128,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8
024,4,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,379fceab38141acf66275655346306045cdfe833d6ddf3c98034a0a625f9fc5f,2555343,638699,746444,3.4233552684461257,4.0008564284584756,107745,0.14434438484333723,1.1686944867613696,0.005775011600123499,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8
024,5,f974fbf1a23b4a145b5f8c9c691eb1b247f93d8785d98bb46a9cdd8626399aec,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d23a42bfd7294f1dbf9c72deb6c14ea91f65dc8ed25dbdb3e3f09c2388fb32a7,2555343,510959,648482,3.9404995049978258,5.001072493096315,137523,0.21206910908860999,1.2691468395702983,0.010605729880984889,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8,0b8f7446004cce0a19cb2356e5d138e09d498a3464446051414dee3196e60af8
025,1,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d16fa6647a47cb587264013e28ec1ab322da33a6a6c57a304abcbf6f8cbcf0f5,4863026,4702824,4703066,1.034011855245068,1.0340650638850188,242,5.1455795006871696e-05,1.000051458442842,5.320863995095237e-07,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6
025,2,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d5020fe80c064ce5702c3af861078506c4227e04f96b54519361c7f22756aba4,4863026,2351412,2351860,2.0677361747723078,2.0681301277700377,448,0.00019048752901962285,1.0001905238214315,3.939529977299294e-06,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6
025,3,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,9970b0f13decd29dbc833720d12822cb2b66f62a3bd6fd88f10f7c24a12dd6df,4863026,1567608,1568824,3.099790671228895,3.1021951916550567,1216,0.0007751028796091353,1.0007757041301142,2.4045204261615717e-05,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6
025,4,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d17b73af78e19947c63bde622b6107bb71ae6316203f58d353c99858c25704fc,4863026,1175706,1177396,4.130323187780492,4.136260255540075,1690,0.0014353709372207923,1.001437434188479,5.937067759583137e-05,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6
025,5,f27ba0f332109eb62541879ddbc9c9d283531c191afdd7299a365134af3e0deb,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2ce5838a1a3e6a11579135b1ebce2f5c01b58173f433b7862647e697aaa7710c,4863026,940565,942938,5.157312569861433,5.170324220016692,2373,0.00251660236410034,1.0025229516301373,0.0001301165015525907,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6,962955c8c2f962f7a6188be15c65ab3fec5f34ac6e307612aa2500a048ff87b6
026,1,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0973204b912f05970b53303e1758fe4554693640567e72bba849f14b388af210,99203,70768,73319,1.3530326381974658,1.4018059009721908,2551,0.034793164118441355,1.0360473660411484,0.00048773262774725045,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08
026,2,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,64b5c3ba805f0191d159c2c4381945149755aeb68e866c3df1b91e5092de340d,99203,35384,39404,2.5175870470003043,2.8036118019443816,4020,0.10202009948228608,1.113610671489939,0.002860247549440773,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08
026,3,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b1b8523dc0dbb6060f0969a67d058f1cc067b666dbf2f2082fe892caa1691a14,99203,23590,33181,2.9897531719960218,4.205298855447223,9591,0.28905096290045507,1.406570580754557,0.012155456834512015,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08
026,4,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ee986d2d085936aff49a09eb4b3a9a03eece0914b4bc0647ca2f2b7a351be1a1,99203,17692,30310,3.272946222368855,5.607223603888763,12618,0.41629825140217747,1.713203707890572,0.023342773815199083,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08
026,5,0ed6209c59170dc0da94703702b17402cee14c1a61624e666ed8938637b6765b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,9287b9c82f8e7ce79a05d539625aebfbedfa460d52942af37c963795ee1385a4,99203,14154,30256,3.2787876784769963,7.008831425745372,16102,0.5321919619249075,2.1376289388158822,0.03730043747268376,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08,035e9307f0658371b62cb554c56d09d9a5231345042f76816cfda13b7803df08
027,1,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f9682068313d82f98592ff50c9d7fba911100d1b3a1662c0bb9a3fc173c1ad24,2363952,2229120,2356733,1.003063138675446,1.0604866494401377,127613,0.0541482637193097,1.0572481517370083,0.0005742351076469165,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c
027,2,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d7611c389681ecf0207d517c80c21c0a1b6ac8772b94fb3e59306966be17abe2,2363952,1114560,1120962,2.10886006840553,2.1209732988802754,6402,0.005711165944965124,1.005743970714901,0.00012113230474745328,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c
027,3,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,46f6b1af446913de62acb07364d880d9655cfe0ac555f826a27b630388e149c1,2363952,743040,837049,2.8241500796249683,3.1814599483204136,94009,0.11231003202918821,1.126519433677864,0.0035730986869544523,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c
027,4,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,4d4fd4cf6883f9311700566b39e399d811b61ae621f366900e86e2f111b63255,2363952,557280,559196,4.227412213249022,4.241946597760551,1916,0.0034263478279530357,1.0034381280505311,0.00014534384511528665,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c
027,5,74ff3486f7a3fd5561250ac336ed57e02a998f4f34d3be742e9f3dceb98d402b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,92235b97740758f2cafb6f4ce860cc54fe25e488ef307ab9776a3e1063bdb9f1,2363952,445824,474040,4.986819677664332,5.302433247200689,28216,0.059522403172728056,1.0632895492391616,0.0031561356953635667,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c,f40049272ec2bbb619f546977b13204b16db6d50a46f0eff11977681edaea59c
028,1,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,354ace4accc5b9e7d9464d9231f8838601c03c84fc61c7c909fa4c1062de0acc,43836040,38974608,39427116,1.111824664020569,1.1247333135460913,452508,0.011477075827712069,1.011610328447691,0.00012908649525522397,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef
028,2,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,6a6793b6ba128572f28e07773bf16a701c01c689561b7941b59b2cd747c7ab33,43836040,19487304,19938966,2.198511196618721,2.2494666270921826,451662,0.02265222780358822,1.0231772440148725,0.000509554304734614,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef
028,3,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,afeff34a408416951a10baa6b0523e0019dd27474c01644f7b1fd315c0060ded,43836040,12991536,13397125,3.2720482939436635,3.374199940638274,405589,0.030274331246442854,1.0312194801292165,0.001021516466946104,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef
028,4,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a929f1b6fc63163179b76ad9f42f6c88fa292ba929a69c8f6150adb7be1e9080,43836040,9743652,9988326,4.388727400367189,4.498933254184365,244674,0.024495996626461736,1.0251111185005375,0.0011020585381717662,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef
028,5,89fe60e6529c5c02cf6ffd700254e003b1f51ceafc252140ef64add47ad2e212,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,284dd7600297f171c36dd608918e0ee5683ab924b85fac3dcd328d3791a46300,43836040,7794922,8025115,5.462356614204283,5.623666279149425,230193,0.02868407493225955,1.0295311486118783,0.0016130966494514265,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef,09fb5713f8624071500ab48f3369fd37114e769a0aa4c3a3ade7de59e64169ef
029,1,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,691beb048177d3b2b94c322eda728001f3df9b9171bed0112a4e132ed2ecbe43,37555,37485,37555,1.0,1.0018674136321195,70,0.0018639328984156878,1.0018674136321195,1.867413632119508e-05,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095
029,2,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,03a885caa685296955a9555d039a706c4014308c1e85cd66550f7dadf643933c,37555,18743,18880,1.9891419491525424,2.0036813743797683,137,0.007256355932203418,1.0073093955076562,0.00014539425227225956,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095
029,3,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,abbb808f1828c278f70b016955c9ea7f41da83bc8e6783096fa604fd23ee289e,37555,12495,12951,2.8997760790672533,3.0056022408963585,456,0.03520963632151952,1.0364945978391356,0.001058261618291052,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095
029,4,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ca5920ba3718698aaaee3f17b627a5b6c9c6616790cb559a0ec5e98828cb51d9,37555,9372,11377,3.3009580733057926,4.007148954332053,2005,0.1762327502856641,1.2139351259069568,0.007061908810262607,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095
029,5,997bcbaa3acdff628346af91df1c6ce0127372b10c71890967ec9dd685b7187b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,479545588fd3d88ce0db9df8c3b9f3c3074123e9a9412a5ba749c00385f1eb3c,37555,7497,10005,3.753623188405797,5.0093370681605975,2508,0.25067466266866567,1.3345338135254101,0.012557138797548006,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095,004522c1e6738c62aded4c69a6f362db8c90f97ea7d10c823651ec8cfe216095
030,1,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d52931a6ac0d109c0517759e7f3e9de62446b16aec6d04cae1dd6ea3f78984dd,2808034,2776480,2795156,1.0046072562676287,1.0113647496110183,18676,0.006681559097238221,1.006726502622025,6.757493343389597e-05,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69
030,2,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2cffd02188489043b4d04d6fb35292bd48c1ebba92c9b85e3b6c38ebda44a092,2808034,1388240,1394911,2.0130560300979776,2.0227294992220366,6671,0.004782383965715398,1.0048053650665592,9.673469124058975e-05,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69
030,3,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,cb6b8eb2f676d71aec2e8298ebbfc9a31602f099b617844473da64915c090b5e,2808034,925494,928296,3.0249338573041356,3.034092063265672,2802,0.0030184337754336488,1.0030275723019273,9.158205961536492e-05,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69
030,4,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d9a0674bfab6c6349fbda94a2007e8cb9655fc6b30e19b18a4ee2e99e615e391,2808034,694120,696146,4.033685462532285,4.045458998444073,2026,0.0029103090443671764,1.0029188036650722,0.00011773535911788536,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69
030,5,ad80a952c48ff4d7c339349167fa9054e515009787692608863240a3546c0f90,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a4c98101f5b29af166e48925eeadd1477bb8426f7c9d55adeb4ef249ea9f5751,2808034,555296,558288,5.029723010345915,5.056823748055091,2992,0.005359241108531809,1.0053881173284158,0.00027100737709176317,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69,f219a9e53f2e7e0a3427a2458658e215ec90aa8c8d71c18222ef87861ebacd69
031,1,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e11dd47cf173fb7c425cd609aedab0bac9eeae2b079b90b0dd21952c77d916aa,1414369,1334492,1341484,1.0543316208020372,1.059855735365967,6992,0.00521213819918831,1.005239446920626,5.524114563929761e-05,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d
031,2,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e20bc55287518ca80694de7d6a1cdc69063330f9e740825d9553b21d30655a7b,1414369,667246,686138,2.061347717223066,2.119711470731934,18892,0.027533819727226905,1.0283133956591721,0.0005836375350886813,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d
031,3,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,4f6453a815c153d5d848f3e51a63571f615f9fa81f736142ea3965afba10116e,1414369,444831,486904,2.904821073558648,3.1795648234947653,42073,0.08640923056701111,1.0945819873165314,0.0027474374993611715,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d
031,4,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,6cba7c5ff826c3a1893dc9f39703e4b6af394a60b1969cf6cac3fde91a88df97,1414369,333623,364213,3.883356717085881,4.239422941463868,30590,0.08398931394541109,1.0916903211109545,0.003560662243779871,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d
031,5,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,c8e72d1fcdd36c15f02f33d30e976ba3d74e4d9179cc579ab8fb17d6f815dd7e,1414369,266899,360981,3.918125884741856,5.299266763832011,94082,0.26062867574747706,1.3525003840404048,0.013811408790901552,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d,936adb04741dbe24c0100098b90baf21c5520a3a1e8fc4e0b96823432b50072d
032,1,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7ed63ae53248b30418fb02dfdab3b7cb270510a83b4f8dfb35edb3b4c01122d0,41443,33995,34107,1.215087811886123,1.2190910428004118,112,0.0032837833875744016,1.0032946021473745,4.00323091428878e-05,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9
032,2,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7fba4046fd5fc7cfcbc941661bc996840b2bdc369a6742f3c6930b10521b32dc,41443,16998,17737,2.3365281614703726,2.438110365925403,739,0.04166431752833066,1.0434757030238853,0.0010158220445503031,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9
032,3,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7a2303501c1bca958da77d5a2c5685300b17e5c6d01e009ef33b4d181a847181,41443,11332,12161,3.40786119562536,3.6571655488881043,829,0.06816873612367402,1.0731556653723968,0.002493043532627444,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9
032,4,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,6fd4cf359c931c7edb6a3c4daa225b51597d55410583135cbc1cd6e2814b9e79,41443,8499,11177,3.7078822582088216,4.876220731850806,2678,0.2395991768810951,1.3150958936345452,0.011683384736419842,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9
032,5,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a113cb179dcc8c06efd00a82d3a743bb8489313365208c219731ad06aebdc57a,41443,6799,10326,4.013461165988766,6.095455214002059,3527,0.34156498159984505,1.5187527577584938,0.02081994048013293,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9,5e83151e1c60cc28757e96f01dad294e542c307b5ea9d48bd338aef979569da9
033,1,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,32855498275ff194bd288a9bc3a33b12dbea58403b3f45a539852ca1524f79e2,1774196,1728108,1741019,1.0190560815246703,1.026669629444456,12911,0.007415772027760781,1.0074711765699829,7.613547919785635e-05,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e
033,2,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7290a51cb200761331b07fc4fee200d4f18588ba1c948ac2b060880575aa2e50,1774196,864054,875407,2.026709861812848,2.053339258888912,11353,0.012968824786642075,1.013139225094728,0.00026629397076063824,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e
033,3,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dfcbf1bac2ddfba77524c188794a836c7f346f1861cc087e8109c1460a756b28,1774196,576036,584778,3.0339650260440716,3.080008888333368,8742,0.01494926279716402,1.0151761348249069,0.00046043862289296466,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e
033,4,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,929d10fabf56d320de20cf4f2dcf217adc26212029d4b923930a884083f9f849,1774196,432027,438106,4.049695735735187,4.106678517777824,6079,0.013875637402820273,1.01407087982927,0.0005698278204263652,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e
033,5,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,078bf944827be67a93461c53f1ea6c7561487800c35522967be585590bff7ea9,1774196,345622,355782,4.9867503133941575,5.133342206225298,10160,0.028556812879797167,1.029396276857376,0.0014659189283114048,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e,438a9ef8c1ee43f03d9c59e9a273789d7cd2c4d44e568f48eafa517a3126ce6e
